1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.439318	0.000000	1053.693783	0.004537	1936.0
1	-0.474157	0.000000	1053.693783	0.004310	6.3
2	-0.499856	0.000000	1053.693783	0.006542	7.2
3	-0.531788	0.000000	1053.693783	0.003710	6.0
4	-0.568671	0.000000	1053.693783	0.005155	6.1
5	-0.573954	0.000000	1053.693783	0.005209	6.4
6	-0.597776	0.000000	1053.693783	0.005986	11.9
7	-0.601142	0.000000	1053.693783	0.006247	6.2
8	-0.625537	0.000000	1053.693783	0.007685	6.3
9	-0.637744	0.999706	1005.812050	0.008509	11.1
10	-0.644908	1.999706	962.080533	0.010028	6.9
11	-0.667521	2.999706	921.993353	0.011138	7.9
12	-0.666635	3.999706	885.113185	0.015578	8.5
13	-0.684731	4.999706	851.069985	0.007272	15.4
14	-0.719327	5.999706	819.548532	0.006587	2.2
15	-0.714240	5.711300	828.397336	0.004532	6.0
16	-0.735791	5.422893	837.439311	0.011309	5.6
17	-0.697255	6.414670	807.143394	0.012241	5.9
18	-0.719737	7.414670	778.737525	0.011980	5.9
19	-0.719102	8.414670	752.263064	0.011455	6.3
20	-0.765832	9.414670	727.529503	0.008501	5.8
21	-0.745350	10.414670	704.370593	0.005248	6.2
22	-0.740318	11.414670	682.640599	0.006663	4.2
23	-0.785975	12.414670	662.211230	0.010510	6.4
24	-0.742845	13.414670	642.969109	0.016647	5.8
25	-0.753107	14.414670	624.813664	0.016722	6.1
26	-0.737571	15.414670	607.655368	0.014096	6.0
27	-0.763372	16.414670	591.414269	0.008171	6.8
28	-0.779456	17.414670	576.018737	0.005375	5.8
29	-0.790657	17.126263	580.376035	0.012419	6.2
30	-0.757030	18.126263	565.542622	0.017406	8.6
31	-0.758468	19.126263	551.448546	0.017542	5.9
32	-0.797128	20.126263	538.039874	0.016698	6.0
33	-0.762375	21.126263	525.267797	0.015977	5.8
34	-0.780931	22.126263	513.088031	0.010747	11.1
35	-0.777676	23.126263	501.460307	0.015325	6.8
36	-0.714888	24.126263	490.347924	0.017116	11.9
37	-0.779190	25.126263	479.717366	0.006877	4.1
38	-0.784398	26.126263	469.537960	0.005366	5.8
39	-0.755984	27.126263	459.781583	0.010106	6.0
40	-0.764034	28.126263	450.422402	0.009810	10.9
41	-0.784387	29.126263	441.436645	0.011725	7.8
42	-0.766793	30.126263	432.802401	0.016921	6.2
43	-0.783659	31.126263	424.499439	0.011648	5.9
44	-0.778826	32.126263	416.509051	0.009465	8.4
45	-0.790240	33.126263	408.813913	0.008439	5.4
46	-0.819022	34.126263	401.397958	0.005089	5.9
47	-0.798493	35.126263	394.246262	0.006251	5.9
48	-0.817472	36.126263	387.344949	0.005523	6.2
49	-0.800662	37.126263	380.681094	0.004591	5.5
50	-0.768547	36.837861	382.579319	0.007776	6.8
51	-0.803324	37.837861	376.077055	0.007721	6.1
52	-0.784590	38.837861	369.792120	0.009629	6.0
53	-0.788365	39.837861	363.713798	0.009048	5.8
54	-0.800415	40.837861	357.832065	0.008829	10.9
55	-0.801029	41.837861	352.137535	0.008415	5.0
56	-0.800555	42.837861	346.621411	0.008298	11.1
57	-0.817981	43.837861	341.275439	0.006572	2.6
58	-0.796978	44.837861	336.091865	0.003526	6.0
59	-0.819073	45.837861	331.063399	0.006675	5.8
60	-0.807949	46.837861	326.183184	0.008414	7.0
61	-0.817540	47.837861	321.444756	0.008780	10.9
62	-0.812537	48.837861	316.842027	0.008421	14.7
63	-0.792458	49.837861	312.369249	0.005803	7.1
64	-0.779706	50.837861	308.020996	0.006644	8.0
65	-0.766679	50.549456	309.262582	0.005048	10.8
66	-0.818267	51.549456	304.999799	0.004698	4.5
67	-0.807536	51.261049	306.217106	0.007248	7.2
68	-0.788108	52.261049	302.037298	0.008477	8.0
69	-0.778382	53.261049	297.970061	0.003866	6.0
70	-0.799649	54.261049	294.010908	0.007065	4.7
71	-0.796841	53.972643	295.141915	0.004492	9.1
72	-0.802123	54.972643	291.257071	0.004671	6.1
73	-0.805238	54.684434	292.366188	0.009415	6.6
74	-0.763049	54.396028	293.484553	0.007635	5.5
75	-0.801498	55.396028	289.642932	0.004718	6.4
76	-0.810955	56.395452	285.902708	0.004207	5.2
77	-0.784263	57.394796	282.258143	0.002509	5.1
78	-0.770584	58.394783	278.703064	0.007934	5.1
79	-0.796207	59.394737	275.236541	0.008631	5.2
80	-0.775527	60.394737	271.855038	0.008351	6.3
81	-0.797606	61.394737	268.555616	0.007129	5.8
82	-0.791423	62.394737	265.335321	0.006499	11.1
83	-0.817399	63.394737	262.191342	0.003522	1.6
84	-0.805514	63.160550	262.920924	0.003334	11.3
85	-0.830360	64.131046	259.923617	0.006358	7.0
86	-0.801319	63.842640	260.807178	0.013301	10.8
87	-0.791422	64.842640	257.768977	0.011082	6.6
88	-0.821819	65.842640	254.800747	0.005499	5.7
89	-0.804030	66.842640	251.900097	0.008351	5.9
90	-0.792818	67.842640	249.064746	0.006554	11.7
91	-0.786790	68.842640	246.292512	0.006407	8.2
92	-0.774090	69.842640	243.581313	0.004769	11.4
93	-0.810369	70.842640	240.929154	0.004852	5.7
94	-0.786585	71.842640	238.334127	0.006508	8.5
95	-0.790756	72.842640	235.794406	0.005761	6.0
96	-0.794570	73.842640	233.308241	0.004675	6.0
97	-0.823644	73.554233	234.019871	0.007831	9.9
98	-0.825590	74.554233	231.570792	0.009440	6.0
99	-0.802047	75.554233	229.172442	0.012903	6.0
100	-0.803419	76.554233	226.823263	0.005112	7.8
101	-0.820772	77.554233	224.521756	0.005868	5.9
102	-0.782192	78.554233	222.266485	0.002837	5.9
103	-0.822363	78.265844	222.912219	0.004070	5.8
104	-0.788746	79.261603	220.698340	0.004456	5.9
105	-0.773529	80.261603	218.518853	0.007307	6.1
106	-0.777811	81.261603	216.381992	0.005345	5.8
107	-0.785943	82.261603	214.286518	0.002560	6.2
108	-0.809062	83.261368	212.231720	0.008574	6.2
109	-0.792862	84.261368	210.215485	0.010270	6.5
110	-0.802258	85.261368	208.237198	0.001396	5.9
111	-0.821101	86.236290	206.344042	0.006511	6.1
112	-0.818401	87.234928	204.440192	0.002567	6.0
113	-0.818294	86.946522	204.986406	0.003694	12.3
114	-0.816784	87.926894	203.141471	0.006108	4.0
115	-0.820601	88.926894	201.293502	0.007487	6.2
116	-0.777383	89.926894	199.478852	0.005835	5.9
117	-0.805783	90.926894	197.696627	0.003301	6.0
118	-0.787267	90.638487	198.207356	0.003867	5.8
119	-0.811308	90.350082	198.720730	0.006061	11.0
120	-0.772625	91.350082	196.951966	0.005060	1.5
121	-0.798261	91.061675	197.458850	0.002921	8.6
122	-0.791494	91.856566	196.068074	0.007509	6.2
123	-0.801738	92.856566	194.346012	0.005905	9.9
124	-0.820179	93.856566	192.653936	0.003668	5.7
125	-0.784498	94.856566	190.991070	0.004957	9.6
126	-0.812246	94.568159	191.467699	0.005914	10.4
127	-0.797379	95.568159	189.825160	0.001842	8.1
128	-0.768883	95.279753	190.295980	0.003695	6.4
129	-0.828145	94.991387	190.769074	0.004935	9.7
130	-0.824311	94.702980	191.244594	0.005412	6.2
131	-0.792470	95.702876	189.606033	0.004919	9.8
132	-0.822836	96.702876	187.995146	0.005983	8.0
133	-0.790299	96.414470	188.456920	0.007628	5.8
134	-0.777413	96.126064	188.920969	0.004860	5.9
135	-0.812903	97.126064	187.321653	0.003894	7.1
136	-0.784121	98.125956	185.749355	0.002302	11.2
137	-0.792860	98.588909	185.030281	0.003252	9.7
138	-0.812715	99.582856	183.505103	0.008240	5.9
139	-0.778610	100.582856	181.995802	0.005036	9.3
140	-0.820711	101.582856	180.511126	0.004479	8.6
141	-0.802243	101.294450	180.936825	0.003855	6.1
142	-0.796491	101.006044	181.364536	0.002214	11.0
143	-0.825980	100.717637	181.794274	0.005295	10.9
144	-0.795329	101.075745	181.260982	0.004605	6.4
145	-0.786876	100.787340	181.690228	0.009298	11.1
146	-0.809757	101.787340	180.210513	0.005091	9.4
147	-0.800049	102.787340	178.754706	0.004974	10.3
148	-0.797039	103.787340	177.322231	0.004386	9.7
149	-0.809900	103.498933	177.733005	0.004996	5.4
150	-0.799183	104.498933	176.316793	0.008204	4.3
151	-0.816094	105.498933	174.922973	0.012341	4.4
152	-0.804412	106.498933	173.551017	0.006949	4.8
153	-0.792891	107.498933	172.200414	0.007644	4.9
154	-0.813202	108.498933	170.870670	0.006161	4.9
155	-0.786692	108.210527	171.252065	0.004188	5.7
156	-0.823227	109.045094	170.153050	0.004738	5.3
157	-0.796587	108.756688	170.531245	0.003952	6.9
158	-0.786856	109.756688	169.227057	0.003398	8.9
159	-0.782560	109.468281	169.601142	0.006850	6.2
160	-0.803125	110.468281	168.311088	0.004415	9.1
161	-0.829752	110.179875	168.681129	0.004753	7.3
162	-0.796253	111.179875	167.404981	0.004935	10.9
163	-0.809273	112.179875	166.147997	0.006536	5.9
164	-0.805596	113.179755	164.909896	0.003731	5.9
165	-0.801511	114.179755	163.689966	0.004857	5.9
166	-0.807168	115.179755	162.487952	0.007268	5.5
167	-0.819911	116.179755	161.303462	0.004421	5.9
168	-0.818017	115.891348	161.643301	0.004623	6.2
169	-0.800593	115.602942	161.984575	0.007035	5.8
170	-0.791106	116.602942	160.807386	0.006658	6.3
171	-0.828381	117.602942	159.647184	0.008847	5.8
172	-0.812288	118.602942	158.503604	0.004700	6.9
173	-0.795746	119.602942	157.376290	0.002350	9.7
174	-0.793461	120.602881	156.264966	0.007516	1.9
175	-0.821253	120.314475	156.583884	0.004456	5.5
176	-0.793308	121.314475	155.483617	0.003867	9.4
177	-0.779399	122.314472	154.398708	0.004905	6.2
178	-0.790816	122.030041	154.705747	0.005373	9.7
179	-0.836484	123.030041	153.631626	0.007594	7.6
180	-0.800555	124.030041	152.572317	0.005682	11.0
181	-0.787927	125.030041	151.527516	0.004458	6.9
182	-0.804453	124.741635	151.827372	0.004325	6.1
183	-0.773431	125.741635	150.792714	0.006351	5.8
184	-0.810990	126.741635	149.772063	0.006237	5.9
185	-0.785625	127.741635	148.765135	0.006543	7.0
186	-0.800984	128.741635	147.771657	0.006361	5.9
187	-0.837419	128.453228	148.056818	0.009310	6.2
188	-0.786517	129.453228	147.072746	0.003054	5.9
189	-0.807371	129.164822	147.355214	0.003217	11.1
190	-0.806354	130.164822	146.380416	0.003412	5.6
191	-0.788997	129.876556	146.660091	0.007431	5.8
192	-0.800359	130.876556	145.694438	0.008005	10.2
193	-0.787261	131.876556	144.741418	0.005581	5.6
194	-0.818158	132.876556	143.800784	0.006430	6.1
195	-0.796287	133.876556	142.872298	0.005699	6.6
196	-0.768872	134.876556	141.955725	0.004174	5.8
197	-0.798739	135.865286	141.060970	0.006929	6.3
198	-0.771984	136.865286	140.167418	0.006321	6.7
199	-0.810457	137.865286	139.285114	0.005430	9.6
200	-0.811133	138.865286	138.413848	0.006363	6.0
201	-0.802345	139.865286	137.553415	0.006048	6.0
202	-0.794489	139.576879	137.800470	0.004841	8.3
203	-0.823461	140.576879	136.947622	0.005717	12.1
204	-0.788847	140.288573	137.192419	0.005013	5.4
205	-0.781676	140.000166	137.438178	0.008703	5.9
206	-0.801225	141.000166	136.589795	0.006132	6.0
207	-0.790007	142.000166	135.751821	0.005665	5.9
208	-0.813960	141.711760	135.992441	0.005300	6.1
209	-0.798550	142.711760	135.161759	0.005069	6.1
210	-0.845200	142.442724	135.384243	0.005320	6.1
211	-0.787461	143.442724	134.560951	0.004034	6.1
212	-0.786443	143.158737	134.793736	0.005707	7.9
213	-0.815038	144.158713	133.977609	0.006441	7.9
214	-0.804658	145.158713	133.171286	0.006012	8.0
215	-0.801667	144.870493	133.402687	0.006170	5.9
216	-0.806437	144.582087	133.635044	0.005808	3.6
217	-0.782226	145.582087	132.832827	0.004329	4.7
218	-0.799004	146.582087	132.040183	0.004768	5.9
219	-0.812200	146.293680	132.267814	0.005508	16.9
220	-0.789628	147.293680	131.481880	0.003984	2.8
221	-0.833077	148.293680	130.705230	0.004293	4.1
222	-0.792611	149.293680	129.937702	0.003332	3.8
223	-0.815896	150.293680	129.179135	0.007901	5.5
224	-0.805461	151.293680	128.429374	0.006292	6.1
225	-0.822246	152.293680	127.688265	0.003424	7.9
226	-0.804578	153.293680	126.955661	0.007140	6.2
227	-0.800147	154.293680	126.231416	0.003598	3.8
228	-0.842469	155.293680	125.515387	0.003531	3.7
229	-0.819915	155.005273	125.721060	0.003420	4.4
230	-0.811643	156.001756	125.013277	0.004982	4.0
231	-0.804582	157.001738	124.310974	0.005525	9.6
232	-0.803556	156.713526	124.512579	0.006912	9.2
233	-0.809163	157.712900	123.816297	0.008026	9.4
234	-0.796817	157.424493	124.016434	0.009577	11.2
235	-0.807110	158.424493	123.325244	0.005493	4.8
236	-0.806100	158.136087	123.523796	0.011521	6.2
237	-0.784818	159.136087	122.838071	0.003823	11.0
238	-0.802135	160.136087	122.159917	0.004867	9.3
239	-0.761064	161.136087	121.489211	0.003793	6.2
240	-0.795879	162.136087	120.825828	0.005073	5.9
241	-0.814231	161.847681	121.016408	0.005561	6.0
242	-0.787901	161.559274	121.207589	0.006944	6.5
243	-0.823383	162.559274	120.547270	0.004117	5.5
244	-0.822881	162.270877	120.736965	0.003884	5.9
245	-0.789664	161.982471	120.927263	0.006657	6.1
246	-0.803427	162.982471	120.269987	0.003264	5.8
247	-0.809010	163.982471	119.619818	0.004584	6.4
248	-0.809933	163.694065	119.806608	0.006690	7.7
249	-0.802394	164.694065	119.161425	0.004647	7.3
250	-0.802153	165.062816	118.925264	0.004546	6.0
251	-0.785803	164.775626	119.109110	0.005020	5.9
252	-0.815491	164.487220	119.294307	0.005969	6.8
253	-0.800156	164.235297	119.456550	0.005244	6.3
254	-0.824243	165.235297	118.815122	0.006145	7.4
255	-0.794743	166.235297	118.180545	0.005614	5.9
256	-0.815714	167.235297	117.552711	0.006253	6.5
257	-0.810745	166.946891	117.733097	0.003238	5.2
258	-0.820354	167.946891	117.109995	0.003708	5.6
259	-0.815518	167.784670	117.210627	0.005603	12.4
260	-0.817442	168.784670	116.593029	0.004435	6.0
261	-0.795048	169.784670	115.981905	0.006627	6.6
262	-0.800825	169.496264	116.157498	0.006169	11.1
263	-0.808875	170.496264	115.550920	0.007651	11.8
264	-0.813228	171.496264	114.950644	0.007826	10.4
265	-0.809812	171.234299	115.107291	0.007651	6.1
266	-0.826768	172.234299	114.511604	0.003782	5.9
267	-0.801164	173.234299	113.922050	0.002989	8.9
268	-0.812649	173.823254	113.577661	0.006184	4.8
269	-0.801547	174.698862	113.069485	0.004396	4.7
270	-0.805821	175.698862	112.494649	0.006116	4.7
271	-0.782987	175.410455	112.659835	0.008262	5.1
272	-0.817038	176.410455	112.089146	0.005648	4.7
273	-0.806282	176.122049	112.253142	0.006594	4.6
274	-0.777960	175.833643	112.417619	0.007574	4.9
275	-0.776962	175.545237	112.582578	0.005809	4.7
276	-0.790878	176.545237	112.012670	0.005361	4.6
277	-0.801516	176.256831	112.176442	0.005747	5.1
278	-0.823092	175.968424	112.340694	0.004330	11.2
279	-0.783305	176.968424	111.773226	0.003765	6.8
280	-0.799555	176.680032	111.936290	0.005529	6.2
281	-0.803584	176.391627	112.099838	0.004785	6.0
282	-0.788865	176.103221	112.263865	0.002444	5.8
283	-0.795146	177.103220	111.697172	0.003501	5.8
