1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.000000	627.201626	0.000000	1819.7
1	-0.000000	623.504937	0.000000	29.6
2	-0.000000	619.865785	0.000000	25.8
3	-0.520241	616.282728	0.004241	28.4
4	-0.409000	612.754375	0.002677	27.9
5	-0.220128	609.279381	0.001374	22.3
6	-0.600935	605.856447	0.003471	26.4
7	-0.620225	602.484317	0.003119	28.0
8	-0.000000	599.161779	0.000000	31.4
9	-0.686141	595.887656	0.002687	27.4
10	-0.294089	592.660813	0.002631	25.3
11	-0.446225	589.480151	0.002001	22.0
12	-0.536874	586.344606	0.003527	23.6
13	-0.517461	583.253145	0.002279	28.4
14	-0.248866	580.204771	0.001619	31.7
15	-0.000000	577.198517	0.000000	22.0
16	-0.102133	574.233444	0.000452	26.3
17	-0.387131	571.308645	0.002146	30.3
18	-0.116631	568.423237	0.001457	21.5
19	-0.231703	565.576365	0.001871	25.6
20	-0.138097	562.767201	0.000855	27.1
21	-0.016749	559.994938	0.000197	25.7
22	-0.601626	557.258797	0.002123	29.1
23	-0.000000	554.558018	0.000000	27.4
24	-0.429542	551.891865	0.001487	23.7
25	-0.097625	549.259621	0.000957	25.0
26	-0.000000	546.660592	0.000000	25.9
27	-0.027634	544.094102	0.000363	25.4
28	-0.206823	541.559494	0.001465	28.3
29	-0.587572	539.056129	0.002849	32.5
30	-0.298254	536.583387	0.002145	24.9
31	-0.137309	534.140663	0.000668	29.2
32	-0.025692	531.727370	0.000893	22.9
33	-0.000000	529.342935	0.000000	33.0
34	-0.270527	526.986802	0.002796	24.7
35	-0.310281	524.658430	0.001823	23.4
36	-0.082142	522.357290	0.003467	24.9
37	-0.202130	520.082868	0.000504	22.2
38	-0.041277	517.834665	0.001730	34.0
39	-0.012889	515.612193	0.000260	18.7
40	-0.000000	513.414976	0.000000	22.2
41	-0.186957	511.242551	0.002468	29.2
42	-0.000000	509.094468	0.000000	23.4
43	-0.000022	506.970285	0.000004	21.2
44	-0.488502	504.869574	0.002612	22.9
45	-0.000000	502.791916	0.000000	28.5
46	-0.593880	500.736903	0.002754	22.7
47	-0.390911	498.704137	0.001495	23.3
48	-0.000000	496.693228	0.000000	21.1
49	-0.006281	494.703798	0.000044	22.4
50	-0.000000	492.735476	0.000000	22.1
51	-0.175190	490.787900	0.000843	20.1
52	-0.338927	488.860718	0.001991	24.9
53	-0.589670	486.953585	0.004693	27.2
54	-0.066120	485.066164	0.001612	23.6
55	-0.415998	483.198126	0.001811	21.8
56	-0.003884	481.349149	0.000312	22.4
57	-0.000000	479.518920	0.000000	22.3
58	-0.000000	477.707132	0.000000	20.9
59	-0.000000	475.913485	0.000000	27.6
60	-0.204544	474.137684	0.001781	24.2
61	-0.588252	472.379445	0.003918	24.2
62	-0.623323	470.638485	0.003268	28.0
63	-0.265703	468.914531	0.000888	31.4
64	-0.000000	467.207315	0.000000	20.3
65	-0.000000	465.516573	0.000000	21.9
66	-0.462817	463.842050	0.003431	22.5
67	-0.000000	462.183494	0.000000	24.5
68	-0.174455	460.540658	0.001821	21.4
69	-0.000000	458.913303	0.000000	28.1
70	-0.000000	457.301192	0.000000	24.4
71	-0.357714	455.704096	0.001579	28.7
72	-0.555299	454.121787	0.002528	27.9
73	-0.098951	452.554045	0.001000	26.1
74	-0.378374	451.000653	0.001784	24.9
75	-0.472186	449.461399	0.001907	20.5
76	-0.107264	447.936075	0.000993	21.7
77	-0.155063	446.424477	0.001075	29.4
78	-0.000000	444.926406	0.000000	22.2
79	-0.180456	443.441666	0.003090	24.5
80	-0.436302	441.970065	0.003222	22.9
81	-0.000000	440.511415	0.000000	23.4
82	-0.078341	439.065533	0.000968	22.8
83	-0.658202	437.632238	0.002674	23.4
84	-0.000000	436.211351	0.000000	21.9
85	-0.000000	434.802701	0.000000	21.8
86	-0.310095	433.406117	0.001222	28.2
87	-0.298020	432.021430	0.002598	28.4
