1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
118	-0.538976	54.401307	207.219212	0.005927	4.6
119	-0.549755	55.179586	205.102182	0.003282	6.3
120	-0.552619	56.160033	202.496017	0.004018	5.3
121	-0.545014	57.154046	199.920544	0.004682	6.6
122	-0.551967	58.154024	197.394885	0.003553	13.3
123	-0.542368	59.154016	194.932210	0.003484	10.4
124	-0.561481	60.151335	192.536567	0.003459	1.6
125	-0.548086	59.830883	193.299872	0.005347	16.4
126	-0.559342	60.830883	190.937685	0.004856	6.6
127	-0.544112	61.830883	188.632534	0.004754	5.9
128	-0.551518	62.829437	186.385593	0.003723	6.0
129	-0.564366	63.826812	184.194114	0.004041	6.0
130	-0.547317	64.826810	182.048004	0.003740	11.3
131	-0.525400	65.815402	179.974970	0.003776	7.2
132	-0.541000	66.724888	178.109083	0.004744	12.8
133	-0.552630	66.515142	178.535955	0.004285	5.9
134	-0.542726	67.515142	176.518945	0.004651	7.9
135	-0.553179	68.514357	174.548530	0.004997	6.7
136	-0.557205	68.492086	174.591968	0.004790	6.2
137	-0.536546	68.171421	175.219810	0.004079	11.3
138	-0.536440	69.171327	173.276804	0.003466	7.3
139	-0.559369	68.901529	173.796815	0.004533	7.2
140	-0.551626	69.797367	172.082076	0.002754	6.0
141	-0.570661	70.797354	170.207514	0.003200	11.7
142	-0.538025	70.482234	170.793810	0.006544	10.9
143	-0.536635	71.482234	168.947036	0.003781	6.0
144	-0.540856	72.440706	167.214056	0.006814	11.3
145	-0.543041	72.120041	167.789869	0.003982	9.7
146	-0.541166	73.120032	166.007162	0.004808	6.4
147	-0.542384	72.799367	166.574678	0.006175	6.1
148	-0.548164	73.799367	164.817550	0.003252	10.4
149	-0.562874	74.799301	163.097218	0.004127	5.8
150	-0.543844	74.479813	163.642962	0.004848	6.2
151	-0.539553	74.910761	162.907678	0.003089	6.3
152	-0.577146	75.910761	161.226672	0.004614	6.3
153	-0.544177	76.910760	159.580004	0.002514	11.9
154	-0.560443	76.627136	160.043611	0.004436	8.4
155	-0.572282	76.602506	160.083999	0.004905	10.1
156	-0.542733	76.281870	160.611627	0.005160	10.6
157	-0.574080	77.281870	158.977433	0.005850	11.7
158	-0.541246	76.964457	159.492533	0.004494	6.8
159	-0.539979	77.964437	157.880951	0.004739	6.4
160	-0.542349	77.643806	158.394125	0.002674	11.8
161	-0.554072	77.328203	158.902522	0.005914	4.5
162	-0.544881	77.523363	158.587760	0.003821	8.5
163	-0.555853	77.203065	159.105007	0.005177	6.0
164	-0.525904	76.882401	159.626238	0.003888	14.1
165	-0.557658	77.822638	158.107492	0.004093	8.7
166	-0.572463	77.524290	158.586267	0.003385	8.1
167	-0.530943	78.059849	157.728883	0.003439	12.3
168	-0.556709	79.059842	156.152549	0.004238	9.1
169	-0.549499	78.742237	156.649780	0.006350	7.1
170	-0.528826	78.421572	157.155024	0.005565	8.6
171	-0.531851	79.421572	155.590071	0.002899	8.0
172	-0.533122	79.100906	156.088491	0.004515	12.0
173	-0.549522	80.092147	154.557994	0.002877	6.8
174	-0.538627	79.824843	154.967753	0.007246	8.9
175	-0.541852	79.504179	155.462186	0.002150	6.4
176	-0.565717	80.504173	153.930611	0.004490	11.3
177	-0.555031	81.466549	152.484880	0.004319	5.7
178	-0.538625	82.407950	151.096694	0.004582	5.9
179	-0.567185	82.418662	151.081043	0.007383	11.9
180	-0.544859	83.418662	149.634166	0.005418	7.1
181	-0.556672	83.097997	150.095101	0.003306	6.3
182	-0.558542	82.777333	150.558884	0.003992	6.2
183	-0.505506	83.777207	149.122121	0.002811	10.4
184	-0.559729	84.764219	147.730486	0.005170	7.7
185	-0.563552	84.557378	148.019965	0.007158	11.0
186	-0.563935	85.557378	146.630855	0.006831	11.7
187	-0.561406	86.557378	145.267574	0.003576	7.1
188	-0.564273	87.557378	143.929410	0.002891	6.6
189	-0.538303	87.387340	144.155207	0.004527	7.0
190	-0.573867	88.362264	142.870117	0.004581	11.1
191	-0.556397	89.362233	141.575601	0.005657	8.7
192	-0.549710	90.361192	140.305604	0.005499	11.6
193	-0.536357	91.361192	139.056903	0.004907	12.4
194	-0.560300	92.361192	137.830232	0.005003	6.2
195	-0.554589	93.361192	136.625013	0.004257	7.0
196	-0.528372	94.361192	135.440689	0.003248	13.2
197	-0.537286	94.040582	135.818153	0.004696	6.7
198	-0.543912	93.769678	136.138741	0.004198	7.0
199	-0.559262	94.769626	134.962857	0.004011	6.9
200	-0.574272	94.448962	135.337721	0.008818	5.8
201	-0.538965	95.448962	134.175515	0.003311	12.2
202	-0.552532	96.448962	133.033099	0.003407	12.4
203	-0.564158	96.129275	133.396194	0.006579	9.1
204	-0.533174	95.808610	133.762395	0.001591	6.1
205	-0.526211	95.493028	134.124759	0.004263	10.9
206	-0.533277	95.272127	134.379579	0.006014	7.1
207	-0.523155	94.958619	134.742890	0.004292	12.1
208	-0.534326	95.958619	133.590834	0.003295	5.0
209	-0.529063	96.896375	132.528243	0.006566	6.4
210	-0.543275	97.896375	131.413590	0.004239	10.8
211	-0.523953	98.896375	130.317530	0.002100	9.1
212	-0.555269	99.894865	129.241216	0.004043	9.3
213	-0.550284	99.681875	129.469313	0.006670	6.4
214	-0.545588	100.681875	128.405315	0.001696	6.6
215	-0.544877	100.373135	128.731942	0.003223	7.3
216	-0.546917	100.056667	129.068475	0.003008	5.9
217	-0.543230	100.958603	128.113959	0.005191	10.1
218	-0.550766	101.503895	127.543695	0.001927	2.2
219	-0.548190	102.225417	126.796888	0.002990	7.7
220	-0.536125	102.694730	126.315805	0.006818	7.1
221	-0.530073	103.599493	125.398580	0.002154	6.0
222	-0.533263	104.295648	124.701852	0.003255	6.7
223	-0.531790	103.986000	125.010797	0.002896	6.7
224	-0.545790	103.665373	125.332312	0.006345	6.2
225	-0.544362	103.344709	125.655523	0.006271	6.8
226	-0.548896	104.344689	124.653063	0.002972	8.1
227	-0.548284	104.035873	124.960933	0.005389	6.0
228	-0.563864	103.715403	125.282034	0.003306	9.5
229	-0.562514	104.691234	124.309380	0.002518	6.2
230	-0.542230	104.374376	124.623547	0.005832	5.9
231	-0.536657	104.053716	124.943104	0.005821	6.8
232	-0.568383	103.733051	125.264309	0.005753	16.8
233	-0.573738	104.733051	124.268037	0.004669	7.1
234	-0.533232	105.372101	123.639627	0.003357	14.2
235	-0.529467	106.372072	122.668958	0.005387	6.2
236	-0.518808	107.372072	121.713385	0.004640	6.3
237	-0.575727	108.372072	120.772584	0.002404	12.7
238	-0.556349	109.371922	119.846354	0.003436	12.7
239	-0.540012	109.077829	120.117314	0.004182	11.3
240	-0.548632	108.766333	120.405648	0.002839	9.5
241	-0.553536	109.764781	119.486296	0.004612	11.4
242	-0.547732	110.764576	118.579666	0.003508	9.5
243	-0.527983	111.764472	117.686601	0.003878	8.7
244	-0.534706	112.762278	116.808712	0.002127	11.6
245	-0.540937	113.756337	115.947047	0.005019	14.5
246	-0.568046	114.658263	115.176172	0.004314	18.8
247	-0.559443	114.444662	115.357809	0.004707	13.0
248	-0.528215	114.123998	115.631566	0.003473	15.1
249	-0.539202	115.123998	114.782108	0.004353	14.0
250	-0.514773	116.123996	113.945041	0.002707	16.5
251	-0.535852	117.111695	113.130169	0.005310	6.8
252	-0.547338	116.792194	113.392486	0.002183	11.0
253	-0.548335	116.471531	113.656983	0.004814	12.8
254	-0.544870	116.151327	113.922335	0.004797	13.7
255	-0.550747	117.151095	113.097905	0.006945	11.0
256	-0.542737	116.830430	113.361029	0.004614	11.2
257	-0.553863	117.830430	112.544486	0.003969	11.7
258	-0.554682	118.830430	111.739622	0.005018	14.0
259	-0.544660	118.509765	111.996457	0.004325	3.3
260	-0.559472	118.216836	112.232111	0.005239	11.3
261	-0.538855	119.187597	111.454934	0.003921	9.5
262	-0.553446	120.187572	110.665544	0.002820	4.5
263	-0.526523	120.995462	110.035907	0.004250	9.4
264	-0.572509	120.674797	110.284961	0.005594	5.1
265	-0.538767	120.354132	110.535145	0.002696	6.5
266	-0.545984	120.034195	110.785895	0.004022	15.5
267	-0.546480	120.303770	110.574540	0.004651	6.5
268	-0.543907	121.303770	109.797509	0.005247	5.5
269	-0.507955	122.303770	109.031322	0.001959	7.1
270	-0.563265	123.273008	108.298840	0.003102	5.9
271	-0.542423	123.295338	108.282080	0.004627	11.2
272	-0.552234	122.974673	108.523250	0.006058	6.8
273	-0.546554	122.654055	108.765460	0.001981	5.9
274	-0.531434	123.652680	108.014586	0.001616	10.0
275	-0.566704	123.829055	107.883045	0.004527	7.3
276	-0.553581	123.619961	108.039024	0.004198	11.7
277	-0.515864	123.300630	108.278110	0.004829	11.8
278	-0.541646	122.979964	108.519262	0.003191	7.1
279	-0.582723	122.659299	108.761490	0.004244	16.6
280	-0.539186	122.724462	108.712179	0.003096	1.7
281	-0.563468	122.403805	108.955264	0.002293	7.3
282	-0.547032	123.317126	108.265733	0.002472	7.8
283	-0.569703	123.134425	108.402967	0.004684	6.1
284	-0.559968	123.336556	108.251158	0.004995	5.9
285	-0.558873	124.336556	107.506327	0.006483	11.9
286	-0.534004	125.336556	106.771677	0.005677	8.2
287	-0.557726	126.336556	106.046998	0.002712	8.0
288	-0.531146	127.336555	105.332090	0.003872	6.2
289	-0.547641	127.016025	105.560188	0.003304	7.5
290	-0.560573	128.015996	104.851827	0.003278	11.5
291	-0.553590	127.738731	105.047282	0.005019	6.0
292	-0.522645	128.738731	104.345745	0.006844	11.2
293	-0.546496	129.738731	103.653516	0.004019	10.9
294	-0.550692	129.418118	103.874451	0.003758	12.8
295	-0.556144	129.774136	103.629176	0.005747	6.7
296	-0.553875	129.453471	103.850043	0.003569	4.5
297	-0.559064	129.132806	104.071854	0.004580	6.4
298	-0.545058	128.812142	104.294613	0.002542	6.8
299	-0.556941	128.491543	104.518283	0.005411	6.8
300	-0.567625	129.491539	103.823773	0.003119	8.3
301	-0.541776	130.491093	103.138733	0.002797	9.3
302	-0.559074	131.481068	102.469111	0.005267	7.1
303	-0.546573	131.896737	102.190536	0.004572	11.6
304	-0.526460	131.576071	102.405307	0.003393	7.4
305	-0.539594	132.576052	101.738514	0.003928	6.0
306	-0.566073	133.574303	101.081481	0.002146	11.3
307	-0.542624	134.537878	100.455269	0.003316	5.9
308	-0.559057	134.889452	100.228715	0.003922	13.1
309	-0.529811	135.889374	99.589915	0.003799	6.0
310	-0.570654	136.889373	98.959158	0.005217	8.1
311	-0.527354	137.889357	98.336350	0.002968	6.0
312	-0.555080	138.411362	98.014340	0.004072	9.9
313	-0.548099	138.128746	98.188415	0.005440	11.8
314	-0.553140	139.128746	97.575231	0.002941	7.2
315	-0.535596	140.111775	96.979873	0.003982	6.5
316	-0.561570	139.791265	97.173185	0.005801	6.2
317	-0.545757	140.791261	96.572579	0.003872	11.1
318	-0.555646	141.789447	95.980420	0.005246	5.3
319	-0.555606	141.468782	96.169856	0.004896	14.0
320	-0.552231	141.148116	96.360043	0.004510	1.6
321	-0.571543	142.131463	95.779190	0.007322	10.8
322	-0.556343	141.810798	95.967833	0.002773	6.8
323	-0.544836	142.810781	95.381997	0.005684	6.0
324	-0.560915	142.490116	95.569077	0.004302	6.9
325	-0.548150	142.169451	95.756892	0.003568	8.0
326	-0.534555	141.849339	95.945120	0.003509	5.6
327	-0.569549	141.528680	96.134414	0.010315	6.2
328	-0.545729	142.528680	95.546539	0.003738	11.0
329	-0.543550	143.528665	94.965819	0.001759	2.3
330	-0.562446	144.525553	94.393881	0.006697	6.3
331	-0.549782	144.214735	94.571464	0.003245	5.9
332	-0.576985	145.214733	94.002494	0.003057	7.5
333	-0.555277	146.214369	93.440531	0.002371	13.3
334	-0.546766	145.896420	93.618541	0.006927	4.3
335	-0.558477	146.883568	93.068069	0.001990	8.0
336	-0.547447	146.899009	93.059509	0.004935	11.4
337	-0.543886	146.580335	93.236473	0.004321	8.1
338	-0.548144	147.036385	92.983430	0.005046	11.9
339	-0.546157	148.036385	92.433351	0.004461	5.8
340	-0.531712	149.036385	91.889741	0.005128	11.0
341	-0.568704	150.036385	91.352489	0.004413	11.6
342	-0.551318	151.036385	90.821482	0.002874	5.1
343	-0.553643	152.036232	90.296692	0.005687	11.5
344	-0.545405	151.715567	90.464338	0.003723	4.3
345	-0.551446	152.714503	89.944128	0.003121	10.3
346	-0.550404	152.426816	90.093330	0.002643	3.1
347	-0.561410	153.426630	89.576915	0.002879	6.0
348	-0.552575	153.164405	89.711783	0.007602	5.8
349	-0.570790	154.131304	89.216485	0.004418	11.0
350	-0.546749	155.091377	88.730066	0.004452	1.6
351	-0.510144	154.794408	88.879957	0.005668	6.0
352	-0.544742	154.474186	89.042153	0.003194	11.7
353	-0.527346	154.153522	89.205168	0.003012	6.0
354	-0.557335	154.136512	89.213832	0.005313	8.3
355	-0.564978	155.101818	88.724805	0.008758	11.1
356	-0.571551	156.101818	88.223823	0.003345	8.8
357	-0.539806	157.101590	87.728579	0.003053	6.2
358	-0.548951	158.101060	87.239011	0.003977	11.2
359	-0.543077	157.780396	87.395485	0.005245	3.2
360	-0.552030	157.459731	87.552521	0.006822	8.4
361	-0.555667	157.139066	87.710123	0.007562	12.3
362	-0.548503	158.139066	87.220503	0.008013	6.3
363	-0.534648	159.139066	86.736319	0.003581	8.5
364	-0.538817	158.819160	86.890626	0.003261	6.6
365	-0.561463	158.800139	86.899819	0.003997	9.3
366	-0.567223	158.479475	87.055076	0.002823	6.4
367	-0.569065	159.479474	86.572723	0.004867	8.3
368	-0.538983	160.479472	86.095685	0.006411	7.2
369	-0.532576	160.158806	86.248081	0.005107	16.2
370	-0.546364	161.158806	85.774604	0.004569	6.8
371	-0.561095	162.158687	85.306352	0.007119	4.0
372	-0.576994	163.158687	84.843130	0.002983	6.1
373	-0.563269	164.158674	84.384917	0.002740	10.0
374	-0.561627	165.153507	83.933951	0.003885	1.6
375	-0.560044	164.965870	84.018640	0.004503	6.2
376	-0.547649	165.965870	83.569260	0.004224	11.4
377	-0.545852	166.965806	83.124690	0.006722	7.1
378	-0.536145	167.959383	82.687608	0.002656	6.1
379	-0.577672	167.638766	82.828147	0.004163	9.4
380	-0.539621	168.638752	82.391385	0.005194	11.9
381	-0.541167	168.592329	82.411559	0.003473	4.9
382	-0.526347	169.592326	81.979163	0.003772	6.2
383	-0.556581	169.271734	82.117291	0.007490	6.1
384	-0.562782	170.264117	81.691222	0.002895	11.9
385	-0.525439	171.259283	81.268374	0.004652	15.9
386	-0.513620	172.202156	80.871765	0.003709	2.9
387	-0.563869	171.881490	81.006215	0.004219	4.2
388	-0.572205	172.881480	80.588406	0.003190	4.3
389	-0.554433	172.560832	80.721906	0.002370	5.9
390	-0.556685	172.253201	80.850404	0.006347	7.3
391	-0.520171	172.876044	80.590665	0.004993	5.5
392	-0.543742	173.876044	80.177117	0.003070	10.8
393	-0.536107	173.555380	80.309264	0.002725	1.5
394	-0.561569	174.424286	79.952189	0.004380	6.3
395	-0.542696	174.103628	80.083593	0.003469	5.5
396	-0.554355	173.783638	80.215153	0.004484	9.8
397	-0.527737	174.783633	79.805442	0.004914	8.4
398	-0.543930	175.783633	79.399893	0.002910	14.9
399	-0.547908	176.777884	79.000741	0.004233	5.6
400	-0.570945	177.740851	78.617956	0.002583	9.3
401	-0.539733	177.420187	78.745009	0.004342	5.6
402	-0.567688	177.140505	78.856160	0.003576	6.2
403	-0.561157	178.127132	78.465447	0.005141	16.2
404	-0.540174	179.110525	78.079848	0.005215	3.5
405	-0.527371	178.992165	78.126058	0.004643	11.9
406	-0.541507	178.671505	78.251523	0.004982	2.0
407	-0.540577	178.350840	78.377395	0.003892	5.6
408	-0.540746	179.350840	77.986194	0.006724	11.2
409	-0.552667	180.350643	77.598955	0.003941	8.1
410	-0.536631	181.350643	77.215467	0.003606	11.2
411	-0.543350	182.350643	76.835751	0.004442	5.7
412	-0.550515	183.350634	76.459755	0.004062	6.1
413	-0.562195	184.350633	76.087418	0.003398	6.0
414	-0.529355	184.029969	76.206417	0.002569	6.7
415	-0.555835	184.931215	75.872904	0.003349	11.0
416	-0.561298	184.613126	75.990282	0.003964	1.5
417	-0.543210	184.547129	76.014681	0.007701	10.1
418	-0.544737	184.232162	76.131340	0.005328	7.9
419	-0.559803	185.232162	75.762186	0.002346	11.3
420	-0.549604	185.027246	75.837540	0.004373	6.1
421	-0.544834	185.858136	75.532922	0.002083	6.0
422	-0.567848	185.614548	75.621971	0.001789	7.2
423	-0.556871	185.437247	75.686920	0.004082	16.4
424	-0.550105	186.389374	75.339441	0.006143	5.8
425	-0.554744	186.068708	75.456111	0.002163	7.6
426	-0.530976	186.370215	75.346401	0.003640	13.4
427	-0.561462	186.253340	75.388891	0.002786	11.5
428	-0.546712	185.932685	75.505710	0.005008	14.4
429	-0.510932	185.612020	75.622897	0.002685	11.6
430	-0.543027	186.608846	75.259796	0.005368	1.5
431	-0.515190	186.980423	75.125337	0.005099	7.3
432	-0.548249	187.980421	74.765853	0.005095	12.5
433	-0.559782	187.659756	74.880752	0.005909	13.9
434	-0.551673	187.339091	74.996005	0.004464	10.6
435	-0.527910	187.018425	75.111613	0.003831	6.2
436	-0.545119	188.018425	74.752259	0.009025	13.0
437	-0.564511	187.697760	74.867116	0.002905	14.3
438	-0.560634	187.377095	74.982327	0.002410	14.8
439	-0.553004	188.364688	74.628628	0.003924	8.6
440	-0.545077	188.054958	74.739196	0.003198	13.7
441	-0.571701	189.054957	74.383388	0.002912	11.3
442	-0.585019	188.734808	74.496930	0.004458	9.9
443	-0.582649	189.734797	74.143424	0.008646	18.1
444	-0.545664	190.734797	73.793253	0.003682	15.2
445	-0.539038	191.733059	73.446974	0.004021	7.1
446	-0.522467	192.732896	73.103391	0.009984	10.1
447	-0.552729	192.413503	73.212797	0.003269	7.9
448	-0.576157	192.120597	73.313418	0.002107	14.2
449	-0.554332	193.043199	72.997411	0.003781	12.9
450	-0.527158	192.915845	73.040870	0.001942	14.2
451	-0.538384	193.778862	72.747380	0.004823	5.1
452	-0.543340	193.605028	72.806306	0.004822	12.0
453	-0.544846	193.284363	72.915257	0.004557	11.7
454	-0.548831	194.278595	72.578509	0.003489	18.8
455	-0.567751	195.277554	72.243278	0.004435	4.5
456	-0.564361	196.277402	71.910835	0.004672	15.1
457	-0.574383	195.956737	72.017120	0.003102	8.8
458	-0.558706	196.956681	71.686719	0.003703	10.9
459	-0.568333	197.952015	71.360839	0.002458	6.7
460	-0.544196	197.631437	71.465475	0.003798	15.5
461	-0.565628	198.422423	71.207852	0.002747	11.7
462	-0.567994	198.101768	71.312065	0.007000	5.8
463	-0.568974	198.935399	71.041767	0.003830	13.7
464	-0.567720	199.932316	70.721204	0.003017	12.2
465	-0.530606	199.611652	70.823999	0.003339	9.0
466	-0.546367	200.610986	70.504625	0.007061	12.8
467	-0.549891	200.290473	70.606742	0.004202	10.3
468	-0.545381	201.290473	70.289110	0.005043	11.2
469	-0.546602	202.290473	69.974322	0.004543	8.6
470	-0.572025	203.290468	69.662342	0.003769	16.9
471	-0.548038	202.988019	69.756407	0.002695	6.6
472	-0.542667	202.667979	69.856219	0.004177	16.9
473	-0.549622	202.440570	69.927316	0.004838	1.5
474	-0.543917	202.119904	70.027815	0.005803	10.0
475	-0.537881	201.799239	70.128603	0.003800	12.2
476	-0.541745	202.799239	69.815248	0.006499	8.3
477	-0.548917	202.478573	69.915425	0.004131	6.4
478	-0.548310	202.168364	70.012609	0.002820	12.3
479	-0.555369	203.158457	69.703368	0.002821	13.6
480	-0.551419	204.098903	69.412153	0.003546	10.8
481	-0.554509	205.062265	69.116353	0.003126	9.5
482	-0.555079	205.736665	68.910776	0.002953	16.3
483	-0.545261	206.734303	68.608897	0.006999	8.6
484	-0.528337	206.424157	68.702462	0.004551	14.6
485	-0.551632	207.102397	68.498182	0.003298	17.3
486	-0.529541	206.781731	68.594612	0.004216	6.9
487	-0.543332	206.461567	68.691162	0.003319	8.9
488	-0.553108	207.461053	68.390648	0.005829	14.4
489	-0.571896	208.461037	68.092603	0.003848	9.2
490	-0.519892	208.140372	68.187894	0.002587	11.3
491	-0.577368	209.136731	67.892680	0.003767	6.8
492	-0.560741	209.879962	67.674125	0.002002	13.4
493	-0.552343	209.941950	67.655960	0.002014	11.4
494	-0.527518	209.696142	67.728048	0.003167	10.6
495	-0.549039	209.814045	67.693452	0.006467	15.7
496	-0.556665	209.544361	67.772638	0.003855	14.5
497	-0.554113	209.223696	67.867034	0.001789	10.6
498	-0.534129	209.105257	67.901966	0.003442	10.9
499	-0.536646	208.859691	67.974508	0.005650	12.8
500	-0.531513	208.539029	68.069467	0.004315	6.5
501	-0.546415	209.539029	67.774205	0.003620	12.1
502	-0.540629	209.218777	67.868484	0.004487	10.6
503	-0.533239	208.898120	67.963146	0.003871	12.6
504	-0.571755	209.898120	67.668803	0.003616	11.4
505	-0.521088	209.630698	67.747267	0.004648	11.6
506	-0.557493	210.626699	67.455952	0.006635	11.7
507	-0.528339	211.569823	67.182402	0.002056	11.4
508	-0.530604	211.380285	67.237199	0.004394	11.8
509	-0.557381	211.397777	67.232138	0.002833	8.5
510	-0.551458	211.086980	67.322171	0.003829	3.0
511	-0.534869	210.774400	67.412964	0.003337	7.3
512	-0.547133	211.774135	67.123435	0.002257	6.0
513	-0.580005	212.132792	67.020170	0.002639	9.8
514	-0.552565	211.892652	67.089276	0.004386	8.1
