1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
143	-0.146919	369.458876	0.005800	8.6
144	-0.519067	368.553338	0.000743	8.9
145	-0.000000	367.653696	0.000000	9.4
146	-0.000000	366.759885	0.000000	9.6
147	-0.137144	365.871846	0.001508	10.3
148	-0.000000	364.989518	0.000000	14.8
149	-0.000000	364.112841	0.000000	13.3
150	-0.050065	363.241757	0.000480	12.2
151	-0.000000	362.376208	0.000000	11.4
152	-0.000000	361.516137	0.000000	10.3
153	-0.043849	360.661488	0.000932	7.9
154	-0.167975	359.812206	0.001042	8.5
155	-0.039749	358.968236	0.000219	8.6
156	-0.109308	358.129524	0.000733	8.3
157	-0.094852	357.296018	0.001426	9.7
158	-0.243220	356.467665	0.003439	10.3
159	-0.000000	355.644414	0.000000	11.6
160	-0.000000	354.826213	0.000000	10.1
161	-0.376877	354.013012	0.001677	8.6
162	-0.000000	353.204763	0.000000	8.1
163	-0.000000	352.401415	0.000000	10.9
164	-0.069306	351.602922	0.000973	14.2
165	-0.459496	350.809235	0.003560	8.2
166	-0.000000	350.020308	0.000000	10.0
167	-0.213055	349.236095	0.001907	11.9
168	-0.176777	348.456550	0.005969	9.6
169	-0.013443	347.681627	0.000253	10.3
170	-0.004112	346.911283	0.000093	8.4
171	-0.106298	346.145474	0.001184	8.3
172	-0.303861	345.384157	0.000493	8.4
173	-0.060339	344.627288	0.000291	8.5
174	-0.068290	343.874826	0.000422	8.2
175	-0.007883	343.126729	0.000307	8.5
176	-0.482114	342.382957	0.004016	8.5
177	-0.016641	341.643469	0.000513	8.7
178	-0.049412	340.908224	0.000748	12.0
179	-0.598599	340.177184	0.001806	12.3
180	-0.338675	339.450309	0.001165	11.7
181	-0.000000	338.727561	0.000000	7.9
182	-0.000000	338.008902	0.000000	8.2
183	-0.000000	337.294295	0.000000	8.4
184	-0.237667	336.583703	0.001002	8.3
185	-0.000000	335.877089	0.000000	13.9
186	-0.000000	335.174416	0.000000	12.4
187	-0.128494	334.475651	0.001503	8.7
188	-0.000000	333.780756	0.000000	9.0
189	-0.077625	333.089698	0.000677	10.2
190	-0.123424	332.402443	0.001660	12.2
191	-0.299825	331.718955	0.001668	8.2
192	-0.452393	331.039203	0.004209	11.4
193	-0.371435	330.363153	0.001299	8.5
194	-0.093309	329.690771	0.000714	8.5
195	-0.005496	329.022027	0.000173	8.5
196	-0.325541	328.356888	0.002553	8.6
197	-0.485755	327.695322	0.003226	8.7
198	-0.000000	327.037299	0.000000	13.3
199	-0.176109	326.382787	0.000933	11.6
200	-0.302689	325.731758	0.001643	8.5
201	-0.001121	325.084179	0.000006	8.3
