1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
192	-0.393477	63.800957	165.316202	0.003010	15.9
193	-0.367867	63.247556	166.402122	0.004466	3.9
194	-0.370950	62.663580	167.563617	0.004608	7.7
195	-0.366985	63.663216	165.585160	0.007555	12.0
196	-0.385267	63.072910	166.747792	0.005523	5.3
197	-0.375741	64.056066	164.820368	0.002495	6.0
198	-0.371185	63.465791	165.972188	0.005654	13.3
199	-0.372772	64.465775	164.030246	0.003922	5.6
200	-0.380245	63.875475	165.171059	0.007420	6.8
201	-0.384216	64.743612	163.498734	0.005548	10.5
202	-0.362480	65.743612	161.613884	0.004384	8.8
203	-0.386155	66.020508	161.099635	0.006540	6.6
204	-0.367145	67.020506	159.269387	0.003300	8.2
205	-0.386374	66.430200	160.344734	0.003916	6.7
206	-0.373766	67.429722	158.532355	0.003124	5.9
207	-0.380889	66.907824	159.473542	0.002998	6.9
208	-0.368280	66.318544	160.549770	0.003041	10.5
209	-0.362791	66.173924	160.816119	0.003909	9.3
210	-0.349382	65.603970	161.874474	0.002261	11.2
211	-0.376724	65.640737	161.805781	0.003467	11.9
212	-0.373280	65.055014	162.907092	0.008201	12.6
213	-0.369569	66.054465	161.036796	0.002546	14.5
214	-0.395094	65.464161	162.136219	0.004016	11.7
215	-0.370994	64.875254	163.248100	0.004063	5.8
216	-0.372252	64.286887	164.374297	0.007145	6.1
217	-0.381688	65.286886	162.469325	0.005679	6.9
218	-0.372243	66.286886	160.608000	0.002024	10.0
219	-0.381921	67.286709	158.789158	0.006164	6.7
220	-0.375817	68.227061	157.115699	0.004154	8.3
221	-0.359939	69.227061	155.374363	0.003619	6.4
222	-0.397498	68.789860	156.130905	0.003985	15.0
223	-0.381191	69.499039	154.907414	0.005659	7.8
224	-0.375994	70.496675	153.218378	0.003796	11.3
225	-0.375453	69.912313	154.203227	0.005487	12.6
226	-0.395064	69.322008	155.211032	0.006407	6.4
227	-0.387735	70.322008	153.511431	0.002405	6.0
228	-0.393370	71.308661	151.870604	0.002601	11.1
229	-0.364118	70.738432	152.814603	0.003655	15.9
230	-0.370094	71.731162	151.178653	0.001289	3.1
231	-0.372560	72.390664	150.111066	0.004574	5.8
232	-0.386525	71.944483	150.831675	0.003983	9.7
233	-0.377738	71.384880	151.745307	0.001829	5.6
234	-0.378011	72.372266	150.140643	0.004735	6.7
235	-0.367957	71.834078	151.011056	0.003534	10.7
236	-0.360012	71.244536	151.976179	0.003200	7.1
237	-0.370491	72.243048	150.348712	0.003772	8.1
238	-0.370018	72.273556	150.299535	0.004682	9.9
239	-0.371697	71.683250	151.256804	0.004188	6.7
240	-0.360519	71.181482	152.080133	0.006321	9.2
241	-0.381625	70.591176	153.060291	0.002298	10.1
242	-0.368532	70.001267	154.052494	0.003887	5.9
243	-0.370190	69.415682	155.050227	0.006219	6.8
244	-0.380784	70.415682	153.354126	0.003769	7.8
245	-0.390473	71.415682	151.694732	0.004109	7.2
246	-0.379296	72.409289	150.081135	0.002250	11.8
247	-0.387371	72.894801	149.305094	0.002894	9.1
248	-0.370415	73.640199	148.129149	0.003716	9.4
249	-0.359322	73.675525	148.073877	0.005928	11.6
250	-0.378098	74.615162	146.618714	0.002419	8.0
251	-0.370514	75.604701	145.116872	0.002122	10.8
252	-0.384492	75.036252	145.975835	0.003462	6.2
253	-0.378647	74.469309	146.842710	0.004142	6.3
254	-0.374572	75.465734	145.325925	0.004398	7.5
255	-0.377081	76.419569	143.903040	0.003756	6.3
256	-0.380404	75.831046	144.777658	0.003575	6.2
257	-0.362994	75.422966	145.390384	0.006071	13.0
258	-0.369621	74.832777	146.285775	0.005312	11.8
259	-0.366251	75.832777	144.775071	0.002287	9.3
260	-0.386677	76.832553	143.295576	0.006863	7.9
261	-0.373300	76.570037	143.681118	0.001401	7.9
262	-0.367266	75.982451	144.551637	0.003137	6.0
263	-0.376941	75.805767	144.815464	0.006310	6.1
264	-0.384931	76.804749	143.336313	0.004600	11.8
265	-0.397109	77.804749	141.885611	0.004039	1.5
266	-0.364402	77.217744	142.733599	0.005301	5.9
267	-0.363180	76.627462	143.596604	0.001743	7.8
268	-0.376469	77.570297	142.223089	0.003300	7.0
269	-0.386225	77.848406	141.822945	0.002906	5.8
270	-0.369895	78.136556	141.410723	0.004269	11.1
271	-0.373611	77.551083	142.250817	0.005890	4.9
272	-0.370772	77.035728	142.998602	0.002402	13.6
273	-0.369587	78.029090	141.564181	0.003156	1.7
274	-0.390604	79.021694	140.159314	0.004547	7.3
275	-0.368987	78.431661	140.991028	0.002229	8.0
276	-0.374598	79.430819	139.588348	0.004891	10.8
277	-0.391683	80.429668	138.213723	0.001976	9.8
278	-0.368072	80.261016	138.443921	0.005151	4.3
279	-0.360395	81.241260	137.116582	0.002652	10.8
280	-0.374299	82.237468	135.793452	0.005196	11.4
281	-0.378326	81.668887	136.545477	0.004934	10.9
282	-0.378579	82.668615	135.228700	0.002424	7.6
283	-0.375996	83.667584	133.938050	0.003396	6.0
284	-0.387152	84.517115	132.859699	0.003007	9.2
285	-0.370775	84.301560	133.131665	0.002857	9.7
286	-0.376834	84.167946	133.300808	0.002267	5.9
287	-0.393238	84.432945	132.965764	0.003669	8.0
288	-0.375186	83.844134	133.712507	0.003558	6.4
289	-0.379663	83.372391	134.316862	0.006454	6.3
290	-0.358446	82.841278	135.003847	0.001633	6.5
291	-0.372205	82.611690	135.302997	0.003444	6.2
292	-0.389487	83.130111	134.629379	0.005499	12.2
293	-0.371754	84.130110	133.348781	0.004333	13.4
294	-0.355296	83.539804	134.101764	0.005431	3.8
295	-0.359450	84.491908	132.891445	0.004207	10.3
296	-0.389244	83.901651	133.639194	0.006576	7.4
297	-0.393574	84.901549	132.377403	0.003696	6.0
