1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
143	-1.217501	121.062475	17.276430	0.042665	2.2
144	-1.170304	122.062475	17.155668	0.077198	1.6
145	-1.154614	123.062475	17.036583	0.095924	1.6
146	-1.167543	124.062475	16.919140	0.112444	1.5
147	-1.120655	125.062475	16.803305	0.120211	1.6
148	-1.144494	126.062475	16.689046	0.109362	1.5
149	-1.144961	127.062475	16.576329	0.104988	1.6
150	-1.184621	128.062475	16.465126	0.101122	1.9
151	-1.121484	129.062475	16.355404	0.104401	1.6
152	-1.170926	130.062475	16.247135	0.099290	2.0
153	-1.167539	131.062475	16.140289	0.140537	1.6
154	-1.069582	132.062475	16.034840	0.102005	1.5
155	-1.206493	133.062475	15.930760	0.043598	1.5
156	-1.177784	134.062475	15.828023	0.092081	1.8
157	-1.140518	135.062475	15.726602	0.106231	1.5
158	-1.148926	136.062475	15.626472	0.104039	1.5
159	-1.129295	137.062475	15.527609	0.091941	1.5
160	-1.166540	138.062475	15.429990	0.091014	1.4
161	-1.175510	139.062475	15.333590	0.084123	1.7
162	-1.178365	140.062475	15.238387	0.087288	1.6
163	-1.157527	141.062475	15.144359	0.105219	1.5
164	-1.163105	142.062475	15.051485	0.093331	1.4
165	-1.159433	143.062475	14.959742	0.105357	1.5
166	-1.135727	144.062475	14.869112	0.116095	1.5
167	-1.133032	145.062475	14.779572	0.099145	1.6
168	-1.143793	146.062475	14.691105	0.113159	1.6
169	-1.145898	147.062475	14.603690	0.107699	1.5
170	-1.166478	148.062475	14.517310	0.100451	1.5
171	-1.164152	149.062475	14.431945	0.104356	1.6
172	-1.140198	150.062475	14.347579	0.071307	1.5
173	-1.170506	151.062475	14.264193	0.071935	2.1
174	-1.162446	152.062475	14.181771	0.110784	1.6
175	-1.153082	153.062475	14.100296	0.101072	1.7
176	-1.156365	154.062475	14.019751	0.104973	1.8
177	-1.131366	155.062475	13.940122	0.097015	1.6
178	-1.220570	156.062475	13.861392	0.082575	1.4
179	-1.163400	157.062475	13.783546	0.115896	1.5
180	-1.145231	158.062475	13.706570	0.122040	1.6
181	-1.126943	159.062475	13.630449	0.109096	1.7
182	-1.133232	160.062475	13.555169	0.090645	1.7
183	-1.145750	161.062475	13.480715	0.099289	1.7
184	-1.126496	162.062475	13.407075	0.109003	2.5
185	-1.151160	163.062475	13.334235	0.100925	5.0
186	-1.134723	164.062475	13.262183	0.089041	1.9
187	-1.169513	165.062475	13.190905	0.093861	1.5
188	-1.148129	166.062475	13.120389	0.115900	1.6
189	-1.182728	167.062475	13.050622	0.111961	2.0
190	-1.200831	168.062475	12.981594	0.082041	1.7
191	-1.181516	169.062475	12.913293	0.098451	1.5
192	-1.149387	170.062475	12.845706	0.091917	1.4
193	-1.210064	171.062475	12.778823	0.084514	1.9
194	-1.166556	172.062475	12.712633	0.097195	1.5
195	-1.168316	173.062475	12.647125	0.073963	1.7
196	-1.163874	174.062475	12.582289	0.069864	1.6
197	-1.166930	175.062475	12.518114	0.093627	1.4
198	-1.145746	176.062475	12.454590	0.093075	1.5
199	-1.185518	177.062475	12.391708	0.070521	2.1
200	-1.175129	178.062475	12.329458	0.085471	1.6
201	-1.170146	179.062475	12.267830	0.107201	1.5
202	-1.163257	180.062475	12.206815	0.115345	1.5
203	-1.152643	181.062475	12.146404	0.094377	1.6
204	-1.206044	182.062475	12.086587	0.075509	1.7
205	-1.176555	183.062475	12.027358	0.107065	1.8
206	-1.152303	184.062475	11.968705	0.091403	1.5
207	-1.176997	185.062475	11.910623	0.065241	1.5
208	-1.200757	186.062475	11.853101	0.109465	1.5
209	-1.130660	187.062475	11.796132	0.100371	2.1
210	-1.200820	188.062475	11.739708	0.085797	1.9
211	-1.159937	189.062475	11.683821	0.100394	1.6
212	-1.222975	190.062475	11.628464	0.095865	1.7
213	-1.140128	191.062475	11.573629	0.104850	1.8
214	-1.197242	192.062475	11.519308	0.100117	1.7
215	-1.179519	193.062475	11.465496	0.110729	1.7
216	-1.149765	194.062475	11.412183	0.099882	1.6
217	-1.164086	195.062475	11.359364	0.082175	1.5
218	-1.182018	196.062475	11.307032	0.096572	1.7
219	-1.181236	197.062475	11.255180	0.088093	1.9
220	-1.197479	198.062475	11.203801	0.085103	1.4
221	-1.210315	199.062475	11.152889	0.111079	1.9
222	-1.163566	200.062475	11.102438	0.103954	1.4
223	-1.203847	201.062475	11.052441	0.092843	1.5
224	-1.149150	202.062475	11.002892	0.099918	1.6
225	-1.148400	203.062475	10.953786	0.090677	1.4
226	-1.164262	204.062475	10.905116	0.077845	1.7
227	-1.213641	205.062475	10.856876	0.065436	1.5
228	-1.220277	206.062475	10.809062	0.073738	1.5
229	-1.175442	207.062475	10.761667	0.083043	4.8
230	-1.178265	208.062475	10.714685	0.104849	1.5
231	-1.131188	209.062475	10.668113	0.105129	1.4
232	-1.187151	210.062475	10.621943	0.093177	1.6
233	-1.139184	211.062475	10.576171	0.079023	1.6
234	-1.177426	212.062475	10.530792	0.075353	1.5
235	-1.149491	213.062475	10.485800	0.089675	1.4
236	-1.169818	214.062475	10.441192	0.086386	1.4
237	-1.186028	215.062475	10.396961	0.083996	1.8
238	-1.207452	216.062475	10.353104	0.117969	1.5
239	-1.128457	217.062475	10.309615	0.103372	1.3
240	-1.207696	218.062475	10.266489	0.071837	3.7
241	-1.198205	219.062475	10.223723	0.090277	1.7
242	-1.180846	220.062475	10.181312	0.096148	1.4
243	-1.149013	221.062475	10.139252	0.066146	4.4
244	-1.217623	222.062475	10.097537	0.043822	1.8
245	-1.181417	223.062475	10.056164	0.065017	1.5
246	-1.187216	224.062475	10.015129	0.093975	1.6
247	-1.164027	225.062475	9.974428	0.105208	1.6
248	-1.173235	226.062475	9.934056	0.096619	1.5
249	-1.189902	227.062475	9.894009	0.111820	1.3
250	-1.164720	228.062475	9.854284	0.089691	1.3
251	-1.221307	229.062475	9.814877	0.085731	1.6
252	-1.213042	230.062475	9.775783	0.106368	1.5
253	-1.209810	231.062475	9.737000	0.102654	1.4
254	-1.171737	232.062475	9.698524	0.107555	1.8
255	-1.217157	233.062475	9.660350	0.106786	1.7
256	-1.176857	234.062475	9.622475	0.110362	1.4
257	-1.135453	235.062475	9.584897	0.113840	1.6
258	-1.177693	236.062475	9.547610	0.096484	1.4
259	-1.170752	237.062475	9.510613	0.074248	1.7
260	-1.238542	238.062475	9.473901	0.083387	1.3
261	-1.169487	239.062475	9.437472	0.077741	1.4
262	-1.213413	240.062475	9.401322	0.063071	1.5
263	-1.198267	241.062475	9.365448	0.081702	1.3
264	-1.187052	242.062475	9.329846	0.101637	1.4
265	-1.184241	243.062475	9.294514	0.111110	1.7
266	-1.194901	244.062475	9.259449	0.109750	1.6
267	-1.160923	245.062475	9.224647	0.092429	1.5
268	-1.164789	246.062475	9.190106	0.071639	1.6
269	-1.195988	247.062475	9.155822	0.072017	2.2
270	-1.228801	248.062475	9.121794	0.076769	1.4
271	-1.209530	249.062475	9.088017	0.076792	1.3
272	-1.214037	250.062475	9.054490	0.084326	1.3
273	-1.190251	251.062475	9.021209	0.091721	1.6
274	-1.209349	252.062475	8.988172	0.073868	1.4
275	-1.196454	253.062475	8.955375	0.072662	1.7
276	-1.198714	254.062475	8.922818	0.080831	1.5
277	-1.208225	255.062475	8.890496	0.089756	1.3
278	-1.206412	256.062475	8.858408	0.074736	1.4
279	-1.164015	257.062475	8.826550	0.062274	1.4
280	-1.163028	258.062475	8.794921	0.071524	1.4
281	-1.202894	259.062475	8.763517	0.075348	1.4
282	-1.173428	260.062475	8.732337	0.067574	1.5
283	-1.220988	261.062475	8.701379	0.049903	1.5
284	-1.222197	262.062475	8.670638	0.046178	1.5
285	-1.212610	263.062475	8.640115	0.062682	1.4
286	-1.201925	264.062475	8.609805	0.063898	1.6
287	-1.204398	265.062475	8.579708	0.077935	1.7
288	-1.182208	266.062475	8.549820	0.075307	1.5
289	-1.224961	267.062475	8.520139	0.055602	1.5
290	-1.192034	268.062475	8.490664	0.055481	1.4
291	-1.198887	269.062475	8.461392	0.058343	1.4
292	-1.239389	270.062475	8.432322	0.082298	1.4
293	-1.198862	271.062475	8.403450	0.078709	1.4
294	-1.179934	272.062475	8.374775	0.055961	1.4
295	-1.174849	273.062475	8.346296	0.039391	1.5
296	-1.202362	274.062475	8.318009	0.026599	1.5
297	-1.200565	275.062475	8.289914	0.018027	1.5
298	-1.217235	276.062475	8.262007	0.009896	1.6
299	-1.203001	277.062475	8.234288	0.014627	1.4
300	-1.249530	278.062475	8.206755	0.018363	1.4
301	-1.233255	279.062475	8.179405	0.020011	1.3
302	-1.224563	280.062475	8.152236	0.014993	1.4
303	-1.215654	281.062475	8.125247	0.008798	1.4
304	-1.190813	282.062475	8.098437	0.008754	1.3
305	-1.215015	283.062258	8.071809	0.015608	1.9
306	-1.150118	284.062258	8.045349	0.019780	2.2
307	-1.203354	285.062258	8.019062	0.017659	1.7
308	-1.172384	286.062258	7.992947	0.016110	1.8
309	-1.220623	287.062258	7.967001	0.010640	1.4
310	-1.187163	288.062258	7.941223	0.010490	1.3
311	-1.213396	289.062258	7.915611	0.014660	1.3
312	-1.201887	290.062258	7.890164	0.015783	1.3
313	-1.203369	291.062258	7.864880	0.022192	1.6
314	-1.208723	292.062258	7.839758	0.031292	1.4
315	-1.197563	293.062258	7.814796	0.037684	1.4
316	-1.192807	294.062258	7.789992	0.034188	1.4
317	-1.206291	295.062258	7.765345	0.032510	1.3
318	-1.215437	296.062258	7.740853	0.035603	2.0
319	-1.211122	297.062258	7.716516	0.029201	1.4
320	-1.232214	298.062258	7.692331	0.020244	1.5
321	-1.206176	299.062258	7.668297	0.014243	1.3
322	-1.240525	300.062258	7.644413	0.017578	1.4
323	-1.210599	301.062258	7.620677	0.019053	1.3
324	-1.187125	302.062258	7.597088	0.017932	1.3
325	-1.247369	303.062258	7.573645	0.018340	1.3
326	-1.197256	304.062258	7.550346	0.017981	1.3
327	-1.194656	305.062258	7.527189	0.022287	1.3
328	-1.251420	306.062258	7.504175	0.021746	1.4
329	-1.186694	307.062258	7.481301	0.011834	1.4
330	-1.172355	308.062258	7.458565	0.006044	1.7
331	-1.184094	309.053270	7.436170	0.012040	1.5
332	-1.230459	309.194825	7.432983	0.016537	1.3
333	-1.197402	310.194825	7.410540	0.016739	1.3
334	-1.199960	311.194825	7.388232	0.021756	1.3
335	-1.222878	312.194825	7.366058	0.018475	1.3
336	-1.191981	313.194825	7.344017	0.008632	1.3
337	-1.224147	314.194825	7.322107	0.005614	1.7
338	-1.218128	315.120679	7.301938	0.005410	1.3
339	-1.201373	315.941945	7.284140	0.006742	1.3
340	-1.198099	316.707268	7.267633	0.012209	1.4
341	-1.183670	317.707268	7.246176	0.014225	1.4
342	-1.216606	318.707268	7.224845	0.017388	1.3
343	-1.201029	319.707268	7.203640	0.020650	1.3
344	-1.222703	320.707268	7.182558	0.014301	1.7
345	-1.233108	321.707268	7.161600	0.006161	1.3
346	-1.186233	322.707263	7.140764	0.005908	1.3
347	-1.228610	323.291717	7.128642	0.008471	1.3
348	-1.170116	324.286743	7.108099	0.007988	1.3
349	-1.224302	325.286638	7.087575	0.007694	1.5
350	-1.206818	326.286575	7.067167	0.002972	1.3
351	-1.232913	326.411346	7.064629	0.007336	1.6
352	-1.214751	326.698748	7.058790	0.006136	1.3
353	-1.231761	327.694055	7.038641	0.004146	1.4
354	-1.189610	328.240227	7.027634	0.007116	1.4
355	-1.162324	328.879118	7.014801	0.008322	1.4
356	-1.162578	329.879000	6.994811	0.017061	1.4
357	-1.228807	330.879000	6.974933	0.027735	1.4
358	-1.203507	331.879000	6.955167	0.046885	1.7
359	-1.208570	332.879000	6.935513	0.067254	1.4
360	-1.183415	333.879000	6.915970	0.070019	1.5
361	-1.186263	334.879000	6.896536	0.065396	1.3
362	-1.226718	335.879000	6.877212	0.073861	1.4
363	-1.188185	336.879000	6.857995	0.058982	1.3
364	-1.185715	337.879000	6.838885	0.023080	1.3
365	-1.196582	338.879000	6.819882	0.010537	1.3
366	-1.213800	339.879000	6.800984	0.016751	1.4
367	-1.192008	340.879000	6.782191	0.021804	1.3
368	-1.191454	341.879000	6.763501	0.013118	1.4
369	-1.203846	342.879000	6.744913	0.010052	1.3
370	-1.201999	343.879000	6.726428	0.013473	1.3
371	-1.190705	344.879000	6.708044	0.008941	1.4
372	-1.240958	345.879000	6.689760	0.002621	1.3
373	-1.223874	346.079069	6.686114	0.003707	1.4
374	-1.222011	346.105305	6.685636	0.004418	2.1
375	-1.223411	346.093490	6.685851	0.006952	1.4
376	-1.213973	346.904426	6.671114	0.009034	1.4
377	-1.232864	347.904190	6.653035	0.012261	1.4
378	-1.199618	348.904190	6.635049	0.016696	1.6
379	-1.199939	349.904190	6.617160	0.010612	1.5
380	-1.204811	350.904190	6.599367	0.009221	1.4
381	-1.179372	351.890757	6.581907	0.008241	1.4
382	-1.217244	352.890753	6.564303	0.008273	1.3
383	-1.223599	353.890705	6.546794	0.007094	1.4
384	-1.204559	354.495632	6.536247	0.006896	1.3
385	-1.188025	355.493021	6.518932	0.006238	1.4
386	-1.198959	356.487993	6.501749	0.006096	1.3
387	-1.202561	357.390414	6.486243	0.009653	1.6
388	-1.163463	358.389754	6.469158	0.011095	1.6
389	-1.193319	359.389754	6.452152	0.013338	1.3
390	-1.210224	360.389754	6.435234	0.007598	1.4
391	-1.216499	361.389754	6.418405	0.004182	1.4
392	-1.209345	361.345198	6.419153	0.004873	1.4
393	-1.229030	361.318187	6.419607	0.005764	1.4
394	-1.230140	362.172881	6.405287	0.007836	1.4
395	-1.177714	363.162047	6.388794	0.006907	1.4
396	-1.202253	364.161809	6.372211	0.002348	1.4
397	-1.199535	364.264623	6.370511	0.007126	1.5
398	-1.209700	364.234795	6.371004	0.012654	1.4
399	-1.250569	365.234792	6.354509	0.009588	1.4
400	-1.240682	366.234792	6.338099	0.007557	1.8
401	-1.224438	367.234763	6.321774	0.006732	1.5
402	-1.151332	368.126757	6.307282	0.008884	1.3
403	-1.181622	369.126695	6.291116	0.010573	1.4
404	-1.180577	370.126689	6.275032	0.006514	1.3
405	-1.181629	371.113094	6.259246	0.007725	1.4
406	-1.212737	372.072844	6.243963	0.006795	1.8
407	-1.206543	373.072369	6.228126	0.008676	1.4
408	-1.182112	374.072321	6.212362	0.009734	1.4
409	-1.211258	375.072321	6.196677	0.010471	1.8
410	-1.239407	376.072321	6.181071	0.013173	1.4
411	-1.238604	377.072321	6.165544	0.013624	1.3
412	-1.184274	378.072321	6.150094	0.009509	1.5
413	-1.218642	379.072321	6.134722	0.007556	1.3
414	-1.201353	380.072316	6.119426	0.015456	1.4
415	-1.166299	381.072316	6.104206	0.017469	1.4
416	-1.200148	382.072316	6.089062	0.011342	1.3
417	-1.234639	383.072316	6.073993	0.009566	1.4
418	-1.207758	384.072316	6.058998	0.012129	1.7
419	-1.210401	385.072316	6.044077	0.010983	1.7
420	-1.219648	386.072316	6.029229	0.008738	1.7
421	-1.219124	387.072316	6.014454	0.006054	1.4
422	-1.220002	387.977882	6.001137	0.008976	1.3
423	-1.213376	388.977360	5.986507	0.011303	1.3
424	-1.210975	389.977303	5.971941	0.013905	1.3
425	-1.223642	390.977303	5.957446	0.011003	1.3
426	-1.176435	391.977303	5.943020	0.005625	1.3
427	-1.209141	392.972325	5.928735	0.008553	1.3
428	-1.221139	393.930640	5.915042	0.010488	1.3
429	-1.235393	394.930640	5.900821	0.017330	1.5
430	-1.242804	395.930640	5.886668	0.017319	1.4
431	-1.202566	396.930640	5.872583	0.010413	1.3
432	-1.206514	397.930640	5.858565	0.007051	1.5
433	-1.229265	398.930637	5.844614	0.006722	1.3
434	-1.184711	399.923751	5.830824	0.002844	1.4
435	-1.224130	400.390157	5.824370	0.005063	1.3
436	-1.200401	400.347198	5.824964	0.009292	1.3
437	-1.229104	401.344123	5.811215	0.016027	1.6
438	-1.214169	402.344123	5.797488	0.017857	1.6
439	-1.251700	403.344123	5.783826	0.011450	1.6
440	-1.192272	404.344123	5.770228	0.005650	1.4
441	-1.183256	404.514334	5.767919	0.005108	1.4
442	-1.243430	405.423839	5.755617	0.006041	1.5
443	-1.190095	405.379036	5.756222	0.008001	1.4
444	-1.196034	406.291941	5.743924	0.006404	1.4
445	-1.203913	407.290047	5.730538	0.003817	1.4
446	-1.199548	407.640706	5.725850	0.005561	1.6
447	-1.183596	407.607685	5.726291	0.012654	1.5
448	-1.195197	408.607614	5.712963	0.025134	1.7
449	-1.211549	409.607614	5.699696	0.018127	1.4
450	-1.196950	410.607614	5.686490	0.003676	1.4
451	-1.171446	410.560743	5.687108	0.012347	1.3
452	-1.165900	411.370751	5.676453	0.014904	1.4
453	-1.204101	412.370751	5.663355	0.011462	1.3
454	-1.209169	413.370751	5.650317	0.009679	1.6
455	-1.199580	414.370751	5.637339	0.005398	1.4
456	-1.194072	415.165762	5.627063	0.005798	1.3
457	-1.189793	416.073848	5.615372	0.006981	1.4
458	-1.176997	417.062979	5.602693	0.005423	1.3
459	-1.198338	417.897183	5.592044	0.003446	1.3
460	-1.207000	417.853551	5.592600	0.005539	1.4
461	-1.197942	418.417709	5.585420	0.004992	1.4
462	-1.236935	419.062438	5.577237	0.005072	1.4
463	-1.212548	419.875223	5.566955	0.012264	1.6
464	-1.194946	420.874848	5.554361	0.010163	1.7
465	-1.195018	421.874848	5.541819	0.005134	1.3
466	-1.205233	422.863540	5.529475	0.009049	1.4
467	-1.197415	423.854996	5.517151	0.011943	1.5
468	-1.151080	424.854996	5.504777	0.007108	1.3
469	-1.192076	425.854990	5.492458	0.006930	1.4
470	-1.214234	426.175308	5.488524	0.015350	1.3
471	-1.202906	427.175308	5.476278	0.014716	1.4
472	-1.236247	428.175308	5.464086	0.008839	1.4
473	-1.205653	429.175308	5.451948	0.013398	1.3
474	-1.221437	430.175308	5.439864	0.013202	1.3
475	-1.199156	431.175308	5.427834	0.013836	1.4
476	-1.194408	432.175308	5.415856	0.009002	1.6
477	-1.175772	433.175308	5.403932	0.004029	1.3
478	-1.199037	433.488750	5.400205	0.006807	1.3
479	-1.236528	434.348085	5.390014	0.008418	1.4
480	-1.206316	435.347883	5.378205	0.007529	1.3
481	-1.191570	436.345477	5.366473	0.010564	1.3
482	-1.206243	437.345144	5.354769	0.007393	1.4
483	-1.208893	438.345143	5.343112	0.004349	1.4
484	-1.204135	438.379719	5.342709	0.001826	1.3
485	-1.172767	438.385161	5.342646	0.005673	1.4
486	-1.210340	438.398153	5.342495	0.007917	1.4
487	-1.206003	438.785198	5.337998	0.005998	1.3
488	-1.223510	439.743874	5.326891	0.003296	1.3
489	-1.199032	439.808995	5.326138	0.005554	1.3
490	-1.194719	439.791506	5.326340	0.008835	1.3
491	-1.231702	440.750595	5.315277	0.019639	1.3
492	-1.194170	441.750595	5.303791	0.015449	1.3
493	-1.206113	442.750595	5.292354	0.007562	1.3
494	-1.221360	443.750595	5.280967	0.008162	1.3
495	-1.223562	444.676764	5.270463	0.007352	1.4
496	-1.205735	445.676680	5.259171	0.005282	1.4
497	-1.212586	446.655328	5.248165	0.004745	1.3
498	-1.201851	447.235630	5.241661	0.007344	1.3
499	-1.196583	447.242376	5.241585	0.011752	1.3
500	-1.182356	448.242376	5.230415	0.012467	1.7
501	-1.214252	449.242376	5.219292	0.009924	1.3
502	-1.171625	450.242376	5.208217	0.013001	1.3
503	-1.216140	450.195526	5.208734	0.010309	1.4
504	-1.211422	451.195526	5.197704	0.003674	1.3
505	-1.216463	451.172692	5.197955	0.002739	1.5
506	-1.214684	451.238139	5.197235	0.002307	1.5
507	-1.185769	451.243305	5.197178	0.003888	1.3
508	-1.193248	451.236583	5.197252	0.007751	1.3
509	-1.226488	451.654486	5.192656	0.006752	1.3
510	-1.215102	452.653886	5.181700	0.005894	1.3
511	-1.181015	453.629347	5.171051	0.004818	1.3
512	-1.187225	453.807609	5.169109	0.003418	1.3
513	-1.221996	454.090657	5.166030	0.005207	1.4
514	-1.205722	454.060108	5.166362	0.008089	1.3
