1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
1611	-1.582404	297.956899	6.512625	0.002574	1.3
1612	-1.491541	298.060272	6.510515	0.003094	1.4
1613	-1.525005	298.125408	6.509186	0.002231	1.3
1614	-1.523976	298.256221	6.506519	0.002089	1.3
1615	-1.527789	298.293544	6.505758	0.004545	1.4
1616	-1.494364	298.455982	6.502450	0.002030	1.5
1617	-1.538899	298.735925	6.496757	0.001635	1.3
1618	-1.509836	298.731896	6.496839	0.002281	1.4
1619	-1.516634	298.748668	6.496498	0.002877	1.6
1620	-1.510723	298.786982	6.495720	0.005377	1.3
1621	-1.543079	299.422500	6.482836	0.002003	1.4
1622	-1.507823	299.871862	6.473757	0.002089	1.3
1623	-1.484672	299.867184	6.473852	0.001764	1.3
1624	-1.518907	299.862617	6.473944	0.002061	1.3
1625	-1.516586	299.860986	6.473977	0.003455	1.3
1626	-1.533353	299.907395	6.473040	0.001929	1.4
1627	-1.533406	299.934952	6.472485	0.003082	1.3
1628	-1.511560	299.985074	6.471474	0.002343	1.3
1629	-1.501018	300.047057	6.470225	0.002155	1.3
1630	-1.537652	300.045432	6.470257	0.001582	1.3
1631	-1.526651	300.054914	6.470066	0.001402	1.3
1632	-1.557785	300.054008	6.470084	0.002369	1.3
1633	-1.529671	300.059616	6.469971	0.003763	1.3
1634	-1.504071	300.216068	6.466820	0.002460	1.3
1635	-1.512377	300.213630	6.466869	0.002318	1.3
1636	-1.540059	300.270349	6.465728	0.003163	1.4
1637	-1.468737	300.273527	6.465664	0.002368	1.7
1638	-1.521144	300.401290	6.463093	0.002059	1.4
1639	-1.536391	300.400271	6.463114	0.004001	1.5
1640	-1.512449	300.559837	6.459907	0.001854	1.3
1641	-1.497041	300.616560	6.458767	0.003511	1.3
1642	-1.502769	300.655730	6.457981	0.003923	1.3
1643	-1.493250	301.081039	6.449453	0.002320	1.2
1644	-1.502315	301.394770	6.443177	0.001475	1.3
1645	-1.490925	301.432391	6.442425	0.001999	1.3
1646	-1.533822	301.424765	6.442578	0.002058	1.9
1647	-1.530427	301.414179	6.442789	0.002815	1.3
1648	-1.512705	301.458321	6.441907	0.002337	1.3
1649	-1.519114	301.486523	6.441344	0.003183	1.3
1650	-1.516916	301.670347	6.437674	0.002476	1.3
1651	-1.530698	301.691757	6.437247	0.002723	1.6
1652	-1.502999	301.769285	6.435701	0.001472	1.3
1653	-1.541237	301.802346	6.435042	0.002805	1.3
1654	-1.522665	301.857054	6.433951	0.002701	1.3
1655	-1.528533	301.898684	6.433122	0.003163	1.9
1656	-1.529277	302.057474	6.429960	0.001667	1.7
1657	-1.516730	302.060643	6.429897	0.001586	2.3
1658	-1.481510	302.069708	6.429716	0.001631	1.4
1659	-1.494969	302.067385	6.429762	0.002224	1.5
1660	-1.521288	302.090797	6.429297	0.001479	1.5
1661	-1.540292	302.083494	6.429442	0.002042	1.5
1662	-1.511329	302.073400	6.429643	0.004086	1.6
1663	-1.525779	302.125051	6.428615	0.002385	4.9
1664	-1.522701	302.339893	6.424344	0.002231	2.0
1665	-1.505046	302.323975	6.424660	0.005108	1.5
1666	-1.528151	302.636184	6.418462	0.001842	2.0
1667	-1.546426	303.009887	6.411059	0.002842	1.4
1668	-1.501698	302.991745	6.411418	0.002677	1.3
1669	-1.527652	303.085436	6.409565	0.002981	1.5
1670	-1.516935	303.205876	6.407184	0.002461	1.3
1671	-1.528452	303.216318	6.406977	0.001402	1.4
1672	-1.508093	303.246598	6.406379	0.001328	1.4
1673	-1.525445	303.247682	6.406357	0.001542	1.3
1674	-1.506719	303.240858	6.406492	0.001698	1.3
1675	-1.530717	303.262689	6.406061	0.001738	1.4
1676	-1.507856	303.288118	6.405559	0.002750	1.4
1677	-1.552872	303.334715	6.404638	0.001353	1.5
1678	-1.542686	303.323754	6.404855	0.002776	1.6
1679	-1.493972	303.338730	6.404559	0.001572	1.5
1680	-1.522064	303.328760	6.404756	0.002161	2.9
1681	-1.488239	303.336319	6.404607	0.001698	1.6
1682	-1.479076	303.356403	6.404210	0.001868	1.4
1683	-1.512007	303.358946	6.404160	0.001897	1.3
1684	-1.529493	303.354450	6.404249	0.002056	1.3
1685	-1.533324	303.374961	6.403844	0.002325	1.3
1686	-1.488502	303.394054	6.403467	0.003199	2.6
1687	-1.537464	303.456179	6.402241	0.002453	1.6
1688	-1.515444	303.446560	6.402430	0.002989	1.4
1689	-1.538212	303.495447	6.401466	0.003310	1.4
1690	-1.518692	303.678053	6.397866	0.002732	1.4
1691	-1.525206	303.868692	6.394111	0.001524	1.3
1692	-1.535253	303.854484	6.394391	0.003317	1.4
1693	-1.526021	303.908176	6.393334	0.003738	1.4
1694	-1.516349	304.141178	6.388753	0.001860	1.6
1695	-1.539315	304.150590	6.388568	0.002176	1.5
1696	-1.547114	304.184651	6.387898	0.001335	1.7
1697	-1.535401	304.174968	6.388089	0.001494	1.5
1698	-1.512631	304.182502	6.387941	0.003352	1.4
1699	-1.519962	304.167239	6.388241	0.001887	1.3
1700	-1.516719	304.162376	6.388336	0.001665	1.3
1701	-1.475159	304.173054	6.388126	0.001863	1.2
1702	-1.545987	304.159678	6.388389	0.001435	1.3
1703	-1.513036	304.165832	6.388268	0.002347	1.3
1704	-1.534777	304.171615	6.388155	0.002727	1.3
1705	-1.519690	304.213155	6.387339	0.003406	1.3
1706	-1.542277	304.281628	6.385994	0.004015	1.5
