1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
91	-1.517594	426.598440	0.015257	1.7
92	-0.942917	425.270849	0.010994	1.7
93	-1.528617	423.954220	0.040594	2.4
94	-1.148131	422.648404	0.036200	2.1
95	-0.839085	421.353259	0.059713	1.6
96	-1.606685	420.068643	0.010840	1.8
97	-1.652532	418.794419	0.013754	1.6
98	-1.436237	417.530451	0.019616	1.7
99	-0.619232	416.276604	0.005555	1.7
100	-1.167607	415.032748	0.026435	1.7
101	-0.000000	413.798754	0.000000	1.7
102	-1.198229	412.574495	0.045968	1.9
103	-1.759478	411.359849	0.042058	2.2
104	-1.081733	410.154691	0.027423	1.7
105	-1.049303	408.958904	0.007539	1.6
106	-1.534792	407.772368	0.032796	1.7
107	-1.103790	406.594968	0.050900	1.7
108	-1.642694	405.426590	0.040359	1.8
109	-0.035610	404.267122	0.002247	1.8
110	-0.033881	403.116456	0.001862	1.6
111	-1.639340	401.974481	0.030212	1.9
112	-0.000000	400.841093	0.000000	2.4
113	-1.682928	399.716187	0.024497	1.9
114	-1.228739	398.599660	0.009821	1.6
115	-1.202524	397.491411	0.006530	1.7
116	-1.303536	396.391342	0.034591	1.6
117	-1.039024	395.299353	0.003213	1.6
118	-1.652580	394.215350	0.054400	1.7
119	-1.032308	393.139238	0.059743	1.9
120	-1.261775	392.070924	0.055433	2.3
121	-1.758661	391.010316	0.024347	1.7
122	-1.535779	389.957325	0.061237	1.7
123	-0.487481	388.911862	0.009560	1.7
124	-0.272423	387.873839	0.005158	1.6
125	-1.315925	386.843173	0.016701	1.9
126	-1.405037	385.819777	0.023253	1.6
127	-1.156903	384.803569	0.034221	1.7
128	-1.197084	383.794468	0.052953	1.8
129	-1.017945	382.792393	0.054693	2.0
130	-0.506310	381.797264	0.010433	1.7
131	-0.651783	380.809005	0.016937	2.0
132	-1.202351	379.827537	0.016344	2.1
133	-0.000000	378.852786	0.000000	1.7
134	-1.374756	377.884678	0.010193	3.4
135	-0.002007	376.923138	0.000412	2.2
136	-0.149560	375.968095	0.009051	2.4
137	-0.045941	375.019479	0.001673	2.1
138	-0.000002	374.077218	0.000000	1.8
139	-1.494601	373.141244	0.086910	2.0
140	-1.570708	372.211489	0.028315	2.0
141	-0.000000	371.287887	0.000000	1.9
142	-0.464274	370.370370	0.004349	1.9
143	-1.496336	369.458876	0.014235	1.7
144	-0.984326	368.553338	0.014746	1.7
145	-1.502202	367.653696	0.036801	1.9
146	-0.004629	366.759885	0.000430	1.9
147	-0.000000	365.871846	0.000000	1.8
148	-0.953600	364.989518	0.011545	2.1
149	-1.611994	364.112841	0.039232	1.8
150	-1.008482	363.241757	0.016094	1.7
151	-1.044521	362.376208	0.038060	1.7
152	-0.671900	361.516137	0.034893	1.7
153	-1.028633	360.661488	0.009921	1.7
154	-1.448036	359.812206	0.008320	2.1
155	-1.073940	358.968236	0.017332	2.0
156	-1.350071	358.129524	0.047843	1.7
157	-0.681985	357.296018	0.006659	1.7
158	-0.982360	356.467665	0.003543	1.7
159	-0.618148	355.644414	0.006639	1.7
160	-0.876874	354.826213	0.011538	1.7
161	-1.380307	354.013012	0.002362	1.6
162	-1.249398	353.204763	0.012410	1.6
163	-0.002206	352.401415	0.000457	1.8
164	-1.380061	351.602922	0.035450	1.9
165	-1.228480	350.809235	0.010183	1.7
166	-1.397780	350.020308	0.039887	1.9
167	-1.378365	349.236095	0.054790	1.8
168	-0.205657	348.456550	0.003675	1.8
169	-1.550527	347.681627	0.031054	1.7
170	-0.380876	346.911283	0.004101	1.7
171	-0.000000	346.145474	0.000000	1.7
172	-1.122430	345.384157	0.033595	1.7
173	-1.513883	344.627288	0.041600	1.7
174	-1.361445	343.874826	0.015982	1.6
175	-1.334352	343.126729	0.013056	1.7
176	-1.292258	342.382957	0.017440	1.6
177	-0.746104	341.643469	0.008392	1.6
178	-1.459963	340.908224	0.019296	1.7
179	-1.137479	340.177184	0.022629	1.6
180	-0.000010	339.450309	0.000000	1.9
181	-0.027135	338.727561	0.002424	1.7
182	-0.955800	338.008902	0.052182	1.7
183	-0.000000	337.294295	0.000000	1.7
184	-1.770025	336.583703	0.009194	1.7
185	-1.597743	335.877089	0.029868	1.7
186	-1.636624	335.174416	0.011654	1.8
187	-0.940065	334.475651	0.047385	1.7
188	-1.489374	333.780756	0.028354	1.8
189	-1.032579	333.089698	0.040018	2.2
190	-1.591093	332.402443	0.010410	2.0
191	-0.000000	331.718955	0.000000	1.8
192	-1.349311	331.039203	0.025641	1.7
193	-0.000000	330.363153	0.000000	1.9
194	-0.000000	329.690771	0.000000	1.7
195	-1.186249	329.022027	0.018904	1.7
196	-1.580338	328.356888	0.003432	1.8
197	-0.000000	327.695322	0.000000	1.7
198	-1.442631	327.037299	0.011870	1.7
199	-1.176947	326.382787	0.010343	2.9
200	-1.461360	325.731758	0.021592	1.7
201	-1.215801	325.084179	0.015413	1.7
202	-1.236088	324.440023	0.032590	2.0
203	-1.289646	323.799258	0.056571	2.0
204	-1.556062	323.161858	0.034535	2.1
205	-0.699675	322.527792	0.005253	1.9
206	-0.540116	321.897034	0.007927	2.0
207	-0.180716	321.269554	0.004791	2.0
208	-1.061305	320.645325	0.028948	1.7
209	-1.631382	320.024320	0.030389	1.9
210	-0.603964	319.406512	0.006410	1.9
211	-1.397554	318.791875	0.028217	1.8
212	-0.461435	318.180381	0.008500	2.2
213	-1.032293	317.572005	0.017450	2.1
214	-0.000000	316.966721	0.000000	1.8
215	-0.000000	316.364504	0.000000	1.9
216	-0.000000	315.765329	0.000000	1.8
217	-0.072329	315.169170	0.001427	1.8
218	-0.000000	314.576003	0.000000	1.8
219	-0.914985	313.985804	0.004589	1.7
220	-0.225794	313.398548	0.002682	1.8
221	-0.718321	312.814213	0.005552	1.8
222	-0.861793	312.232773	0.005236	1.8
223	-1.377000	311.654207	0.030585	1.9
224	-1.088827	311.078491	0.037657	2.1
225	-1.451971	310.505602	0.021941	1.7
226	-0.000230	309.935518	0.000081	1.7
227	-0.073769	309.368217	0.001840	2.1
228	-0.967168	308.803676	0.033893	2.1
229	-1.492865	308.241874	0.045604	1.9
230	-0.730591	307.682789	0.004135	2.4
231	-0.724249	307.126400	0.012284	2.0
232	-1.357888	306.572687	0.021652	2.3
233	-0.873101	306.021627	0.028311	2.2
234	-0.000989	305.473201	0.000312	1.9
235	-1.276406	304.927388	0.021338	4.9
236	-1.061970	304.384168	0.023450	2.3
237	-1.108375	303.843521	0.002143	2.5
238	-0.683099	303.305427	0.033945	2.2
239	-0.597613	302.769867	0.004623	1.9
240	-0.000004	302.236821	0.000000	2.0
241	-0.587574	301.706270	0.007536	1.7
242	-0.911590	301.178196	0.008212	1.8
243	-1.467017	300.652580	0.004245	1.8
244	-1.510272	300.129402	0.039520	1.8
245	-1.276918	299.608645	0.032768	1.7
246	-0.919605	299.090291	0.045113	1.8
247	-1.317571	298.574321	0.036894	2.0
248	-0.812589	298.060718	0.073942	1.9
249	-1.347512	297.549465	0.022843	2.0
250	-0.813222	297.040543	0.034735	1.9
251	-1.294069	296.533936	0.044379	1.7
252	-0.000000	296.029626	0.000000	1.8
253	-1.507106	295.527597	0.001541	1.8
254	-0.000000	295.027832	0.000000	1.9
255	-0.575300	294.530315	0.012058	1.7
256	-1.069949	294.035028	0.013879	1.7
257	-1.460144	293.541956	0.005480	1.9
258	-1.403602	293.051083	0.020124	1.9
259	-1.608242	292.562393	0.025889	1.7
260	-0.026076	292.075870	0.001203	1.7
261	-1.800927	291.591498	0.014990	1.8
262	-0.806536	291.109263	0.010054	1.9
263	-1.136523	290.629149	0.010660	1.8
264	-1.233919	290.151140	0.006764	1.8
265	-0.957234	289.675222	0.026405	1.7
266	-0.947026	289.201380	0.035952	2.0
267	-0.362801	288.729600	0.015842	1.8
268	-0.341072	288.259866	0.003768	2.0
269	-1.032962	287.792165	0.013189	2.0
270	-1.670795	287.326481	0.029405	1.7
271	-0.886686	286.862802	0.020335	1.7
272	-0.708888	286.401113	0.008545	1.7
273	-1.240775	285.941400	0.033978	1.9
274	-1.347945	285.483649	0.039323	1.7
275	-0.879671	285.027847	0.009859	2.0
276	-1.190203	284.573981	0.018198	1.8
277	-1.125704	284.122037	0.050283	1.7
278	-1.281415	283.672002	0.049103	1.7
279	-0.575307	283.223863	0.012323	1.7
280	-1.364492	282.777607	0.042171	1.7
281	-1.282542	282.333221	0.014859	1.7
282	-0.187888	281.890692	0.004483	1.7
283	-1.014018	281.450008	0.065991	1.6
284	-1.548016	281.011157	0.013932	1.9
285	-0.812417	280.574125	0.049904	1.7
286	-0.890072	280.138901	0.016397	1.7
287	-1.225057	279.705473	0.042620	1.7
288	-1.371367	279.273829	0.034097	1.8
289	-1.510610	278.843956	0.044213	1.8
290	-0.834252	278.415844	0.009434	1.7
291	-0.012156	277.989479	0.001339	1.9
292	-1.520337	277.564851	0.003905	2.1
293	-1.342524	277.141949	0.014699	2.0
294	-1.139234	276.720761	0.021347	2.1
295	-1.573210	276.301275	0.034958	2.1
296	-0.445790	275.883480	0.008214	1.8
297	-1.300364	275.467366	0.037619	1.7
298	-0.915053	275.052922	0.017778	1.7
299	-0.809175	274.640136	0.043811	1.7
300	-1.471756	274.228998	0.013361	1.7
301	-1.517336	273.819497	0.027676	1.8
302	-1.379628	273.411623	0.061637	1.8
303	-0.000000	273.005365	0.000000	1.7
304	-0.000016	272.600712	0.000000	1.8
305	-0.000000	272.197655	0.000000	1.8
306	-1.099508	271.796184	0.003322	1.8
307	-1.345717	271.396287	0.027230	1.8
308	-0.000000	270.997956	0.000000	1.8
309	-0.000000	270.601180	0.000000	1.8
310	-0.885536	270.205949	0.059946	1.9
311	-1.453789	269.812254	0.039971	1.9
312	-1.452333	269.420085	0.016570	1.9
313	-1.402023	269.029432	0.028790	1.8
314	-1.161104	268.640287	0.032850	1.7
315	-1.418370	268.252638	0.019862	1.7
316	-0.000000	267.866478	0.000000	1.7
317	-1.189528	267.481796	0.036191	1.7
318	-1.611519	267.098584	0.005796	1.7
319	-0.888230	266.716833	0.010852	1.7
320	-0.000000	266.336533	0.000000	1.9
321	-1.066576	265.957676	0.003361	1.7
322	-1.238642	265.580253	0.004582	1.7
323	-0.000000	265.204254	0.000000	1.7
324	-1.302713	264.829672	0.044568	1.7
325	-1.370492	264.456497	0.035945	1.7
326	-0.417907	264.084721	0.011276	1.8
327	-1.019732	263.714335	0.060664	1.7
328	-0.454627	263.345332	0.009579	2.1
329	-1.705272	262.977702	0.024146	1.8
330	-1.568610	262.611438	0.021221	2.1
331	-1.605389	262.246531	0.035635	1.8
332	-1.101129	261.882973	0.016021	2.1
333	-1.214434	261.520756	0.032184	1.7
334	-1.333505	261.159871	0.040823	1.7
335	-0.000000	260.800312	0.000000	1.7
336	-1.579610	260.442070	0.068845	1.9
337	-1.186011	260.085137	0.043375	1.7
338	-0.766103	259.729505	0.009832	1.7
339	-0.902379	259.375167	0.011796	1.7
340	-0.115000	259.022116	0.007030	1.8
341	-1.045839	258.670343	0.072321	1.7
342	-1.583922	258.319841	0.022014	1.7
343	-1.328053	257.970602	0.057246	1.7
344	-0.297071	257.622620	0.006786	1.9
345	-1.773265	257.275887	0.026443	2.1
346	-1.222807	256.930396	0.027199	2.0
347	-1.129403	256.586139	0.033462	1.7
348	-0.006040	256.243109	0.000328	1.6
349	-1.656674	255.901300	0.056146	1.7
350	-1.424558	255.560703	0.006419	1.8
351	-1.436719	255.221313	0.049613	1.7
352	-1.233667	254.883122	0.011233	1.7
353	-1.127806	254.546124	0.010839	1.7
354	-1.743749	254.210311	0.033909	1.7
355	-1.048086	253.875677	0.016571	1.8
356	-1.686338	253.542215	0.016896	1.7
357	-1.434236	253.209918	0.020658	1.7
358	-0.000000	252.878781	0.000000	1.8
359	-1.527756	252.548795	0.037383	1.8
360	-1.034676	252.219956	0.006080	1.8
361	-1.570305	251.892255	0.031289	2.0
362	-1.066786	251.565688	0.011108	1.9
363	-1.255300	251.240247	0.008092	1.8
364	-0.019061	250.915926	0.001592	1.9
365	-1.283663	250.592720	0.015130	1.8
366	-1.006994	250.270621	0.021889	1.7
367	-1.142613	249.949624	0.037956	1.7
368	-0.895857	249.629723	0.009707	1.7
369	-1.567246	249.310911	0.042520	1.7
370	-1.597876	248.993182	0.035838	1.7
371	-1.075698	248.676531	0.048133	1.7
372	-0.002504	248.360952	0.000568	1.8
373	-0.072268	248.046438	0.001670	1.9
374	-1.292543	247.732984	0.045289	1.9
375	-0.994797	247.420584	0.019521	1.9
376	-1.109832	247.109233	0.046817	1.7
377	-0.655819	246.798924	0.006862	1.8
378	-0.115739	246.489652	0.005062	1.7
379	-0.000000	246.181412	0.000000	1.7
380	-1.636196	245.874197	0.045809	1.6
381	-1.321591	245.568002	0.031421	1.7
382	-0.997021	245.262822	0.007049	1.7
383	-0.443300	244.958652	0.006007	1.7
384	-1.384390	244.655485	0.020692	1.7
385	-1.095492	244.353317	0.016679	3.2
386	-1.128011	244.052142	0.018798	2.6
387	-0.000000	243.751955	0.000000	1.9
388	-1.322019	243.452750	0.018560	1.7
389	-1.570526	243.154523	0.022327	1.7
390	-1.463052	242.857268	0.023557	1.9
391	-1.275029	242.560980	0.002714	1.9
392	-0.935760	242.265654	0.006056	1.9
393	-1.028078	241.971285	0.008200	1.8
394	-1.662329	241.677868	0.042117	1.7
395	-1.730924	241.385397	0.017781	1.9
396	-0.971660	241.093869	0.007660	1.9
397	-1.275333	240.803278	0.006500	1.7
398	-1.272808	240.513619	0.014727	1.9
399	-1.453771	240.224887	0.021936	2.0
400	-1.230860	239.937077	0.019647	1.9
401	-0.941417	239.650186	0.043112	1.7
402	-0.972177	239.364207	0.009245	1.9
403	-1.776711	239.079136	0.043485	1.8
404	-1.163288	238.794969	0.013886	2.1
405	-1.504956	238.511701	0.067753	2.0
406	-0.310009	238.229327	0.004401	1.7
407	-0.000000	237.947843	0.000000	1.8
408	-0.585227	237.667244	0.004288	1.9
409	-0.000000	237.387526	0.000000	2.1
410	-1.517642	237.108684	0.021223	1.7
411	-1.287716	236.830714	0.029972	1.7
412	-0.596736	236.553610	0.004743	1.7
413	-0.899060	236.277370	0.003151	1.7
414	-0.863495	236.001989	0.056222	2.5
415	-1.283970	235.727461	0.020217	1.9
416	-1.061109	235.453784	0.045392	1.9
417	-1.021278	235.180952	0.013032	1.8
418	-0.000000	234.908962	0.000000	2.0
419	-1.361972	234.637809	0.005810	1.8
420	-1.282971	234.367488	0.034937	1.7
421	-1.216128	234.097997	0.015428	1.8
422	-1.364591	233.829331	0.007203	1.9
423	-0.357819	233.561485	0.006304	1.9
424	-0.237782	233.294456	0.004996	1.9
425	-1.562511	233.028239	0.024822	1.8
426	-1.156299	232.762831	0.005383	2.0
427	-1.143150	232.498228	0.018984	2.0
428	-1.394642	232.234425	0.006569	2.0
429	-0.000000	231.971419	0.000000	2.1
430	-1.454528	231.709205	0.025627	2.0
431	-0.667214	231.447781	0.004679	1.9
432	-0.815998	231.187141	0.003408	1.8
433	-0.000000	230.927283	0.000000	1.8
434	-1.128287	230.668202	0.005351	1.9
435	-0.962173	230.409895	0.036916	2.3
436	-1.229210	230.152358	0.024712	2.1
437	-1.288893	229.895587	0.070126	1.8
438	-1.309637	229.639578	0.016329	1.7
439	-1.587864	229.384329	0.053256	1.7
440	-1.281896	229.129834	0.014030	1.7
441	-1.001716	228.876091	0.012500	1.9
442	-1.227398	228.623096	0.011780	2.3
443	-1.729192	228.370846	0.029192	2.1
444	-1.472428	228.119336	0.037070	1.8
445	-0.000000	227.868563	0.000000	1.9
446	-1.492836	227.618525	0.020822	1.8
447	-1.585674	227.369216	0.025910	2.1
448	-0.000000	227.120635	0.000000	2.0
449	-1.095208	226.872777	0.018625	1.9
450	-0.000000	226.625638	0.000000	1.8
451	-0.941429	226.379217	0.015679	2.5
452	-1.166094	226.133509	0.015665	2.0
453	-0.005736	225.888510	0.000452	1.9
454	-1.270071	225.644218	0.024722	2.3
455	-1.521182	225.400630	0.018484	2.1
456	-1.384670	225.157741	0.010096	1.9
457	-1.174791	224.915549	0.049862	1.8
458	-1.059620	224.674051	0.018922	2.5
459	-1.312106	224.433242	0.003623	2.2
460	-0.000000	224.193121	0.000000	2.4
461	-0.914140	223.953684	0.010693	2.1
462	-1.485885	223.714927	0.045155	2.4
463	-0.000000	223.476848	0.000000	1.9
464	-0.098805	223.239444	0.003686	2.3
465	-1.273969	223.002710	0.051984	1.8
466	-1.427284	222.766645	0.081310	2.3
467	-0.397625	222.531245	0.005887	2.2
468	-1.045032	222.296508	0.021295	2.4
469	-0.971928	222.062429	0.012692	1.7
470	-1.656865	221.829007	0.042496	2.1
471	-0.928611	221.596238	0.004180	1.8
472	-1.280310	221.364119	0.048031	1.8
473	-0.725295	221.132647	0.008583	2.0
474	-1.059668	220.901820	0.026481	2.1
475	-1.370863	220.671634	0.016271	2.3
476	-1.235395	220.442086	0.009759	1.8
477	-1.513008	220.213174	0.057697	1.8
478	-1.522457	219.984895	0.019194	1.9
479	-0.310589	219.757246	0.007070	1.9
480	-1.081610	219.530224	0.008745	1.9
481	-1.454138	219.303826	0.013039	2.1
482	-1.400297	219.078050	0.064632	2.1
483	-1.429514	218.852893	0.038294	2.5
484	-0.001789	218.628352	0.000331	2.0
485	-0.914049	218.404424	0.063113	1.9
486	-1.059787	218.181106	0.006269	2.5
487	-1.320312	217.958397	0.016995	2.2
488	-1.575553	217.736292	0.042861	1.8
489	-0.378022	217.514790	0.004371	1.8
490	-0.000000	217.293888	0.000000	3.5
491	-1.474711	217.073584	0.005810	1.8
492	-1.299434	216.853873	0.019580	1.8
493	-1.422839	216.634755	0.010762	1.8
494	-0.602143	216.416227	0.007977	1.8
495	-1.434753	216.198285	0.029514	2.1
496	-1.072974	215.980927	0.014526	1.9
497	-1.230403	215.764151	0.014713	2.0
498	-0.000000	215.547955	0.000000	1.9
499	-1.714598	215.332335	0.014649	1.9
500	-1.281695	215.117289	0.056432	1.8
501	-0.000000	214.902815	0.000000	1.7
502	-0.000000	214.688911	0.000000	1.9
503	-1.385862	214.475573	0.022264	1.9
504	-1.406451	214.262800	0.046372	1.8
505	-1.416286	214.050588	0.011894	1.7
506	-1.404236	213.838936	0.041329	2.4
507	-1.709177	213.627842	0.018622	2.1
508	-0.932975	213.417302	0.013460	1.9
509	-1.511503	213.207314	0.054379	1.7
510	-1.229286	212.997877	0.021000	1.7
511	-1.165067	212.788987	0.013844	1.7
512	-1.659854	212.580642	0.048664	1.8
513	-1.204582	212.372841	0.044225	1.9
514	-0.415701	212.165581	0.006089	1.9
515	-0.008421	211.958859	0.000650	1.9
516	-1.512864	211.752673	0.015546	1.8
517	-1.372294	211.547021	0.013933	1.9
518	-1.296847	211.341902	0.065041	1.9
519	-1.160079	211.137311	0.014203	1.8
520	-0.000013	210.933248	0.000000	1.8
521	-1.292608	210.729710	0.012317	2.0
522	-1.052987	210.526695	0.010801	2.1
523	-1.395828	210.324200	0.012982	2.0
524	-1.064035	210.122224	0.007888	2.0
525	-0.073042	209.920765	0.002160	1.7
526	-1.271629	209.719820	0.059805	2.0
527	-1.572055	209.519387	0.033227	1.8
528	-0.954467	209.319463	0.019006	1.9
529	-1.012718	209.120048	0.007797	1.7
530	-1.609406	208.921139	0.009669	1.8
531	-1.608362	208.722733	0.047349	2.0
532	-0.000000	208.524829	0.000000	2.3
533	-0.889195	208.327425	0.008347	1.9
534	-0.000000	208.130518	0.000000	2.0
535	-1.382574	207.934107	0.057109	2.1
536	-1.455921	207.738189	0.004487	2.0
537	-0.818136	207.542762	0.013415	1.7
538	-0.012188	207.347825	0.000578	1.7
539	-1.488636	207.153376	0.033096	1.7
540	-0.000000	206.959412	0.000000	2.1
541	-1.500545	206.765932	0.041518	1.8
542	-1.471923	206.572933	0.017529	1.9
543	-0.000000	206.380414	0.000000	2.0
544	-0.000030	206.188373	0.000013	1.9
545	-0.000000	205.996807	0.000000	1.8
546	-1.032105	205.805716	0.007429	2.1
547	-1.245778	205.615096	0.018920	2.1
548	-1.164102	205.424946	0.017144	2.3
549	-1.564947	205.235265	0.037057	1.9
550	-1.527373	205.046050	0.020620	1.7
551	-0.167952	204.857299	0.002669	1.7
552	-1.335954	204.669011	0.023445	1.8
553	-1.331464	204.481184	0.016277	1.8
554	-0.000000	204.293816	0.000000	1.7
555	-1.360659	204.106905	0.057868	1.9
556	-1.675865	203.920449	0.062586	2.0
557	-1.170455	203.734447	0.067479	1.7
558	-1.694259	203.548896	0.034843	2.2
559	-0.000000	203.363795	0.000000	1.9
560	-1.866399	203.179143	0.028721	1.9
561	-1.285775	202.994937	0.059402	1.8
562	-1.014279	202.811176	0.007972	1.9
563	-1.393041	202.627857	0.006822	2.1
564	-0.022459	202.444980	0.001330	1.7
565	-1.138673	202.262543	0.013074	2.0
566	-1.008639	202.080543	0.005582	2.1
567	-1.353216	201.898979	0.009017	1.9
568	-1.164335	201.717849	0.003540	1.8
569	-0.000000	201.537153	0.000000	1.7
570	-1.168928	201.356887	0.017775	1.7
571	-0.783157	201.177050	0.004780	1.7
572	-1.235731	200.997642	0.008425	2.0
573	-0.012190	200.818659	0.000707	2.0
574	-1.001268	200.640100	0.006728	2.7
575	-1.519594	200.461965	0.030714	1.9
576	-1.378491	200.284250	0.016811	2.0
577	-0.000000	200.106955	0.000000	1.8
578	-0.410351	199.930078	0.003445	1.9
579	-1.912377	199.753617	0.019607	1.9
580	-0.950309	199.577571	0.010920	1.9
581	-0.928410	199.401938	0.028200	1.9
582	-1.509278	199.226717	0.059721	2.1
583	-1.287027	199.051905	0.022579	2.2
584	-0.000000	198.877502	0.000000	2.0
585	-0.218423	198.703506	0.003882	1.8
586	-0.422032	198.529916	0.008415	1.8
587	-1.328171	198.356729	0.002720	1.9
588	-1.110188	198.183944	0.006565	1.8
589	-1.454832	198.011560	0.015795	2.0
590	-1.677274	197.839576	0.025520	1.7
591	-1.720346	197.667989	0.045913	2.0
592	-1.236261	197.496798	0.017055	1.9
593	-1.357878	197.326002	0.038612	1.7
594	-1.088272	197.155600	0.054524	2.0
595	-0.000000	196.985589	0.000000	1.9
596	-0.972310	196.815969	0.011972	1.8
597	-0.000000	196.646738	0.000000	1.8
598	-1.643157	196.477894	0.031532	1.9
599	-1.054179	196.309436	0.021614	1.9
600	-1.335204	196.141363	0.026604	2.2
601	-0.029088	195.973673	0.001639	1.8
602	-1.602051	195.806365	0.050863	1.7
603	-0.914717	195.639437	0.008190	1.8
604	-1.661082	195.472888	0.013832	1.8
605	-1.158204	195.306717	0.008222	1.9
606	-1.086253	195.140922	0.015719	2.0
607	-0.906267	194.975501	0.005600	1.7
608	-1.463036	194.810454	0.027140	2.0
609	-1.661523	194.645779	0.030632	2.0
610	-1.682853	194.481475	0.025424	2.0
611	-1.261937	194.317540	0.012188	1.8
612	-0.776100	194.153973	0.015910	1.9
613	-1.185245	193.990773	0.025531	1.9
614	-1.317873	193.827938	0.018870	1.9
615	-1.492370	193.665467	0.036015	2.1
616	-0.000000	193.503358	0.000000	2.5
617	-1.290970	193.341611	0.034124	2.0
618	-1.425028	193.180224	0.025881	1.8
619	-0.939505	193.019196	0.008234	1.8
620	-1.136403	192.858525	0.008409	2.2
621	-1.570583	192.698210	0.018292	1.9
622	-1.132106	192.538251	0.021486	1.8
623	-1.704143	192.378644	0.017191	1.8
624	-1.141397	192.219391	0.004920	1.8
625	-1.353562	192.060488	0.017426	2.6
626	-1.689782	191.901935	0.048187	2.1
627	-1.817086	191.743730	0.034557	2.0
628	-0.654318	191.585873	0.017797	2.2
629	-1.656102	191.428362	0.083859	1.7
630	-1.746893	191.271196	0.045758	1.8
631	-1.193107	191.114374	0.020333	1.8
632	-1.396661	190.957893	0.004248	1.7
