1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.000000	627.201626	0.000000	1736.4
1	-0.232312	623.504937	0.008914	15.7
2	-0.795219	619.865785	0.009885	9.3
3	-1.044924	616.282728	0.017522	15.1
4	-0.144899	612.754375	0.004638	7.9
5	-0.944789	609.279381	0.009893	2.9
6	-0.456462	605.856447	0.006693	8.9
7	-0.679742	602.484317	0.007229	10.1
8	-1.311038	599.161779	0.019730	6.8
9	-0.916300	595.887656	0.001395	11.0
10	-0.272336	592.660813	0.008385	4.8
11	-1.431576	589.480151	0.023551	7.1
12	-1.139351	586.344606	0.010603	6.4
13	-1.147874	583.253145	0.009037	6.7
14	-0.441017	580.204771	0.005172	10.7
15	-0.383688	577.198517	0.005405	12.0
16	-0.772837	574.233444	0.006106	6.5
17	-1.247252	571.308645	0.018606	7.0
18	-0.080029	568.423237	0.002857	6.7
19	-0.583887	565.576365	0.010803	6.5
20	-1.329621	562.767201	0.009725	6.9
21	-1.170758	559.994938	0.012149	6.8
22	-1.246269	557.258797	0.018390	6.5
23	-0.000000	554.558018	0.000000	6.5
24	-0.195450	551.891865	0.003198	6.9
25	-0.000000	549.259621	0.000000	14.0
26	-0.523872	546.660592	0.009577	13.2
27	-0.811983	544.094102	0.012120	7.8
28	-0.000000	541.559494	0.000000	11.5
29	-0.000000	539.056129	0.000000	5.7
30	-0.197805	536.583387	0.002585	6.5
31	-1.311901	534.140663	0.009522	6.7
32	-0.376752	531.727370	0.009674	6.9
33	-0.000002	529.342935	0.000000	6.7
34	-0.000000	526.986802	0.000000	7.4
35	-0.151984	524.658430	0.001698	6.6
36	-0.000000	522.357290	0.000000	6.5
37	-0.270980	520.082868	0.005616	6.7
38	-0.107756	517.834665	0.002381	6.4
39	-0.000091	515.612193	0.000024	11.7
40	-0.561937	513.414976	0.002770	6.8
41	-0.000000	511.242551	0.000000	6.6
42	-1.199198	509.094468	0.009254	6.7
43	-0.002088	506.970285	0.000370	8.8
44	-0.051890	504.869574	0.002496	17.0
45	-0.957199	502.791916	0.015729	1.9
46	-1.070479	500.736903	0.011003	9.9
47	-0.000000	498.704137	0.000000	6.6
48	-0.000000	496.693228	0.000000	6.6
49	-0.114361	494.703798	0.002617	6.5
50	-0.063850	492.735476	0.001349	12.0
51	-0.000000	490.787900	0.000000	14.2
52	-0.167181	488.860718	0.001950	11.9
53	-0.378283	486.953585	0.006545	12.0
54	-0.548568	485.066164	0.009134	9.5
55	-1.372184	483.198126	0.022410	7.2
56	-0.129308	481.349149	0.005484	11.9
57	-0.491231	479.518920	0.006391	6.9
58	-0.447068	477.707132	0.007994	7.1
59	-0.009032	475.913485	0.001050	6.6
60	-0.039997	474.137684	0.000698	7.9
61	-1.289450	472.379445	0.011364	6.5
62	-0.233913	470.638485	0.005611	12.2
63	-0.244260	468.914531	0.003793	8.0
64	-0.393978	467.207315	0.009366	7.3
65	-0.000000	465.516573	0.000000	6.7
66	-0.476722	463.842050	0.012117	6.6
67	-1.195455	462.183494	0.016209	6.7
68	-0.596807	460.540658	0.011366	6.9
69	-1.252149	458.913303	0.029368	6.6
70	-0.289621	457.301192	0.007597	6.6
71	-0.611508	455.704096	0.006376	9.3
72	-0.093157	454.121787	0.004253	6.6
73	-0.793768	452.554045	0.016967	17.0
74	-0.228093	451.000653	0.003630	6.2
75	-0.222767	449.461399	0.006485	6.7
76	-0.896843	447.936075	0.009549	6.8
77	-0.801478	446.424477	0.012095	6.8
78	-1.559385	444.926406	0.005372	6.9
79	-1.294398	443.441666	0.008444	10.7
80	-0.000003	441.970065	0.000000	6.3
81	-0.000000	440.511415	0.000000	6.4
82	-1.058126	439.065533	0.010714	6.6
83	-0.186965	437.632238	0.003392	8.3
84	-1.115899	436.211351	0.012048	6.4
85	-0.413295	434.802701	0.008526	6.5
86	-0.598207	433.406117	0.004738	6.8
87	-0.135253	432.021430	0.002884	12.9
88	-0.299297	430.648479	0.005742	11.6
89	-0.000000	429.287101	0.000000	5.6
90	-0.628659	427.937140	0.015408	6.6
91	-0.358868	426.598440	0.005841	6.7
92	-1.211381	425.270849	0.003381	6.7
93	-0.880315	423.954220	0.010699	6.5
94	-0.849255	422.648404	0.011879	6.7
95	-1.424435	421.353259	0.026601	6.4
96	-0.460065	420.068643	0.009425	7.0
97	-1.230692	418.794419	0.025614	10.9
98	-0.666986	417.530451	0.005288	6.5
99	-0.329872	416.276604	0.006360	12.2
100	-1.280055	415.032748	0.014875	9.1
101	-0.000000	413.798754	0.000000	6.7
102	-1.371856	412.574495	0.014887	6.7
103	-0.000000	411.359849	0.000000	6.6
104	-0.045726	410.154691	0.001648	6.5
105	-0.194395	408.958904	0.002247	6.9
106	-1.644591	407.772368	0.022295	6.5
107	-1.629970	406.594968	0.013363	6.7
108	-0.684088	405.426590	0.009828	6.6
109	-1.350130	404.267122	0.007000	6.9
110	-0.934496	403.116456	0.012666	6.7
111	-0.485379	401.974481	0.012590	9.6
112	-1.156730	400.841093	0.011633	8.3
113	-0.580734	399.716187	0.006862	14.4
114	-0.110727	398.599660	0.006320	6.1
115	-0.000000	397.491411	0.000000	6.8
116	-0.000000	396.391342	0.000000	6.5
117	-1.250814	395.299353	0.006335	7.0
118	-0.000000	394.215350	0.000000	11.0
119	-0.115807	393.139238	0.003395	6.9
120	-0.000000	392.070924	0.000000	7.5
121	-0.579364	391.010316	0.007602	6.3
122	-0.435665	389.957325	0.005192	6.9
123	-0.864938	388.911862	0.007549	6.5
124	-0.154137	387.873839	0.003923	6.7
125	-0.170838	386.843173	0.003761	12.2
126	-0.286232	385.819777	0.008016	6.8
127	-0.000000	384.803569	0.000000	11.4
128	-1.413418	383.794468	0.015629	6.0
129	-0.226753	382.792393	0.002304	6.6
130	-0.986535	381.797264	0.010589	15.2
131	-0.071195	380.809005	0.001262	5.9
132	-0.015040	379.827537	0.000307	6.4
133	-1.544281	378.852786	0.008975	6.9
134	-1.454164	377.884678	0.016541	6.5
135	-0.000000	376.923138	0.000000	6.4
136	-0.352819	375.968095	0.004337	7.0
137	-0.000000	375.019479	0.000000	6.7
138	-1.549802	374.077218	0.022174	8.8
139	-1.117691	373.141244	0.031777	12.0
140	-0.000000	372.211489	0.000000	8.4
141	-0.003213	371.287887	0.000652	6.6
142	-0.602063	370.370370	0.004053	5.9
143	-0.086899	369.458876	0.003970	6.7
144	-0.145375	368.553338	0.002549	6.7
145	-0.000000	367.653696	0.000000	6.5
146	-1.552731	366.759885	0.007057	6.2
147	-1.326381	365.871846	0.015427	6.7
148	-0.000000	364.989518	0.000000	9.8
149	-0.000000	364.112841	0.000000	6.4
150	-0.071188	363.241757	0.003461	12.2
151	-1.131755	362.376208	0.008448	13.2
152	-0.266437	361.516137	0.007681	11.8
153	-0.000000	360.661488	0.000000	7.9
154	-0.244473	359.812206	0.004626	6.4
155	-0.009686	358.968236	0.000741	6.8
156	-0.182188	358.129524	0.001541	7.1
157	-0.807721	357.296018	0.010238	6.4
158	-0.239575	356.467665	0.006531	6.6
159	-0.657652	355.644414	0.008971	6.5
160	-0.997947	354.826213	0.007283	6.8
161	-1.099725	354.013012	0.003707	7.6
162	-0.841706	353.204763	0.006536	6.6
163	-0.000000	352.401415	0.000000	6.7
164	-0.266044	351.602922	0.007218	15.9
165	-0.633286	350.809235	0.006887	3.5
166	-0.000002	350.020308	0.000001	6.6
167	-1.046704	349.236095	0.013156	6.9
168	-0.000000	348.456550	0.000000	6.8
169	-0.130799	347.681627	0.002691	7.0
170	-0.315808	346.911283	0.008994	9.2
171	-0.587817	346.145474	0.007009	11.3
172	-0.000003	345.384157	0.000001	6.1
173	-0.234781	344.627288	0.004781	12.0
174	-0.521184	343.874826	0.009933	6.1
175	-0.126029	343.126729	0.006952	7.2
176	-0.000000	342.382957	0.000000	12.9
177	-1.659814	341.643469	0.018627	11.3
178	-1.083623	340.908224	0.010088	6.4
179	-0.251430	340.177184	0.003251	7.1
180	-0.096609	339.450309	0.002919	6.6
181	-0.610999	338.727561	0.009031	7.0
182	-1.436341	338.008902	0.006851	9.7
183	-0.631046	337.294295	0.007084	7.1
184	-1.041196	336.583703	0.011385	7.0
185	-0.591379	335.877089	0.007942	6.6
186	-0.000000	335.174416	0.000000	6.6
187	-0.319656	334.475651	0.005914	6.9
188	-0.000008	333.780756	0.000002	6.6
189	-0.018044	333.089698	0.002017	11.0
190	-1.764482	332.402443	0.020094	6.9
191	-0.000000	331.718955	0.000000	6.6
192	-0.694598	331.039203	0.022873	6.4
193	-0.850823	330.363153	0.013695	6.5
194	-0.000128	329.690771	0.000028	6.9
195	-0.471188	329.022027	0.004611	6.6
196	-0.089411	328.356888	0.002840	6.7
