1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
249	-0.485640	297.549465	0.002641	20.9
250	-0.251272	297.040543	0.001609	21.1
251	-0.042886	296.533936	0.000497	20.8
252	-0.482948	296.029626	0.002740	23.9
253	-0.161033	295.527597	0.001800	22.6
254	-0.364971	295.027832	0.003782	21.0
255	-0.000000	294.530315	0.000000	20.5
256	-0.497851	294.035028	0.003042	25.5
257	-0.145582	293.541956	0.002727	27.4
258	-0.230678	293.051083	0.001070	20.4
259	-0.005686	292.562393	0.000319	20.8
260	-0.003432	292.075870	0.000172	20.8
261	-0.000000	291.591498	0.000000	24.1
262	-0.155322	291.109263	0.003325	19.9
263	-0.053982	290.629149	0.000626	21.4
264	-0.015247	290.151140	0.001930	20.6
265	-0.728315	289.675222	0.004052	23.5
266	-0.000000	289.201380	0.000000	24.9
267	-0.346167	288.729600	0.002792	22.1
268	-0.213443	288.259866	0.003324	20.6
269	-0.250818	287.792165	0.001861	20.7
270	-0.232840	287.326481	0.001095	23.6
271	-0.000000	286.862802	0.000000	20.6
272	-0.117887	286.401113	0.001827	20.5
273	-0.688380	285.941400	0.003856	21.4
274	-0.684147	285.483649	0.004550	21.9
275	-0.027392	285.027847	0.001484	26.9
276	-0.233638	284.573981	0.001704	22.0
277	-0.000000	284.122037	0.000000	21.6
278	-0.000000	283.672002	0.000000	20.8
279	-0.000000	283.223863	0.000000	24.9
280	-0.000000	282.777607	0.000000	20.5
281	-0.047534	282.333221	0.000522	21.6
282	-0.309252	281.890692	0.002845	21.1
283	-0.390690	281.450008	0.003777	22.9
284	-0.273008	281.011157	0.001995	22.0
285	-0.000000	280.574125	0.000000	26.0
286	-0.000000	280.138901	0.000000	20.8
287	-0.748748	279.705473	0.004644	20.7
288	-0.219995	279.273829	0.001306	21.7
289	-0.260790	278.843956	0.002801	25.6
290	-0.000000	278.415844	0.000000	20.3
291	-0.000000	277.989479	0.000000	20.5
292	-0.000000	277.564851	0.000000	25.1
293	-0.000000	277.141949	0.000000	24.8
294	-0.136571	276.720761	0.001198	20.2
295	-0.610714	276.301275	0.002862	20.4
296	-0.092414	275.883480	0.001600	20.6
297	-0.367291	275.467366	0.002718	21.7
298	-0.092438	275.052922	0.001535	23.4
299	-0.558336	274.640136	0.002875	22.0
300	-0.603297	274.228998	0.003332	21.6
301	-0.139636	273.819497	0.002317	28.9
302	-0.000000	273.411623	0.000000	19.7
303	-0.736894	273.005365	0.005431	20.6
304	-0.070233	272.600712	0.000827	21.0
305	-0.279511	272.197655	0.003319	20.8
306	-0.494474	271.796184	0.004575	23.7
307	-0.000000	271.396287	0.000000	20.5
308	-0.064504	270.997956	0.001789	20.8
309	-0.687835	270.601180	0.004661	20.8
310	-0.723742	270.205949	0.004313	23.7
311	-0.600933	269.812254	0.003419	22.8
312	-0.715970	269.420085	0.003803	19.6
313	-0.322803	269.029432	0.005269	21.2
314	-0.274362	268.640287	0.002535	20.7
315	-0.000000	268.252638	0.000000	21.9
316	-0.265519	267.866478	0.002751	21.9
317	-0.000000	267.481796	0.000000	22.0
318	-0.604699	267.098584	0.006350	21.1
319	-0.052511	266.716833	0.000770	21.4
320	-0.230627	266.336533	0.002531	24.9
321	-0.520743	265.957676	0.003304	20.7
322	-0.011507	265.580253	0.000696	21.6
323	-0.000000	265.204254	0.000000	21.1
324	-0.159435	264.829672	0.001473	20.5
325	-0.420218	264.456497	0.003829	23.5
326	-0.064189	264.084721	0.000547	20.8
327	-0.692215	263.714335	0.003695	20.8
328	-0.614126	263.345332	0.003938	21.5
329	-0.756263	262.977702	0.004082	26.4
330	-0.583037	262.611438	0.007076	27.3
331	-0.000000	262.246531	0.000000	20.4
332	-0.000000	261.882973	0.000000	20.9
333	-0.332164	261.520756	0.000769	21.0
334	-0.551460	261.159871	0.003260	21.6
335	-0.000000	260.800312	0.000000	22.3
336	-0.000000	260.442070	0.000000	20.7
337	-0.000000	260.085137	0.000000	21.3
338	-0.717964	259.729505	0.003857	23.4
339	-0.379002	259.375167	0.002808	23.3
340	-0.483191	259.022116	0.003389	20.9
341	-0.000000	258.670343	0.000000	21.1
342	-0.513527	258.319841	0.003442	20.6
343	-0.000000	257.970602	0.000000	26.7
344	-0.190408	257.622620	0.002306	20.8
345	-0.023249	257.275887	0.000569	18.6
346	-0.052307	256.930396	0.000725	21.8
347	-0.460179	256.586139	0.004626	22.0
348	-0.107365	256.243109	0.001063	20.6
349	-0.000000	255.901300	0.000000	21.0
350	-0.502285	255.560703	0.002022	20.4
351	-0.000000	255.221313	0.000000	20.7
352	-0.000000	254.883122	0.000000	22.8
353	-0.000000	254.546124	0.000000	21.3
354	-0.601869	254.210311	0.004262	20.8
355	-0.719537	253.875677	0.003500	21.5
356	-0.000000	253.542215	0.000000	23.4
357	-0.462650	253.209918	0.002646	24.8
358	-0.623291	252.878781	0.003687	20.4
359	-0.000000	252.548795	0.000000	20.7
360	-0.433721	252.219956	0.003758	20.8
361	-0.000000	251.892255	0.000000	21.8
362	-0.696718	251.565688	0.004610	22.7
363	-0.264106	251.240247	0.003624	21.2
364	-0.000000	250.915926	0.000000	20.4
365	-0.263135	250.592720	0.002730	24.8
366	-0.200887	250.270621	0.002159	21.9
367	-0.545010	249.949624	0.003171	25.4
368	-0.456466	249.629723	0.001010	21.1
369	-0.429526	249.310911	0.003071	21.2
370	-0.420849	248.993182	0.002781	22.6
371	-0.661629	248.676531	0.003539	23.1
372	-0.000000	248.360952	0.000000	21.0
373	-0.164531	248.046438	0.000492	20.5
374	-0.000000	247.732984	0.000000	27.0
375	-0.000000	247.420584	0.000000	22.0
376	-0.257208	247.109233	0.001477	20.8
377	-0.090621	246.798924	0.000498	21.1
378	-0.187924	246.489652	0.002848	22.6
379	-0.008931	246.181412	0.000469	27.0
380	-0.758854	245.874197	0.003969	20.3
381	-0.000000	245.568002	0.000000	23.0
382	-0.000000	245.262822	0.000000	28.0
383	-0.737785	244.958652	0.003359	21.5
384	-0.359086	244.655485	0.005785	21.4
385	-0.141163	244.353317	0.001366	21.2
386	-0.227590	244.052142	0.002640	20.7
387	-0.142087	243.751955	0.001907	21.2
388	-0.216737	243.452750	0.001999	22.6
389	-0.084212	243.154523	0.000498	23.1
390	-0.508109	242.857268	0.004328	20.7
391	-0.080019	242.560980	0.001069	32.0
392	-0.623018	242.265654	0.004651	19.2
393	-0.000000	241.971285	0.000000	22.3
394	-0.000002	241.677868	0.000000	19.9
395	-0.000000	241.385397	0.000000	20.7
396	-0.247314	241.093869	0.002201	20.9
397	-0.206243	240.803278	0.007065	20.8
398	-0.415401	240.513619	0.002598	23.9
399	-0.015470	240.224887	0.000996	20.6
400	-0.000000	239.937077	0.000000	20.5
401	-0.603432	239.650186	0.002679	25.9
402	-0.000000	239.364207	0.000000	21.3
403	-0.608993	239.079136	0.003555	22.7
404	-0.000000	238.794969	0.000000	25.9
405	-0.000009	238.511701	0.000019	20.6
406	-0.207036	238.229327	0.001957	21.1
407	-0.496742	237.947843	0.004151	20.8
408	-0.264565	237.667244	0.001281	22.9
409	-0.292218	237.387526	0.004242	20.5
410	-0.000000	237.108684	0.000000	21.7
411	-0.006252	236.830714	0.000028	22.4
412	-0.039418	236.553610	0.001712	21.4
413	-0.000000	236.277370	0.000000	23.6
414	-0.665162	236.001989	0.004941	20.6
415	-0.447432	235.727461	0.002084	20.8
416	-0.627251	235.453784	0.003664	20.8
417	-0.293028	235.180952	0.002977	24.2
418	-0.000000	234.908962	0.000000	20.5
419	-0.158276	234.637809	0.000826	22.1
420	-0.187024	234.367488	0.001476	22.7
421	-0.237146	234.097997	0.002768	20.8
422	-0.000000	233.829331	0.000000	21.6
423	-0.000000	233.561485	0.000000	21.5
424	-0.000268	233.294456	0.000013	21.3
425	-0.377064	233.028239	0.004263	21.1
426	-0.706058	232.762831	0.003821	20.6
427	-0.146837	232.498228	0.001406	24.0
428	-0.000000	232.234425	0.000000	25.4
429	-0.745808	231.971419	0.004577	23.6
430	-0.485401	231.709205	0.003609	20.5
431	-0.474101	231.447781	0.003542	20.4
432	-0.624017	231.187141	0.007134	22.0
433	-0.590597	230.927283	0.003498	24.8
434	-0.227921	230.668202	0.002774	20.2
435	-0.073319	230.409895	0.001461	20.4
436	-0.267311	230.152358	0.002717	22.3
437	-0.309468	229.895587	0.002593	27.4
438	-0.161838	229.639578	0.001499	20.8
439	-0.572226	229.384329	0.003760	20.4
440	-0.000000	229.129834	0.000000	20.7
441	-0.000000	228.876091	0.000000	22.5
442	-0.500038	228.623096	0.004240	22.4
443	-0.000000	228.370846	0.000000	20.5
444	-0.294593	228.119336	0.002918	21.2
445	-0.004621	227.868563	0.000000	22.2
446	-0.044899	227.618525	0.000699	31.4
447	-0.751871	227.369216	0.005046	22.3
448	-0.000000	227.120635	0.000000	20.5
449	-0.164304	226.872777	0.002130	20.6
450	-0.746468	226.625638	0.003156	21.9
451	-0.286818	226.379217	0.002300	22.5
452	-0.663277	226.133509	0.003591	21.3
453	-0.113610	225.888510	0.002020	20.8
454	-0.720256	225.644218	0.003660	20.8
455	-0.392477	225.400630	0.003342	25.4
456	-0.166644	225.157741	0.004104	20.9
457	-0.463827	224.915549	0.003022	23.8
458	-0.642031	224.674051	0.002717	21.1
459	-0.394190	224.433242	0.002717	27.3
460	-0.571863	224.193121	0.003135	19.6
461	-0.222538	223.953684	0.003865	21.1
462	-0.334054	223.714927	0.003304	20.6
463	-0.042589	223.476848	0.000985	20.6
464	-0.159827	223.239444	0.004748	22.0
465	-0.000000	223.002710	0.000000	23.9
466	-0.199361	222.766645	0.001996	20.9
467	-0.705462	222.531245	0.003223	20.4
468	-0.442376	222.296508	0.000857	22.2
469	-0.756430	222.062429	0.005245	22.3
470	-0.130999	221.829007	0.001953	25.8
471	-0.351397	221.596238	0.002027	20.7
472	-0.435353	221.364119	0.002776	22.3
473	-0.000000	221.132647	0.000000	24.0
474	-0.552275	220.901820	0.001883	22.6
475	-0.124611	220.671634	0.001749	21.2
476	-0.559505	220.442086	0.003744	20.6
477	-0.000000	220.213174	0.000000	24.0
478	-0.557859	219.984895	0.002877	23.4
479	-0.465450	219.757246	0.001889	22.2
480	-0.249963	219.530224	0.003054	21.2
481	-0.639703	219.303826	0.003447	23.5
482	-0.000000	219.078050	0.000000	24.1
483	-0.000000	218.852893	0.000000	23.4
484	-0.545282	218.628352	0.003483	20.8
485	-0.000050	218.404424	0.000001	20.7
486	-0.305591	218.181106	0.001926	26.7
487	-0.724521	217.958397	0.004624	20.5
488	-0.000000	217.736292	0.000000	20.9
489	-0.163354	217.514790	0.006562	21.4
490	-0.248688	217.293888	0.003806	22.0
491	-0.542323	217.073584	0.004306	25.0
492	-0.000000	216.853873	0.000000	23.3
493	-0.224190	216.634755	0.001941	20.5
494	-0.215516	216.416227	0.001321	20.4
495	-0.000863	216.198285	0.000249	23.7
496	-0.337730	215.980927	0.002335	20.3
497	-0.358936	215.764151	0.001963	20.6
498	-0.067182	215.547955	0.001092	21.1
499	-0.194002	215.332335	0.001012	22.1
500	-0.036862	215.117289	0.000686	27.6
501	-0.081036	214.902815	0.001956	20.5
502	-0.158822	214.688911	0.001653	21.5
503	-0.000000	214.475573	0.000000	20.5
504	-0.667134	214.262800	0.003431	22.0
505	-0.175802	214.050588	0.002700	22.0
506	-0.586936	213.838936	0.005844	20.9
507	-0.227030	213.627842	0.002553	20.6
508	-0.000000	213.417302	0.000000	21.3
509	-0.000000	213.207314	0.000000	29.4
510	-0.426759	212.997877	0.003779	19.2
511	-0.498817	212.788987	0.003093	21.1
512	-0.694897	212.580642	0.005785	20.7
513	-0.216476	212.372841	0.002187	23.9
514	-0.193838	212.165581	0.002111	20.5
515	-0.000000	211.958859	0.000000	22.1
516	-0.684650	211.752673	0.005368	20.5
517	-0.079453	211.547021	0.000967	21.6
518	-0.000000	211.341902	0.000000	22.9
519	-0.299697	211.137311	0.002763	21.8
520	-0.000000	210.933248	0.000000	22.2
521	-0.439241	210.729710	0.003105	21.2
522	-0.136698	210.526695	0.003748	22.3
523	-0.000000	210.324200	0.000000	27.0
524	-0.000000	210.122224	0.000000	20.7
525	-0.058810	209.920765	0.000821	22.1
526	-0.163044	209.719820	0.003486	27.1
527	-0.000000	209.519387	0.000000	25.8
528	-0.271613	209.319463	0.002357	24.0
529	-0.000000	209.120048	0.000000	20.5
530	-0.093118	208.921139	0.001821	26.9
531	-0.431585	208.722733	0.003281	19.8
532	-0.148275	208.524829	0.001197	20.7
533	-0.127035	208.327425	0.000925	23.1
534	-0.000000	208.130518	0.000000	20.8
535	-0.471435	207.934107	0.003060	22.0
536	-0.100648	207.738189	0.001059	28.6
537	-0.227775	207.542762	0.003075	20.2
538	-0.000000	207.347825	0.000000	20.6
539	-0.305367	207.153376	0.001538	26.9
540	-0.142647	206.959412	0.002384	20.3
541	-0.555739	206.765932	0.002876	20.8
542	-0.568351	206.572933	0.003504	20.7
543	-0.686738	206.380414	0.002943	21.0
544	-0.625751	206.188373	0.003600	23.6
545	-0.058746	205.996807	0.000673	25.3
546	-0.748665	205.805716	0.003306	23.9
547	-0.199611	205.615096	0.002456	20.6
548	-0.045580	205.424946	0.002429	23.2
549	-0.655712	205.235265	0.005968	21.0
550	-0.000640	205.046050	0.000154	25.4
551	-0.228965	204.857299	0.002746	20.6
552	-0.520073	204.669011	0.002280	21.0
553	-0.207881	204.481184	0.002311	23.8
554	-0.031118	204.293816	0.000736	22.6
555	-0.283381	204.106905	0.001941	28.3
556	-0.242307	203.920449	0.001819	21.0
557	-0.595148	203.734447	0.005473	24.8
558	-0.506607	203.548896	0.001899	20.3
559	-0.000000	203.363795	0.000000	20.6
560	-0.403620	203.179143	0.001955	20.6
561	-0.119506	202.994937	0.000990	24.8
562	-0.726015	202.811176	0.005681	31.3
563	-0.668255	202.627857	0.002966	20.2
564	-0.601105	202.444980	0.003362	20.9
565	-0.000000	202.262543	0.000000	22.8
566	-0.195696	202.080543	0.002368	24.2
567	-0.147887	201.898979	0.001773	20.6
568	-0.011760	201.717849	0.000194	20.6
569	-0.182667	201.537153	0.001509	22.5
570	-0.058939	201.356887	0.001457	23.7
571	-0.581055	201.177050	0.003237	22.3
572	-0.518904	200.997642	0.003778	28.4
573	-0.478410	200.818659	0.004675	21.9
574	-0.000000	200.640100	0.000000	20.9
575	-0.598544	200.461965	0.002921	28.0
576	-0.366715	200.284250	0.002372	19.6
577	-0.088304	200.106955	0.001270	20.8
578	-0.000012	199.930078	0.000022	21.2
579	-0.000000	199.753617	0.000000	20.7
580	-0.000000	199.577571	0.000000	24.9
581	-0.000000	199.401938	0.000000	21.6
582	-0.314021	199.226717	0.003230	20.6
583	-0.000000	199.051905	0.000000	20.6
584	-0.134892	198.877502	0.000447	21.4
585	-0.639426	198.703506	0.004902	24.5
586	-0.267165	198.529916	0.003888	20.8
587	-0.561175	198.356729	0.003728	20.7
588	-0.014001	198.183944	0.000165	21.0
589	-0.108001	198.011560	0.000643	26.0
590	-0.207903	197.839576	0.002733	21.4
591	-0.737990	197.667989	0.004412	21.1
592	-0.017182	197.496798	0.000243	20.6
593	-0.599713	197.326002	0.003794	21.6
594	-0.000000	197.155600	0.000000	22.7
595	-0.000000	196.985589	0.000000	20.7
596	-0.000000	196.815969	0.000000	20.7
597	-0.018014	196.646738	0.000088	20.8
598	-0.560837	196.477894	0.005282	23.6
599	-0.105806	196.309436	0.001291	23.3
600	-0.435273	196.141363	0.002333	23.7
601	-0.734377	195.973673	0.004353	20.6
602	-0.000000	195.806365	0.000000	20.3
603	-0.000000	195.639437	0.000000	20.8
604	-0.000000	195.472888	0.000000	22.0
605	-0.013606	195.306717	0.000182	27.0
606	-0.503377	195.140922	0.003465	20.4
607	-0.000000	194.975501	0.000000	21.4
608	-0.731168	194.810454	0.003041	24.1
609	-0.709758	194.645779	0.004061	20.0
610	-0.326440	194.481475	0.002879	23.3
611	-0.725329	194.317540	0.003654	21.8
612	-0.040694	194.153973	0.002183	22.1
613	-0.323242	193.990773	0.003133	20.9
614	-0.050089	193.827938	0.000483	21.8
615	-0.728571	193.665467	0.003910	21.0
616	-0.590301	193.503358	0.004924	20.7
617	-0.000000	193.341611	0.000000	22.5
618	-0.395428	193.180224	0.007681	23.0
619	-0.093145	193.019196	0.001444	28.0
620	-0.000000	192.858525	0.000000	20.5
621	-0.744260	192.698210	0.004302	20.5
622	-0.643596	192.538251	0.004115	20.9
623	-0.222597	192.378644	0.001391	24.9
624	-0.507509	192.219391	0.003199	20.7
625	-0.096286	192.060488	0.001103	20.9
626	-0.486705	191.901935	0.002883	25.2
627	-0.658234	191.743730	0.003977	20.9
628	-0.208973	191.585873	0.000737	23.0
629	-0.000000	191.428362	0.000000	26.7
630	-0.377975	191.271196	0.002967	20.9
631	-0.012309	191.114374	0.000407	20.5
632	-0.072697	190.957893	0.001082	23.4
