1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
37	-0.331512	7.783458	372.780248	0.007326	6.3
38	-0.331506	8.779124	360.316330	0.003633	6.1
39	-0.333208	9.778817	348.613288	0.001677	5.8
40	-0.314112	9.200424	355.289874	0.004108	5.8
41	-0.332656	9.127443	356.150521	0.010074	6.3
42	-0.295871	10.127375	344.709586	0.004920	5.8
43	-0.321407	11.127375	333.980120	0.006202	6.1
44	-0.342545	10.358728	342.166447	0.002828	5.7
45	-0.320535	11.020078	335.099263	0.005697	8.6
46	-0.299653	12.020044	324.951250	0.004761	6.5
47	-0.299589	11.251398	332.695805	0.004000	9.3
48	-0.313678	12.251397	322.690344	0.004826	9.7
49	-0.312166	13.249568	313.285844	0.005855	5.3
50	-0.334227	14.249558	304.398278	0.005608	11.0
51	-0.297813	13.480911	311.183911	0.006022	3.8
52	-0.307297	12.712264	318.278972	0.006676	3.6
53	-0.336085	11.943669	325.704600	0.002993	3.6
54	-0.338373	12.159710	323.582581	0.010379	3.8
55	-0.326421	11.391064	331.261261	0.006215	3.7
56	-0.303341	10.622445	339.312934	0.006346	3.7
57	-0.323592	9.853798	347.766085	0.006976	3.7
58	-0.330613	10.853798	336.848514	0.001992	3.8
59	-0.328139	11.382205	331.351882	0.008590	3.7
60	-0.312110	12.380125	321.445909	0.004913	3.7
61	-0.307561	13.380125	312.096149	0.001984	4.4
62	-0.341162	13.225574	313.505474	0.004280	4.4
63	-0.317750	13.905857	307.395538	0.002747	4.4
64	-0.318060	13.980267	306.741650	0.005122	4.3
65	-0.327743	13.212718	313.623277	0.002464	4.7
66	-0.309029	13.099822	314.661604	0.002319	4.4
67	-0.335801	12.919162	316.337556	0.008890	16.4
68	-0.351805	12.156805	323.610932	0.001925	4.4
69	-0.306590	11.910740	326.030493	0.008517	5.7
70	-0.327954	11.323680	331.951833	0.006864	6.0
71	-0.319641	12.323680	321.990393	0.008408	5.9
72	-0.307739	13.323680	312.609395	0.003225	5.8
73	-0.327214	14.323657	303.759732	0.003667	5.6
74	-0.299441	13.658340	309.590841	0.004850	4.4
75	-0.322949	12.939345	316.149431	0.004336	4.4
76	-0.329676	13.939293	307.101364	0.006994	4.5
77	-0.331939	13.170646	314.009414	0.005647	4.7
78	-0.300672	14.170646	305.081247	0.004585	5.8
79	-0.329379	15.006167	298.001857	0.005254	6.1
80	-0.334825	16.005606	289.953490	0.002978	5.9
81	-0.302145	17.005084	282.328142	0.004382	6.0
82	-0.307825	18.002722	275.106557	0.003492	5.8
83	-0.317117	17.239858	280.594783	0.005335	5.8
84	-0.313863	18.239799	273.444433	0.005404	4.2
85	-0.320901	17.471155	278.907784	0.005537	6.9
86	-0.309715	17.145636	281.287869	0.003692	6.0
87	-0.294359	18.145397	274.103866	0.006010	6.5
88	-0.308675	17.376750	279.593884	0.004698	5.8
89	-0.326076	18.376695	272.493785	0.003139	5.8
90	-0.327513	19.371581	265.778660	0.005467	11.2
91	-0.314099	20.370283	259.362613	0.004032	5.5
92	-0.298219	19.601637	264.272711	0.001883	5.7
93	-0.321689	19.888542	262.418374	0.005894	5.5
94	-0.321359	19.353261	265.899323	0.005820	4.4
95	-0.326923	20.352778	259.472404	0.004065	4.4
96	-0.349331	21.352775	253.345963	0.010502	4.4
97	-0.318366	22.352775	247.502140	0.008123	4.4
98	-0.329460	23.352775	241.921832	0.003042	4.8
99	-0.321596	24.298194	236.872681	0.005612	4.7
100	-0.330346	25.298170	231.756562	0.003690	8.5
101	-0.318017	26.297190	226.861359	0.003127	8.3
102	-0.302888	25.654569	229.986150	0.003044	7.8
103	-0.318694	26.637024	225.242968	0.002577	4.8
104	-0.306885	27.468746	221.377807	0.003087	5.1
105	-0.329091	28.109560	218.489123	0.010562	6.2
106	-0.311366	27.341206	221.961874	0.003695	6.3
107	-0.311045	28.341206	217.463365	0.005168	5.7
108	-0.331888	27.572559	220.904659	0.006533	6.4
109	-0.325797	27.740965	220.141406	0.004461	10.0
110	-0.305666	27.287591	222.208322	0.005641	5.4
111	-0.311423	28.287254	217.701410	0.003596	7.4
112	-0.331170	29.287237	213.372326	0.004868	5.8
113	-0.318073	30.287179	209.212221	0.002488	6.2
114	-0.311873	30.438958	208.594907	0.006848	6.6
115	-0.334554	29.671449	211.754449	0.004185	5.9
116	-0.314244	30.660843	207.698986	0.005816	14.0
117	-0.308309	29.901752	210.796373	0.007179	4.7
118	-0.299573	30.901752	206.734924	0.004009	6.0
119	-0.307453	31.894880	202.853371	0.003248	8.9
120	-0.329867	31.180953	205.628762	0.003467	5.8
121	-0.340274	32.126234	201.969985	0.002121	5.8
122	-0.343642	32.028310	202.342950	0.003299	8.4
123	-0.325851	32.307732	201.282334	0.007068	5.9
124	-0.328151	33.222939	197.884971	0.007557	6.0
125	-0.312699	34.222939	194.301587	0.005067	5.9
126	-0.309182	35.222238	190.848055	0.001659	6.1
127	-0.313868	36.022545	188.169515	0.006232	7.9
128	-0.325314	35.682798	189.297370	0.003823	5.8
129	-0.335542	34.914160	191.899594	0.002091	11.7
130	-0.332437	35.418228	190.185071	0.006972	7.5
131	-0.319774	36.406244	186.911805	0.002265	3.9
132	-0.316156	35.681634	189.301258	0.004940	5.8
133	-0.336241	35.590302	189.606775	0.005943	7.4
134	-0.305317	34.821655	192.217602	0.003490	7.1
135	-0.300943	34.551377	193.152810	0.006232	1.5
136	-0.316892	33.782939	195.862160	0.006857	10.9
137	-0.302740	34.782938	192.351014	0.004832	5.9
138	-0.314353	35.671728	189.334348	0.003801	6.4
139	-0.323262	34.903089	191.937600	0.001335	8.9
140	-0.325643	35.482252	189.969492	0.007588	11.1
141	-0.308482	35.772176	188.999355	0.003118	6.0
142	-0.335783	35.542298	189.767751	0.001782	10.9
143	-0.336064	35.065159	191.382756	0.003995	10.9
144	-0.333006	34.555192	193.139549	0.006200	5.4
145	-0.330779	33.792166	195.829177	0.004584	6.0
146	-0.345526	34.792166	192.319201	0.005568	5.8
147	-0.331693	35.792093	188.933072	0.004458	5.6
148	-0.335369	36.792093	185.663889	0.002208	4.5
149	-0.333709	36.031907	188.138626	0.005865	4.3
150	-0.314722	35.336768	190.460068	0.003172	4.4
151	-0.305819	35.934183	188.461555	0.004457	4.4
152	-0.315756	35.932993	188.465494	0.005858	4.4
153	-0.339539	35.164398	191.044594	0.001976	4.5
154	-0.307053	36.148525	187.754709	0.003801	4.5
155	-0.320424	35.452239	190.070490	0.003935	4.3
156	-0.320482	34.689314	192.674392	0.002695	4.3
157	-0.307070	34.817992	192.230215	0.002677	4.5
158	-0.315272	34.063134	194.865491	0.009430	4.4
159	-0.320598	33.357312	197.395794	0.005104	9.8
160	-0.318999	34.357312	193.829945	0.002784	7.1
161	-0.331864	34.021384	195.013356	0.006129	5.9
162	-0.324825	35.019311	191.539390	0.002580	10.0
163	-0.312931	34.256626	194.183131	0.002812	4.9
164	-0.320766	35.208188	190.895760	0.008160	5.6
165	-0.292314	36.208155	187.559006	0.003311	4.6
166	-0.307253	36.993727	185.018366	0.007826	6.3
167	-0.292683	36.248965	187.425305	0.005911	4.7
168	-0.312631	37.195858	184.375745	0.003123	5.5
169	-0.313895	36.427212	186.843560	0.003054	6.5
170	-0.317402	36.641390	186.149306	0.003023	5.7
171	-0.333030	37.569697	183.198909	0.003379	6.2
172	-0.337165	38.555943	180.165137	0.004975	5.7
173	-0.304456	37.787361	182.520605	0.001833	6.0
174	-0.315893	37.256677	184.183261	0.006837	5.7
175	-0.315546	37.683879	182.842458	0.003673	6.4
176	-0.324399	38.683855	179.779015	0.003644	8.8
177	-0.318261	39.675362	176.841213	0.003630	7.0
178	-0.346549	38.914752	179.086189	0.005882	5.8
179	-0.316733	38.440820	180.514076	0.003068	5.7
180	-0.332846	39.440685	177.527848	0.007840	6.6
181	-0.312167	40.275273	175.109863	0.006504	8.7
182	-0.325814	39.506626	177.334374	0.002801	5.9
183	-0.305347	38.900604	179.128490	0.005004	6.0
184	-0.310867	38.233303	181.146484	0.006138	6.1
185	-0.327331	37.467316	183.519707	0.004638	6.7
186	-0.315197	37.129268	184.586957	0.003209	7.6
187	-0.329068	36.367103	187.039334	0.002312	8.3
188	-0.325802	35.899092	188.577785	0.002141	5.8
189	-0.296776	36.522600	186.533723	0.003987	11.2
190	-0.316174	37.474058	183.498546	0.010256	10.5
191	-0.334932	38.474058	180.413192	0.002883	8.3
192	-0.330460	37.705828	182.774096	0.005826	5.7
193	-0.320828	36.937192	185.198909	0.009168	6.0
194	-0.323566	37.937192	182.056599	0.012033	5.7
195	-0.297619	37.168545	184.462320	0.004588	5.9
196	-0.302508	36.399898	186.932470	0.003825	5.8
197	-0.318354	35.631253	189.469669	0.002634	5.4
198	-0.309505	36.627744	186.193384	0.004366	7.4
199	-0.309541	35.878027	188.647626	0.005345	5.8
200	-0.320910	35.109383	191.231915	0.001622	5.7
201	-0.317273	36.082035	187.973409	0.002576	5.5
202	-0.308855	36.722782	185.886824	0.005295	8.0
203	-0.321849	36.151636	187.744490	0.004089	5.7
204	-0.326673	36.863304	185.435397	0.006916	5.9
205	-0.322133	37.863303	182.285127	0.004530	5.9
206	-0.326193	37.094656	184.696931	0.005152	12.1
207	-0.306420	36.326050	187.173279	0.002188	2.7
208	-0.313855	37.323472	183.972324	0.006087	6.0
209	-0.331315	38.292250	180.966394	0.004358	5.9
210	-0.323730	38.619740	179.972350	0.005419	5.8
211	-0.282958	39.520395	177.294030	0.003156	6.0
212	-0.304165	38.766815	179.529472	0.002935	5.8
213	-0.305711	38.066088	181.659309	0.005893	5.8
214	-0.337047	38.723065	179.660985	0.007876	8.5
215	-0.305755	37.954418	182.003403	0.003849	5.8
216	-0.301294	38.954409	178.967734	0.007353	5.8
217	-0.319342	39.809622	176.450770	0.003599	3.9
218	-0.305745	39.040976	178.709699	0.008892	3.6
219	-0.316956	38.272329	181.027216	0.005223	3.6
220	-0.335640	39.227517	178.156184	0.003882	3.7
221	-0.301142	40.226197	175.250222	0.003926	11.3
222	-0.323353	39.464924	177.456679	0.006423	8.6
223	-0.316609	38.942538	179.003176	0.005026	3.2
224	-0.327617	38.175378	181.323804	0.002625	5.9
225	-0.323021	37.417508	183.676180	0.002867	6.5
226	-0.323063	36.663532	186.077826	0.003087	4.3
227	-0.309623	36.494813	186.623874	0.002249	4.5
228	-0.313007	36.515322	186.557325	0.002682	4.5
229	-0.319330	35.831062	188.803523	0.005765	4.4
230	-0.310553	35.175530	191.006738	0.004307	4.3
231	-0.335084	36.175529	187.666032	0.002277	4.4
232	-0.325879	35.696019	189.253229	0.003663	5.3
233	-0.351974	35.957321	188.384995	0.004713	5.8
234	-0.316202	36.714266	185.914255	0.003285	5.7
235	-0.313561	37.709539	182.762544	0.012178	3.6
236	-0.308462	36.941365	185.185569	0.003022	3.6
237	-0.326159	36.172718	187.675258	0.002184	3.6
238	-0.311864	35.447008	190.088103	0.003005	3.8
239	-0.325601	34.914282	191.899177	0.007460	3.8
240	-0.323836	34.145643	194.573935	0.004645	3.6
241	-0.302757	33.385507	197.293458	0.002691	8.3
242	-0.332146	34.383110	193.739656	0.005020	6.2
243	-0.300213	33.623464	196.433985	0.002829	4.0
244	-0.319042	32.864718	199.200981	0.006969	3.9
245	-0.336572	33.864690	195.570316	0.003153	3.7
246	-0.318538	34.864689	192.069533	0.002999	3.7
247	-0.323675	35.271092	190.682361	0.007032	3.7
248	-0.314610	34.508233	193.302941	0.003657	3.7
249	-0.315360	35.508233	189.882150	0.011717	4.1
250	-0.333014	34.739586	192.500618	0.004166	3.8
251	-0.305591	33.970939	195.192313	0.004102	3.7
252	-0.299496	33.202292	197.960348	0.005352	3.7
253	-0.287268	34.202291	194.374264	0.003454	3.9
254	-0.324364	35.176918	191.002017	0.003331	4.0
255	-0.332280	35.278455	190.657412	0.003714	3.7
256	-0.320470	36.274433	187.341962	0.006579	3.8
257	-0.322718	35.505787	189.890369	0.002479	3.9
258	-0.305333	35.829558	188.808520	0.006518	3.8
259	-0.318090	36.784387	185.688647	0.002853	3.8
260	-0.330505	37.784044	182.530904	0.003195	3.7
261	-0.297197	37.159519	184.490946	0.003727	3.7
262	-0.311854	37.743149	182.657975	0.005925	3.8
263	-0.319472	38.743032	179.600938	0.004789	3.7
264	-0.331988	39.711449	176.736100	0.001784	11.4
265	-0.313848	39.947066	176.052849	0.005596	6.0
266	-0.309037	40.915220	173.299951	0.003160	6.5
267	-0.317319	41.912935	170.551647	0.006352	5.9
268	-0.334453	41.144289	172.661155	0.003449	5.7
269	-0.337071	42.144285	169.926774	0.003959	3.9
270	-0.330329	43.141615	167.284605	0.005038	3.6
271	-0.321774	44.141513	164.716849	0.005935	3.8
272	-0.316130	44.911936	162.791526	0.003264	3.7
273	-0.310508	45.377229	161.650385	0.003725	5.7
274	-0.338030	46.375728	159.254749	0.003719	3.0
275	-0.333487	47.285669	157.132599	0.003748	3.1
276	-0.319841	48.279470	154.878562	0.004233	2.9
277	-0.342146	47.510860	156.616115	0.004329	2.8
278	-0.327754	47.313006	157.069719	0.005965	2.8
279	-0.327473	48.313006	154.803626	0.005133	3.1
280	-0.309371	47.544359	156.539572	0.003456	6.1
281	-0.327723	48.544238	154.288909	0.004134	4.2
282	-0.292146	47.775762	156.012880	0.003561	5.0
283	-0.310855	48.775608	153.777302	0.002357	4.4
284	-0.322442	49.756874	151.644697	0.003528	4.5
285	-0.326868	49.021671	153.236912	0.002398	4.4
286	-0.320129	48.259553	154.923101	0.003049	7.9
287	-0.331118	48.033001	155.431527	0.003793	12.4
288	-0.309984	47.281183	157.142924	0.005197	6.2
289	-0.324800	48.281157	154.874791	0.002378	9.3
290	-0.300377	48.907799	153.486518	0.003299	5.8
291	-0.305296	49.886861	151.366621	0.007034	5.7
292	-0.326589	49.118214	153.025926	0.003431	5.9
293	-0.322404	48.350244	154.720504	0.004704	10.4
294	-0.325904	47.582196	156.453209	0.003920	5.4
295	-0.346228	48.576025	154.218421	0.002361	6.2
296	-0.326125	48.950445	153.392943	0.003161	5.7
297	-0.345160	48.190781	155.077086	0.003292	5.6
298	-0.320323	47.454816	156.744337	0.005548	4.7
299	-0.313055	46.734921	158.410234	0.004225	6.2
300	-0.323825	47.734920	156.105581	0.004786	11.5
301	-0.328187	46.966585	157.870293	0.004690	5.2
302	-0.313629	46.197939	159.676098	0.002956	6.1
303	-0.314416	47.197881	157.334870	0.004624	6.4
304	-0.301802	46.462908	159.048949	0.002233	10.7
305	-0.328577	46.856378	158.126693	0.003229	5.7
306	-0.315852	47.337653	157.013069	0.005617	5.8
307	-0.325115	46.569012	158.799194	0.002158	5.8
308	-0.322708	45.801276	160.624248	0.005786	10.1
309	-0.329378	45.562099	161.201418	0.003043	4.8
310	-0.325942	44.793462	163.084664	0.005894	6.2
311	-0.316732	45.793293	160.643446	0.003656	5.6
312	-0.336668	46.769409	158.329618	0.009845	6.2
313	-0.304380	47.768997	156.028227	0.003652	6.6
314	-0.331609	48.768997	153.791872	0.004805	11.1
315	-0.330209	48.046419	155.401321	0.003304	7.0
316	-0.306821	49.039844	153.197153	0.001502	11.0
317	-0.319893	48.339346	154.744820	0.006995	11.3
318	-0.332178	49.337827	152.548139	0.001504	8.5
319	-0.313787	48.665840	154.019598	0.003223	5.9
320	-0.320440	48.314246	154.800857	0.003352	6.0
321	-0.298725	47.547504	156.532391	0.002515	8.0
322	-0.303126	46.786304	158.290156	0.004994	6.0
323	-0.336340	46.756124	158.360663	0.003757	10.0
324	-0.314537	45.987531	160.177641	0.003934	6.1
325	-0.319934	45.219208	162.036138	0.002764	9.5
326	-0.337281	46.216726	159.631469	0.004609	11.4
327	-0.326715	45.450375	161.472447	0.007642	5.8
328	-0.324538	46.450375	159.078503	0.003449	5.8
329	-0.333626	47.450375	156.754505	0.003811	6.3
330	-0.292774	46.711955	158.463962	0.002680	6.4
331	-0.294598	46.007258	160.130485	0.004195	6.0
332	-0.311240	45.444423	161.486911	0.005955	9.9
333	-0.303980	44.677987	163.371401	0.006045	5.8
334	-0.340885	44.230474	164.492207	0.002758	6.2
335	-0.325511	43.462061	166.453020	0.005403	6.4
336	-0.317742	43.020337	167.601504	0.002792	11.0
337	-0.341830	42.344664	169.389244	0.003418	5.1
338	-0.323464	41.927382	170.512490	0.001471	5.5
339	-0.301072	42.689123	168.473111	0.005247	11.2
340	-0.319284	43.529032	166.280267	0.002634	6.4
341	-0.318318	43.276673	166.933106	0.003688	5.7
342	-0.313337	42.551087	168.839041	0.002244	5.7
343	-0.320350	43.221960	167.075322	0.003611	6.1
344	-0.332782	44.090586	164.845722	0.004492	6.1
345	-0.346339	44.467443	163.896804	0.002202	5.6
346	-0.342920	44.111306	164.793265	0.003269	5.9
347	-0.315723	43.851377	165.453768	0.003391	5.7
348	-0.301761	43.169076	167.213015	0.006523	9.6
349	-0.316136	44.169038	164.647277	0.004988	5.6
350	-0.323681	43.400391	166.612415	0.005453	5.8
351	-0.333837	44.395526	164.077045	0.006435	5.7
352	-0.327532	45.395488	161.605931	0.012387	5.7
353	-0.329930	46.395488	159.208056	0.002723	5.9
354	-0.291070	45.626841	161.044775	0.003354	10.6
355	-0.313789	44.869180	162.897195	0.004611	11.0
356	-0.338526	44.100540	164.820518	0.004590	5.2
357	-0.315958	45.100535	162.327047	0.003988	5.9
358	-0.304619	44.331941	164.236735	0.002929	5.8
359	-0.326024	45.327378	161.771880	0.002528	5.9
360	-0.335935	46.299733	159.434580	0.004270	11.0
361	-0.317773	47.194680	157.342254	0.004125	5.8
362	-0.314694	46.434557	159.115819	0.002921	6.2
363	-0.295954	45.704463	160.857374	0.004743	11.0
364	-0.326732	46.704323	158.481825	0.004987	7.8
365	-0.321556	47.702484	156.179282	0.002680	5.7
366	-0.313031	48.526753	154.327712	0.002624	5.8
367	-0.345181	48.562664	154.248041	0.002393	3.1
368	-0.306410	47.837278	155.873460	0.004145	7.2
369	-0.320031	48.826590	153.665025	0.003872	6.1
370	-0.316499	48.062652	155.364793	0.003508	6.3
371	-0.346467	49.043577	153.188989	0.013165	6.2
372	-0.306075	48.274930	154.888713	0.002709	5.9
373	-0.319378	49.274930	152.684673	0.003430	3.9
374	-0.319645	48.507579	154.370284	0.003035	6.1
375	-0.330324	47.740942	156.091905	0.002750	4.5
376	-0.305443	47.394457	156.882666	0.005348	4.4
377	-0.314801	46.625843	158.665743	0.002387	4.4
378	-0.321029	46.852870	158.134868	0.005429	4.3
379	-0.330069	47.606703	156.397322	0.003282	4.4
380	-0.303809	46.838059	158.169393	0.003369	4.3
381	-0.319225	47.834730	155.879230	0.002147	4.4
382	-0.330279	47.534834	156.561328	0.005286	4.5
383	-0.298069	46.774465	158.317808	0.002332	4.5
384	-0.339729	47.719004	156.141737	0.011134	4.3
385	-0.337529	46.950359	157.907991	0.005756	4.5
386	-0.307503	47.949966	155.618708	0.001917	4.4
387	-0.319352	48.933646	153.429790	0.003531	4.5
388	-0.327869	49.760217	151.637533	0.004540	7.7
389	-0.348565	50.760098	149.524665	0.003518	9.6
390	-0.328971	51.760030	147.469767	0.005409	4.6
391	-0.327640	52.759503	145.471487	0.002645	5.9
392	-0.321680	53.758909	143.526770	0.004665	5.8
393	-0.323253	54.758577	141.632870	0.002649	5.8
394	-0.319207	55.757012	139.790546	0.003178	6.0
395	-0.341681	55.126310	140.948702	0.001905	6.5
396	-0.334056	56.099197	139.170123	0.001857	6.1
397	-0.326383	55.482463	140.292352	0.002223	5.9
398	-0.319316	55.184799	140.840494	0.004871	5.7
399	-0.319766	56.182119	139.020603	0.004881	5.7
400	-0.317482	55.413714	140.418572	0.006175	4.4
401	-0.296248	56.413713	138.604703	0.003972	4.6
402	-0.315049	55.645943	139.993119	0.005464	4.3
403	-0.333661	55.902581	139.525938	0.003128	4.4
404	-0.293954	55.133936	140.934585	0.005483	4.4
405	-0.298304	54.374827	142.353954	0.004396	8.5
406	-0.306458	55.374827	140.490069	0.002199	6.2
407	-0.307592	55.404790	140.434973	0.004604	5.8
408	-0.304569	56.397991	138.632857	0.003458	11.1
409	-0.296461	57.373573	136.907178	0.002855	3.6
410	-0.308350	56.660746	138.163812	0.004637	4.3
411	-0.282609	57.658662	136.410974	0.006391	4.3
412	-0.320606	58.658661	134.698531	0.002921	4.2
413	-0.333356	59.633734	133.069674	0.002506	4.3
414	-0.311791	60.376104	131.855718	0.004625	4.2
415	-0.327128	59.858453	132.699852	0.003293	4.4
416	-0.327508	59.238866	133.724531	0.002646	4.4
417	-0.315629	60.209850	132.125655	0.005802	4.3
418	-0.304102	59.448497	133.376074	0.002731	4.3
419	-0.326017	58.680698	134.661279	0.004376	4.4
420	-0.313643	58.237886	135.413819	0.003390	4.4
421	-0.335836	58.899043	134.293281	0.003157	4.6
422	-0.333164	58.471584	135.015613	0.004660	4.5
423	-0.311210	57.723686	136.298301	0.009477	4.6
424	-0.298948	56.955092	137.642127	0.003931	13.2
425	-0.329665	57.955092	135.898831	0.004178	10.3
426	-0.314421	57.186473	137.234796	0.005173	11.0
427	-0.328742	56.417828	138.597336	0.002506	5.1
428	-0.339877	55.682900	139.925651	0.005291	5.8
429	-0.318841	56.667510	138.151779	0.002407	5.7
430	-0.324251	57.664163	136.401435	0.004155	7.3
431	-0.319130	58.461508	135.032734	0.004684	7.9
432	-0.308526	59.460404	133.356336	0.002309	7.6
433	-0.324713	60.377298	131.853785	0.009232	6.3
434	-0.344187	59.746866	132.883233	0.002349	6.6
435	-0.322713	59.050501	134.039194	0.006290	11.1
436	-0.315123	60.043957	132.396111	0.005766	8.0
437	-0.341410	59.275422	133.663635	0.005089	7.1
438	-0.336845	60.275373	132.019138	0.004066	6.2
439	-0.317513	61.275350	130.414574	0.004392	5.8
440	-0.327418	61.816880	129.561807	0.004661	8.7
441	-0.325206	62.816854	128.016075	0.003867	5.9
442	-0.310649	62.656383	128.261637	0.003386	5.8
443	-0.310014	62.186256	128.986509	0.004308	6.0
444	-0.322209	63.181213	127.461987	0.001885	11.4
445	-0.333203	63.186868	127.453424	0.003248	5.9
446	-0.328654	62.463038	128.558760	0.003571	6.0
447	-0.313248	63.462606	127.037339	0.004278	6.0
448	-0.299148	64.138347	126.029046	0.002829	5.8
449	-0.313251	63.370739	127.175664	0.004096	5.8
450	-0.327357	64.369288	125.688112	0.006406	6.0
451	-0.313700	65.369288	124.232872	0.002439	10.9
452	-0.347411	66.366488	122.814879	0.002547	7.6
453	-0.320288	65.663263	123.811455	0.002071	8.0
454	-0.323248	65.231652	124.431162	0.003502	7.7
455	-0.331835	66.193796	123.058121	0.004596	6.0
456	-0.313474	65.425198	124.152503	0.002617	6.3
457	-0.315348	66.420472	122.739039	0.001757	7.8
458	-0.317345	66.930270	122.027428	0.002026	7.9
459	-0.330273	66.503692	122.622309	0.001419	5.8
460	-0.310867	66.622527	122.456006	0.004822	6.8
461	-0.296627	65.925364	123.438134	0.003875	11.4
462	-0.316951	65.157385	124.538421	0.003600	5.8
463	-0.313102	66.155121	123.112727	0.003848	6.6
464	-0.324799	66.677720	122.378919	0.004654	11.1
465	-0.306527	66.448834	122.699231	0.003831	11.3
466	-0.312848	65.686163	123.778747	0.004094	5.6
467	-0.325476	66.683430	122.370950	0.003644	6.9
468	-0.308361	67.683372	120.991167	0.005220	5.8
469	-0.339903	68.672516	119.656559	0.004857	6.1
470	-0.312968	67.922101	120.666342	0.003546	10.8
471	-0.325307	68.747547	119.556524	0.004140	4.9
472	-0.349454	69.732953	118.258078	0.005133	4.2
473	-0.315736	68.966072	119.266124	0.002795	4.2
474	-0.299728	68.197860	120.293297	0.003776	4.3
475	-0.326008	68.884936	119.373781	0.004939	4.5
476	-0.319966	68.179861	120.317576	0.005669	4.4
477	-0.336357	68.786150	119.505120	0.004282	4.3
478	-0.312585	68.020062	120.533557	0.005265	4.3
479	-0.308302	69.015260	119.200952	0.002526	4.4
480	-0.308672	68.731170	119.578344	0.004909	4.3
481	-0.315245	68.340651	120.101036	0.002180	12.7
482	-0.337021	69.339440	118.773203	0.004697	7.8
483	-0.317539	70.005233	117.904260	0.006123	7.7
484	-0.333066	71.005233	116.622765	0.006187	5.8
485	-0.327484	70.236723	117.605109	0.003257	5.8
486	-0.312825	71.100229	116.502476	0.005047	6.9
487	-0.307958	71.911608	115.485082	0.007654	6.0
488	-0.312853	72.911608	114.255361	0.008478	10.8
489	-0.289463	72.142961	115.198235	0.003001	5.7
490	-0.307693	73.142958	113.974586	0.003686	5.8
491	-0.323191	72.382766	114.902409	0.004302	8.7
492	-0.323559	71.670630	115.785386	0.006777	7.9
493	-0.328870	70.902038	116.753718	0.004257	5.7
494	-0.331449	70.133391	117.738455	0.007911	11.9
495	-0.321034	69.364745	118.739944	0.003683	6.2
496	-0.311114	70.364745	117.440318	0.006621	5.8
497	-0.332913	69.783568	118.192145	0.003401	5.8
498	-0.310765	69.014954	119.201358	0.007253	5.6
499	-0.329926	70.014953	117.891668	0.003296	4.4
500	-0.295091	69.246306	118.895777	0.003696	4.4
501	-0.326217	68.736627	119.571072	0.003575	4.4
502	-0.306690	69.672440	118.337002	0.006844	4.4
503	-0.323420	70.672421	117.046159	0.008843	4.4
504	-0.368533	71.672421	115.783149	0.010485	4.4
505	-0.301889	72.672421	114.547106	0.004418	4.4
506	-0.327377	73.672421	113.337175	0.008317	4.4
507	-0.342715	72.903774	114.264893	0.001406	4.4
508	-0.328807	72.185158	115.146070	0.003811	4.5
509	-0.322777	72.225928	115.095713	0.000731	4.3
510	-0.307925	71.867938	115.539388	0.003033	4.4
511	-0.319866	71.894538	115.506303	0.003812	4.4
512	-0.312043	71.129276	116.465744	0.002156	4.6
513	-0.316933	71.908308	115.489184	0.003942	4.5
514	-0.311217	72.650305	114.574156	0.005082	13.7
