1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
104	-0.248098	11.951048	156.339713	0.003621	4.3
105	-0.237051	11.472210	158.645113	0.006653	4.3
106	-0.242054	10.575000	163.153043	0.006891	4.4
107	-0.240001	11.575000	158.144509	0.002449	4.4
108	-0.235409	12.166469	155.324264	0.003645	4.4
109	-0.249117	13.116190	151.000369	0.011016	4.4
110	-0.217357	14.114755	146.706343	0.002550	4.4
111	-0.247601	14.967141	143.229549	0.003458	4.4
112	-0.232510	15.771982	140.094635	0.004827	4.5
113	-0.233227	14.870754	143.614414	0.004650	4.4
114	-0.228954	15.869058	139.725767	0.002498	4.5
115	-0.229304	16.707930	136.617346	0.002869	4.5
116	-0.228061	17.107945	135.183288	0.002982	4.6
117	-0.233174	17.883784	132.486008	0.001862	8.2
118	-0.226796	18.161360	131.546948	0.001782	5.8
119	-0.234814	18.340498	130.947946	0.004859	10.9
120	-0.229267	17.641085	133.318133	0.008274	3.9
121	-0.268294	17.336449	134.377532	0.005145	6.2
122	-0.232109	18.336448	130.961425	0.010120	9.7
123	-0.237031	17.430780	134.047691	0.003023	5.6
124	-0.245032	16.832967	136.165829	0.007818	5.8
125	-0.255081	15.996313	139.245156	0.010796	10.2
126	-0.246784	16.996313	135.580454	0.002757	6.4
127	-0.236652	16.104565	138.838910	0.004752	5.8
128	-0.248970	17.056194	135.367119	0.003695	6.3
129	-0.246482	16.178782	138.561755	0.001720	6.0
130	-0.228526	16.645804	136.842804	0.002319	7.9
131	-0.230745	16.546509	137.204697	0.004991	11.5
132	-0.227159	15.728543	140.260325	0.005074	5.2
133	-0.237121	14.842581	143.727297	0.003857	7.8
134	-0.230827	13.952661	147.386702	0.002754	5.5
135	-0.260289	13.292725	150.223038	0.004964	6.1
136	-0.240817	13.657422	148.642253	0.003595	3.2
137	-0.217713	14.602497	144.696516	0.001914	6.2
138	-0.238839	15.009487	143.061116	0.003816	6.1
139	-0.240603	14.365570	145.665893	0.003197	4.4
140	-0.240812	15.020770	143.016303	0.000977	4.4
141	-0.229122	15.161257	142.460683	0.001970	4.4
142	-0.219715	15.236208	142.166016	0.003290	4.4
143	-0.236567	14.893170	143.524724	0.001343	4.5
144	-0.238606	14.919446	143.419731	0.005599	4.6
145	-0.243501	15.051658	142.893769	0.005815	4.5
146	-0.231135	16.051536	139.037621	0.003228	4.4
147	-0.231907	16.844075	136.125862	0.006793	4.4
148	-0.244025	15.939518	139.459245	0.002830	4.4
149	-0.229406	15.269692	142.034769	0.005434	7.3
150	-0.232809	16.259953	138.259900	0.001241	7.1
151	-0.227349	16.138586	138.711727	0.002857	6.3
152	-0.232493	16.156544	138.644685	0.025637	5.5
153	-0.243539	15.250831	142.108668	0.006246	5.9
154	-0.225391	16.250831	138.293755	0.003186	5.8
155	-0.226818	15.345439	141.738757	0.006966	6.0
156	-0.213641	14.712057	144.252607	0.003134	5.9
157	-0.242744	13.976089	147.287977	0.004840	5.7
158	-0.226060	13.864144	147.760900	0.002835	10.9
159	-0.235098	14.408686	145.488522	0.006595	10.4
160	-0.224218	15.388309	141.571772	0.006458	5.8
161	-0.208490	14.482596	145.185469	0.005632	7.9
162	-0.233891	13.576883	148.988482	0.002987	5.7
163	-0.238970	12.686330	152.927235	0.003090	8.6
164	-0.235244	12.159139	155.358600	0.002704	8.6
165	-0.246532	11.829043	156.920731	0.003755	10.9
166	-0.236177	11.701667	157.531951	0.002394	6.9
167	-0.242414	11.670003	157.684632	0.002472	4.1
168	-0.237824	11.562997	158.202802	0.002064	6.4
169	-0.223848	11.158747	160.191484	0.002465	8.0
170	-0.240659	10.701700	162.500980	0.002721	7.9
171	-0.237190	9.932269	166.543144	0.003653	5.1
172	-0.247352	9.118310	171.044038	0.005522	6.8
173	-0.240656	8.237606	176.196277	0.004112	5.7
174	-0.234757	8.443618	174.963461	0.005290	6.1
175	-0.262477	7.664783	179.717297	0.003259	5.7
176	-0.234152	8.509802	174.571057	0.001766	5.7
177	-0.249428	8.636616	173.824073	0.008404	10.9
178	-0.235769	8.025245	177.485403	0.005163	6.1
179	-0.220739	9.024509	171.578404	0.003974	5.8
180	-0.231371	10.022179	166.060463	0.002620	5.8
181	-0.233337	9.287713	170.087367	0.005053	10.9
182	-0.228581	10.152861	165.363860	0.003937	4.7
183	-0.228257	9.251072	170.293381	0.004313	10.0
184	-0.212293	8.836503	172.659556	0.005167	5.6
185	-0.241130	7.931132	178.062763	0.002843	4.3
186	-0.230324	7.683824	179.597998	0.003115	9.4
187	-0.229307	6.837074	185.061020	0.002925	5.7
188	-0.234118	6.155082	189.708778	0.005344	5.8
189	-0.225372	5.272261	196.083517	0.004319	5.8
190	-0.233557	6.239200	189.122932	0.002125	5.9
191	-0.237720	6.166438	189.629473	0.002242	7.8
192	-0.212202	6.146133	189.771316	0.002321	8.3
193	-0.237792	6.318553	188.573577	0.004452	6.2
194	-0.241129	6.525113	187.158446	0.005254	6.1
195	-0.243972	6.500485	187.326053	0.007804	5.8
196	-0.229210	6.426686	187.830105	0.001942	5.9
197	-0.226885	5.584266	193.782195	0.002363	10.9
198	-0.236504	5.435567	194.872210	0.005182	5.8
199	-0.241380	5.996177	190.825438	0.002174	6.1
200	-0.231949	6.077503	190.252305	0.004622	3.6
201	-0.230167	6.093464	190.140225	0.009213	6.0
202	-0.236163	5.187751	196.716293	0.001992	6.0
203	-0.219039	4.366789	203.082752	0.002270	6.0
204	-0.239836	3.996303	206.092768	0.001709	9.1
205	-0.251218	3.629749	209.159959	0.002982	7.9
206	-0.226540	3.981528	206.214661	0.003367	5.8
207	-0.238752	4.037476	205.753861	0.003787	5.7
208	-0.237435	4.434946	202.538558	0.005694	6.2
209	-0.236753	5.406477	195.086889	0.013510	5.8
210	-0.242466	4.501518	202.009833	0.003077	5.9
211	-0.231174	3.993166	206.118641	0.007101	5.9
212	-0.229363	4.892903	198.956344	0.005487	4.6
213	-0.238791	5.878015	191.664352	0.004628	4.5
214	-0.233579	4.973835	198.336416	0.002356	4.3
215	-0.217987	5.774407	192.406027	0.003155	4.4
216	-0.239066	5.219273	196.479796	0.003308	4.3
217	-0.243119	6.146945	189.765641	0.002367	4.3
218	-0.237280	5.631642	193.437464	0.003604	8.9
219	-0.235812	6.273403	188.885759	0.004767	1.5
220	-0.234047	5.436231	194.867312	0.004410	4.8
221	-0.225794	5.162193	196.908468	0.001167	5.9
222	-0.231388	4.804950	199.634464	0.010183	4.1
223	-0.226497	5.744822	192.618869	0.005431	5.1
224	-0.222908	4.845335	199.322524	0.006259	11.7
225	-0.232036	3.949895	206.476115	0.002697	1.5
226	-0.229891	4.354486	203.181297	0.001984	1.5
227	-0.226201	4.106155	205.191011	0.002675	7.9
228	-0.250541	4.133328	204.969166	0.003531	5.7
229	-0.240807	3.605839	209.363203	0.003177	5.7
230	-0.241065	2.796273	216.485888	0.002801	6.0
231	-0.237804	3.164299	213.188780	0.003502	10.9
232	-0.222711	3.305545	211.949878	0.003082	3.6
233	-0.232775	3.577718	209.602756	0.002199	4.7
234	-0.223665	4.287580	203.718871	0.012761	3.9
235	-0.205015	5.287352	195.970947	0.008245	5.4
236	-0.248942	6.287352	188.789197	0.001809	5.9
237	-0.215144	7.232199	182.470991	0.004288	5.9
238	-0.229184	7.237457	182.437017	0.009796	5.7
239	-0.237551	6.331745	188.482560	0.004722	5.8
240	-0.250718	7.302997	182.014556	0.001633	6.4
241	-0.247182	7.680254	179.620354	0.002296	8.2
242	-0.229664	7.344619	181.747277	0.002629	5.7
243	-0.247729	6.956930	184.267633	0.014486	5.7
244	-0.240362	7.764089	179.096837	0.000854	5.8
245	-0.251500	8.369808	175.403165	0.008117	5.8
246	-0.219360	8.133448	176.826217	0.003694	6.9
247	-0.219986	7.350737	181.708057	0.004300	10.8
248	-0.228468	6.957182	184.265976	0.002783	3.8
249	-0.225810	6.075363	190.267342	0.004501	7.7
250	-0.237018	6.424548	187.844752	0.006112	6.4
251	-0.252836	5.558979	193.966691	0.001955	5.8
252	-0.215452	6.316141	188.590234	0.004993	6.0
253	-0.234979	6.128715	189.893154	0.001198	7.4
254	-0.234231	5.710379	192.867251	0.004798	10.8
255	-0.234709	6.060968	190.368554	0.002862	6.7
256	-0.226328	5.389522	195.212223	0.002222	6.6
257	-0.223832	5.110589	197.297634	0.004233	5.9
258	-0.240831	4.479773	202.182227	0.008317	5.8
259	-0.230487	5.479185	194.551202	0.001555	5.7
260	-0.239811	6.165192	189.638174	0.004158	9.6
261	-0.239468	6.634229	186.419437	0.002553	3.5
262	-0.228239	6.105660	190.054675	0.002448	6.2
263	-0.252670	6.551419	186.979745	0.025382	5.8
264	-0.226661	5.645706	193.335364	0.002384	4.5
265	-0.226995	6.645706	186.342044	0.003687	5.1
266	-0.221465	6.794754	185.342795	0.005824	5.7
267	-0.231461	7.677572	179.637153	0.007756	5.9
268	-0.224905	6.773582	185.484081	0.004968	4.6
269	-0.211119	5.867871	191.736719	0.002865	4.6
270	-0.237916	5.203961	196.594602	0.005005	10.4
271	-0.244146	4.426866	202.602925	0.004433	6.5
272	-0.244418	3.567757	209.687733	0.001014	6.1
273	-0.222573	3.104221	213.720132	0.004198	6.8
274	-0.249872	3.410170	211.041435	0.002776	5.9
275	-0.238078	2.522785	219.002871	0.003913	9.8
276	-0.231252	3.484097	210.404221	0.005949	5.8
277	-0.246967	4.473757	202.229976	0.004290	5.9
278	-0.233394	5.473516	194.592866	0.002762	5.8
279	-0.217934	5.942003	191.209146	0.004275	10.6
280	-0.233176	6.435961	187.766611	0.002930	4.7
281	-0.241509	5.639153	193.382923	0.001021	5.8
282	-0.225162	5.579097	193.819878	0.002067	5.3
283	-0.228657	5.677877	193.102226	0.003615	5.8
284	-0.237393	6.347381	188.374796	0.003833	7.7
285	-0.248844	6.730538	185.771995	0.002483	7.0
286	-0.222182	7.487335	180.836757	0.003280	5.9
287	-0.231473	8.131539	176.837806	0.007176	4.6
288	-0.233817	9.098682	171.155576	0.002002	4.4
289	-0.220743	9.834962	167.068711	0.003277	4.4
290	-0.239440	9.619543	168.244095	0.002668	11.2
291	-0.249955	10.379504	164.169494	0.003174	1.7
292	-0.235577	10.542221	163.322596	0.004197	5.7
293	-0.247789	11.473947	158.636623	0.002890	6.5
294	-0.210792	12.454797	153.985610	0.005176	5.5
295	-0.248343	13.408115	149.719257	0.004497	10.8
296	-0.251487	12.556756	153.517739	0.002782	6.0
297	-0.229754	13.520840	149.230361	0.004976	6.4
298	-0.253376	14.307716	145.904576	0.001978	5.7
299	-0.240130	15.050152	142.899739	0.002303	11.1
300	-0.236050	14.590154	144.746700	0.007692	5.9
301	-0.244081	13.707208	148.429032	0.005400	7.2
302	-0.237481	14.707206	144.272203	0.002470	5.8
303	-0.239661	15.231820	142.183235	0.002332	10.9
304	-0.225460	14.653542	144.489357	0.003278	5.7
305	-0.236322	15.209314	142.271608	0.006600	5.9
306	-0.249702	14.769298	144.021763	0.005726	7.4
307	-0.231294	15.715241	140.311143	0.004054	5.7
308	-0.237836	16.715094	136.591396	0.005778	6.8
309	-0.250431	17.680947	133.180746	0.007162	6.8
310	-0.247780	18.680946	129.824458	0.016560	6.6
311	-0.228937	17.775234	132.856901	0.004699	9.9
312	-0.228557	16.869521	136.034395	0.002712	11.0
313	-0.232636	17.844552	132.619818	0.002493	6.0
314	-0.222440	17.319301	134.437665	0.003664	5.8
315	-0.212340	17.054530	135.373039	0.002705	7.5
316	-0.222885	17.831784	132.663422	0.004063	6.0
317	-0.245428	18.801613	129.430869	0.003144	5.9
318	-0.237088	18.169084	131.521005	0.002281	7.6
319	-0.222070	18.528598	130.324817	0.002323	9.7
320	-0.243518	18.797477	129.444320	0.005938	4.1
321	-0.238627	19.649719	126.730454	0.003753	5.8
322	-0.228060	20.649080	123.689582	0.001767	6.1
323	-0.239822	20.044780	125.510658	0.001836	6.4
324	-0.237947	20.111310	125.307546	0.005133	5.7
325	-0.239685	21.020844	122.595284	0.005451	8.6
326	-0.244675	22.020778	119.745796	0.001553	6.8
327	-0.228025	22.033126	119.711438	0.003663	15.9
328	-0.229114	21.655090	120.772394	0.002789	1.4
329	-0.231299	20.873194	123.027570	0.004395	6.4
330	-0.229687	21.747751	120.510606	0.001383	5.7
331	-0.225899	21.750238	120.503593	0.007116	5.8
332	-0.253080	22.381221	118.750862	0.006562	16.4
333	-0.224357	21.476026	121.281528	0.005725	1.4
334	-0.227929	22.432843	118.609719	0.004013	4.6
335	-0.246078	23.410330	115.999080	0.003570	8.3
336	-0.224618	22.589145	118.184410	0.007966	11.5
337	-0.244176	23.294858	116.301475	0.002800	6.0
338	-0.233880	22.389699	118.727658	0.004126	8.0
339	-0.217942	21.614826	120.886505	0.001646	12.0
340	-0.223733	21.968700	119.890928	0.004065	5.8
341	-0.221792	22.207322	119.228804	0.006352	11.2
342	-0.238503	22.910415	117.319715	0.003988	5.8
343	-0.210879	23.890490	114.758324	0.003508	5.9
344	-0.235420	24.751651	112.598283	0.004091	6.6
345	-0.230705	24.171401	114.044666	0.003527	8.3
346	-0.225937	24.499373	113.222601	0.002230	6.9
347	-0.216255	25.006647	111.974197	0.005202	9.0
348	-0.217272	24.456968	113.328222	0.003001	5.9
349	-0.240693	24.935071	112.148674	0.003528	6.0
350	-0.244231	24.525586	113.157409	0.003025	5.9
351	-0.221434	24.730671	112.649939	0.002948	5.8
352	-0.239506	25.512978	110.755269	0.003857	6.1
353	-0.232341	25.734320	110.230711	0.001135	11.4
354	-0.240733	26.110408	109.350727	0.005849	3.3
355	-0.223738	26.154909	109.247530	0.003447	5.7
356	-0.227653	25.292169	111.283561	0.003967	5.7
357	-0.249548	24.960637	112.086290	0.003811	6.0
358	-0.228435	25.715700	110.274648	0.003447	6.4
359	-0.237342	26.580651	108.270006	0.007194	5.9
360	-0.244798	27.560015	106.086403	0.003371	5.8
361	-0.228366	28.249733	104.600716	0.001181	6.0
362	-0.235167	27.912373	105.322172	0.002476	6.0
363	-0.238057	28.210320	104.684491	0.003248	5.8
364	-0.235771	28.559707	103.946485	0.004018	11.3
365	-0.234761	27.748310	105.676635	0.002298	11.1
366	-0.240593	27.050636	107.211013	0.003402	5.3
367	-0.246497	26.528894	108.387907	0.002901	10.7
368	-0.229400	27.210656	106.855159	0.003468	8.6
369	-0.226963	26.514398	108.420974	0.005774	1.7
370	-0.234442	27.477006	106.268060	0.003166	1.5
371	-0.223487	28.452750	104.171302	0.002251	1.5
372	-0.239970	29.010547	103.009418	0.002045	4.5
373	-0.235387	29.083984	102.858379	0.013980	5.9
374	-0.241172	28.317509	104.456967	0.004343	11.0
375	-0.238828	29.317492	102.381043	0.004411	5.8
376	-0.242276	30.145095	100.724368	0.004477	8.0
377	-0.250417	29.876340	101.256446	0.005716	5.4
378	-0.239486	30.855745	99.344004	0.010464	6.4
379	-0.229059	31.827709	97.516199	0.002306	6.2
380	-0.243207	32.827426	95.705066	0.002504	12.2
381	-0.227048	32.824854	95.709639	0.003591	8.7
382	-0.237909	32.266687	96.712554	0.004319	3.6
383	-0.222322	31.471917	98.177419	0.002241	3.8
384	-0.226407	30.771610	99.505450	0.004161	5.2
385	-0.223757	31.648972	97.847255	0.004370	6.0
386	-0.242095	30.764827	99.518488	0.001998	10.9
387	-0.218000	30.880291	99.297002	0.005170	5.9
388	-0.222787	31.508558	98.108908	0.006879	5.8
389	-0.232869	30.627673	99.782869	0.008700	5.7
390	-0.241553	31.627672	97.886856	0.005065	4.3
391	-0.229474	32.627657	96.061578	0.003512	10.3
392	-0.252767	33.612158	94.329863	0.003395	8.9
393	-0.234713	32.730925	95.876953	0.008084	5.2
394	-0.226277	31.844492	97.485228	0.002118	5.6
395	-0.257882	32.803485	95.747652	0.000829	7.6
396	-0.232768	32.775040	95.798299	0.004357	11.1
397	-0.239607	33.041553	95.325857	0.005087	10.0
398	-0.243977	34.040710	93.595401	0.006540	9.0
399	-0.230245	33.135111	95.161111	0.011754	8.6
400	-0.239099	34.135111	93.435150	0.005740	5.9
401	-0.258373	35.131285	91.776937	0.007346	5.7
402	-0.235892	34.225600	93.282054	0.008386	5.7
403	-0.247513	33.319927	94.837339	0.017156	6.3
404	-0.257634	34.319927	93.122996	0.005522	8.6
405	-0.237306	33.541911	94.451354	0.002068	5.7
406	-0.240865	33.355274	94.775667	0.003223	5.7
407	-0.230767	32.779020	95.791209	0.006416	5.9
408	-0.246880	33.777593	94.044975	0.003499	10.8
409	-0.217839	32.967027	95.457498	0.005078	6.7
410	-0.241743	32.067415	97.075716	0.013058	6.1
411	-0.240839	31.161703	98.761295	0.008169	6.2
412	-0.241296	32.161703	96.903542	0.004080	7.9
413	-0.241771	33.161701	95.114394	0.005687	4.2
414	-0.247212	32.326685	96.603742	0.001644	3.9
415	-0.242997	32.558431	96.185740	0.007847	5.8
416	-0.209358	31.889289	97.402659	0.001375	5.9
417	-0.260260	32.154164	96.917286	0.013484	5.8
418	-0.220178	31.251709	98.591174	0.005547	11.9
419	-0.225577	32.251689	96.739793	0.003592	6.3
420	-0.232111	33.232823	94.989658	0.001750	6.8
421	-0.236996	33.057960	95.296925	0.012632	5.8
422	-0.237476	34.049194	93.580977	0.003584	5.9
423	-0.241921	33.150339	95.134351	0.004291	9.1
424	-0.237141	32.251454	96.740220	0.009138	11.3
425	-0.249655	31.345766	98.414022	0.004413	8.5
426	-0.251432	30.440055	100.146810	0.004375	6.3
427	-0.239361	29.661453	101.685938	0.003104	11.3
428	-0.224156	28.797245	103.450649	0.005120	4.0
429	-0.227743	29.734970	101.538591	0.002308	4.3
430	-0.237370	30.643664	99.751972	0.002773	4.4
431	-0.218151	30.771588	99.505493	0.002382	4.4
432	-0.239132	31.193794	98.700573	0.002818	4.5
433	-0.243956	31.969567	97.255040	0.003889	4.4
434	-0.236276	31.297919	98.504060	0.004867	4.4
435	-0.249813	31.539549	98.051039	0.005025	4.4
436	-0.231784	32.539365	96.219993	0.004440	4.6
437	-0.232810	32.927566	95.527348	0.001861	4.4
438	-0.236150	33.753594	94.086196	0.004834	4.5
439	-0.240719	34.573507	92.698079	0.004861	4.6
440	-0.235475	34.273919	93.200509	0.007373	8.7
441	-0.249024	35.271375	91.548453	0.006329	5.6
442	-0.251014	36.271360	89.949974	0.003226	5.8
443	-0.222453	35.375707	91.379029	0.003748	4.4
444	-0.242810	35.078422	91.863451	0.007075	4.6
445	-0.230799	36.065714	90.274125	0.003883	4.4
446	-0.229232	35.169865	91.713899	0.013646	4.4
447	-0.237602	36.131389	90.170350	0.006241	4.4
448	-0.238526	35.225676	91.622862	0.002887	4.4
449	-0.230103	34.766501	92.377274	0.006796	5.4
450	-0.244923	35.672546	90.900405	0.001800	6.0
451	-0.229179	34.868689	92.208309	0.003882	5.9
452	-0.228294	34.677701	92.524606	0.002952	5.8
453	-0.241685	35.646196	90.942689	0.003690	6.0
454	-0.221867	35.019008	91.960882	0.003872	11.3
455	-0.245444	36.013561	90.356703	0.002680	1.4
456	-0.241211	35.287692	91.521914	0.005971	5.8
457	-0.224886	36.249979	89.983567	0.010135	11.0
458	-0.204260	37.244935	88.446443	0.005123	5.8
459	-0.221767	37.424896	88.174010	0.005435	5.4
460	-0.228177	38.423059	86.692901	0.004867	6.3
461	-0.227934	39.422836	85.258451	0.001750	6.0
462	-0.242410	40.170721	84.216064	0.003040	5.9
463	-0.241202	40.642665	83.571295	0.001976	5.7
464	-0.221982	41.337854	82.639312	0.003431	5.8
465	-0.242373	41.106567	82.947064	0.004462	5.6
466	-0.224291	40.990368	83.102546	0.005463	6.3
467	-0.229948	40.085601	84.333416	0.002672	5.7
468	-0.228283	40.055812	84.374561	0.005379	5.6
469	-0.241169	40.670471	83.533615	0.002836	5.7
470	-0.229082	40.746937	83.430168	0.003318	5.8
471	-0.233686	41.648588	82.229424	0.002802	5.9
472	-0.234708	41.637111	82.244492	0.005170	5.8
473	-0.243420	40.806808	83.349352	0.004357	8.3
474	-0.235480	41.331624	82.647571	0.001477	6.5
475	-0.227480	41.210760	82.808141	0.001262	11.0
476	-0.223018	41.431436	82.515438	0.002963	5.3
477	-0.242538	41.098695	82.957578	0.011904	3.8
478	-0.235123	40.193006	84.185395	0.003923	4.8
479	-0.220193	39.288070	85.449034	0.002229	6.5
480	-0.226142	38.818183	86.120259	0.004195	5.9
481	-0.220929	38.137866	87.110977	0.003449	10.9
482	-0.220960	37.727515	87.719655	0.001847	5.8
483	-0.236826	37.214904	88.492069	0.007634	6.5
484	-0.231674	37.286919	88.382736	0.004035	7.0
485	-0.239036	36.469151	89.640395	0.003097	11.7
486	-0.228268	36.653037	89.354484	0.003367	10.9
487	-0.229640	35.983618	90.404182	0.002596	6.0
488	-0.226798	35.308565	91.487989	0.005032	5.7
489	-0.223935	36.300088	89.904877	0.007866	11.7
490	-0.232824	35.394376	91.348778	0.014194	5.5
491	-0.226106	36.364725	89.803575	0.002577	10.9
492	-0.242721	35.629761	90.969081	0.002182	6.0
493	-0.243222	35.691531	90.869963	0.001519	10.1
494	-0.248423	35.617561	90.988683	0.004555	8.0
495	-0.241905	35.766722	90.749601	0.003996	7.9
496	-0.239877	36.682938	89.308165	0.008765	5.6
497	-0.240681	35.777341	90.732627	0.003516	5.6
498	-0.228193	36.777311	89.162289	0.003968	6.4
499	-0.240276	35.880261	90.568454	0.004183	10.9
500	-0.234515	35.044108	91.919696	0.003158	2.5
501	-0.218251	34.866975	92.211138	0.004226	9.0
502	-0.230710	35.859610	90.601349	0.004234	5.4
503	-0.250113	36.198582	90.064424	0.005346	6.5
504	-0.229648	35.321281	91.467332	0.002659	3.1
505	-0.238281	35.033098	91.937758	0.001707	9.0
506	-0.240065	35.566410	91.070962	0.006196	5.7
507	-0.237099	35.730870	90.806951	0.003344	5.7
508	-0.221694	34.826045	92.278744	0.005623	5.7
509	-0.229682	34.828065	92.275405	0.002029	6.6
510	-0.241988	33.974344	93.708392	0.006302	10.5
511	-0.245712	34.316040	93.129540	0.002451	6.6
512	-0.241696	33.426663	94.651355	0.004119	6.4
513	-0.245059	32.805083	95.744808	0.002175	11.0
514	-0.245557	33.745840	94.099522	0.003386	5.9
