1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
1083	-0.680494	143.215155	0.009378	6.9
1084	-0.000000	143.142629	0.000000	6.2
1085	-1.180958	143.070201	0.006638	6.6
1086	-0.000000	142.997870	0.000000	7.0
1087	-0.003172	142.925637	0.000600	12.0
1088	-0.028041	142.853501	0.001037	11.7
1089	-0.000000	142.781462	0.000000	7.1
1090	-0.000000	142.709519	0.000000	8.8
1091	-0.272795	142.637674	0.003117	7.5
1092	-0.102015	142.565924	0.005400	8.4
1093	-0.016077	142.494271	0.000324	6.7
1094	-0.379642	142.422714	0.004887	7.2
1095	-0.000000	142.351252	0.000000	6.7
1096	-0.259457	142.279886	0.005586	6.5
1097	-0.730975	142.208616	0.004863	6.8
1098	-0.578546	142.137440	0.003593	9.3
1099	-0.006469	142.066360	0.000043	11.7
1100	-0.687215	141.995374	0.008894	6.8
1101	-1.214563	141.924483	0.006014	6.4
1102	-1.295399	141.853685	0.009915	6.7
1103	-0.024316	141.782983	0.000413	7.2
1104	-0.000000	141.712373	0.000000	9.4
1105	-0.155614	141.641858	0.001016	13.2
1106	-0.219674	141.571436	0.004627	7.6
1107	-0.785541	141.501108	0.006312	9.8
1108	-0.000000	141.430872	0.000000	6.6
1109	-0.116479	141.360730	0.001762	9.7
1110	-0.000000	141.290680	0.000000	13.6
1111	-0.000000	141.220722	0.000000	6.1
1112	-0.094926	141.150857	0.001360	6.6
1113	-0.675958	141.081084	0.008144	7.0
1114	-0.000000	141.011403	0.000000	10.5
1115	-0.078831	140.941813	0.003158	7.0
1116	-0.151333	140.872315	0.003996	9.0
1117	-0.083744	140.802909	0.002481	7.3
1118	-0.820845	140.733593	0.010163	6.4
1119	-0.471931	140.664369	0.001802	10.2
1120	-0.005930	140.595235	0.000219	6.4
1121	-0.000000	140.526192	0.000000	11.5
1122	-1.418729	140.457239	0.004873	15.7
1123	-0.000000	140.388376	0.000000	11.3
1124	-1.351593	140.319603	0.005655	13.9
1125	-0.002516	140.250920	0.000084	9.5
1126	-0.471573	140.182326	0.004024	10.2
1127	-0.817037	140.113822	0.007598	11.4
1128	-0.056520	140.045407	0.001214	6.7
1129	-0.000000	139.977081	0.000000	9.3
1130	-0.002428	139.908844	0.000151	8.0
1131	-0.966253	139.840696	0.012341	13.6
1132	-0.522652	139.772635	0.001992	7.4
1133	-1.185701	139.704664	0.007396	7.2
1134	-0.294141	139.636780	0.002916	7.6
1135	-0.000000	139.568984	0.000000	6.2
1136	-0.656784	139.501276	0.004949	13.6
1137	-0.231841	139.433655	0.001873	12.0
1138	-0.000000	139.366122	0.000000	4.3
1139	-0.488297	139.298676	0.007810	8.0
1140	-0.681783	139.231317	0.004246	6.6
1141	-0.224852	139.164045	0.005757	16.5
1142	-0.000000	139.096859	0.000000	2.1
1143	-0.000000	139.029760	0.000000	7.4
1144	-1.139644	138.962747	0.005851	7.1
1145	-0.153982	138.895820	0.000405	10.0
1146	-0.000000	138.828978	0.000000	15.9
1147	-0.000000	138.762223	0.000000	11.8
1148	-0.000002	138.695553	0.000001	3.9
1149	-0.554511	138.628969	0.004189	6.4
1150	-0.089128	138.562469	0.001291	7.1
1151	-0.008439	138.496055	0.000646	6.8
1152	-0.091579	138.429725	0.001649	6.6
1153	-0.416812	138.363481	0.005589	8.7
1154	-1.293757	138.297320	0.004973	11.9
1155	-0.210907	138.231244	0.002938	7.9
1156	-0.032513	138.165252	0.000981	6.8
1157	-0.112303	138.099344	0.004102	7.0
1158	-0.074329	138.033520	0.001041	6.8
1159	-0.507886	137.967779	0.003221	11.1
1160	-0.000014	137.902122	0.000004	5.5
1161	-0.000000	137.836548	0.000000	6.8
1162	-0.044913	137.771057	0.001167	10.5
1163	-0.790760	137.705649	0.009633	7.7
1164	-0.017517	137.640324	0.000555	6.6
1165	-0.227762	137.575081	0.001469	6.7
1166	-1.093028	137.509921	0.009602	10.6
1167	-0.063432	137.444842	0.002795	6.8
1168	-0.000000	137.379846	0.000000	9.0
1169	-1.181548	137.314932	0.008886	6.6
1170	-0.000000	137.250100	0.000000	13.5
1171	-0.000000	137.185349	0.000000	11.7
1172	-0.364999	137.120680	0.006018	6.7
1173	-0.114344	137.056092	0.003495	6.6
1174	-0.000000	136.991585	0.000000	6.4
1175	-0.000000	136.927158	0.000000	7.1
1176	-0.000000	136.862813	0.000000	6.1
1177	-0.929851	136.798548	0.005747	7.1
1178	-0.786750	136.734363	0.008301	18.9
1179	-1.150000	136.670259	0.007395	7.9
1180	-0.253970	136.606235	0.003046	8.8
1181	-0.481005	136.542291	0.008115	6.4
1182	-0.000000	136.478426	0.000000	7.0
1183	-0.000000	136.414641	0.000000	6.4
1184	-1.283121	136.350936	0.003169	6.4
1185	-0.481919	136.287310	0.004599	8.7
1186	-0.150369	136.223763	0.001035	7.4
1187	-0.222475	136.160295	0.002535	8.0
1188	-0.000000	136.096905	0.000000	6.8
1189	-0.000000	136.033594	0.000000	10.3
1190	-0.000000	135.970362	0.000000	7.0
1191	-1.044514	135.907208	0.006718	8.9
1192	-0.000033	135.844133	0.000009	6.5
1193	-0.508464	135.781135	0.010105	9.4
1194	-0.000374	135.718215	0.000084	7.5
1195	-0.000000	135.655373	0.000000	8.1
1196	-0.399483	135.592608	0.006626	6.6
1197	-0.000000	135.529921	0.000000	12.9
1198	-0.000000	135.467311	0.000000	6.2
1199	-1.424046	135.404778	0.005506	12.1
1200	-0.840169	135.342322	0.007011	6.6
1201	-0.000000	135.279942	0.000000	11.6
1202	-0.731293	135.217640	0.012239	17.0
1203	-0.623909	135.155413	0.001845	5.2
1204	-1.231261	135.093263	0.012893	11.7
1205	-0.534394	135.031190	0.001666	6.5
1206	-1.125261	134.969192	0.005234	11.4
1207	-0.435815	134.907270	0.003374	8.0
1208	-0.350369	134.845424	0.007832	6.4
1209	-0.799828	134.783653	0.004061	6.7
1210	-0.782822	134.721958	0.006339	7.0
1211	-0.679863	134.660338	0.004463	6.5
1212	-0.937529	134.598793	0.010833	9.6
1213	-0.015410	134.537323	0.001879	6.6
1214	-0.964862	134.475927	0.005765	7.4
1215	-1.135852	134.414607	0.006545	6.8
1216	-0.000000	134.353361	0.000000	7.9
1217	-0.466861	134.292189	0.007716	6.6
1218	-0.837380	134.231092	0.002792	12.2
1219	-0.510464	134.170068	0.002464	11.9
1220	-0.624364	134.109119	0.008647	6.7
1221	-0.424227	134.048243	0.002202	6.5
1222	-0.363021	133.987441	0.003362	6.8
1223	-0.585040	133.926713	0.006851	8.9
1224	-0.142467	133.866057	0.004648	8.4
1225	-0.000000	133.805475	0.000000	13.5
1226	-0.365325	133.744966	0.004388	11.1
1227	-0.131149	133.684530	0.003040	9.7
1228	-1.355778	133.624167	0.003428	6.6
1229	-1.230837	133.563877	0.014797	11.9
1230	-0.000000	133.503658	0.000000	6.6
1231	-1.077407	133.443513	0.005550	8.0
1232	-0.247973	133.383439	0.003092	10.7
1233	-0.000000	133.323437	0.000000	12.0
1234	-1.346282	133.263508	0.010034	6.7
1235	-0.527693	133.203650	0.007774	11.6
1236	-0.000000	133.143864	0.000000	7.5
1237	-0.621937	133.084149	0.003546	6.8
1238	-0.000011	133.024506	0.000003	6.7
1239	-0.796793	132.964934	0.006195	7.3
1240	-1.229632	132.905433	0.005637	12.1
1241	-0.143780	132.846003	0.004100	11.0
1242	-0.000000	132.786643	0.000000	6.2
1243	-0.796579	132.727355	0.006312	7.3
1244	-0.146268	132.668137	0.003750	9.7
1245	-0.797770	132.608989	0.001321	15.7
1246	-0.173554	132.549912	0.002005	9.9
1247	-1.351947	132.490904	0.008356	8.6
1248	-0.000001	132.431967	0.000000	10.6
1249	-0.000000	132.373100	0.000000	6.2
1250	-0.800723	132.314302	0.004920	7.5
1251	-0.184101	132.255574	0.004176	7.1
1252	-0.574263	132.196916	0.005203	6.5
1253	-0.858387	132.138326	0.009030	6.9
1254	-0.460966	132.079806	0.007986	6.9
1255	-0.815207	132.021355	0.003273	10.4
1256	-0.000000	131.962973	0.000000	7.6
1257	-0.435259	131.904660	0.003384	6.6
1258	-0.000000	131.846415	0.000000	12.2
1259	-0.149765	131.788239	0.005216	10.3
1260	-0.375225	131.730131	0.003712	6.8
1261	-1.359970	131.672092	0.005084	6.9
1262	-0.460811	131.614121	0.001694	7.3
1263	-0.000238	131.556217	0.000023	8.4
1264	-0.000000	131.498382	0.000000	6.7
1265	-0.000000	131.440614	0.000000	6.6
1266	-0.619957	131.382914	0.002925	11.7
1267	-0.187242	131.325282	0.002397	6.9
1268	-0.008899	131.267717	0.000041	8.7
1269	-0.220669	131.210219	0.005362	6.4
1270	-0.451824	131.152788	0.003159	8.3
1271	-0.540137	131.095424	0.005768	12.3
1272	-0.000000	131.038127	0.000000	11.1
1273	-0.548474	130.980897	0.004621	8.3
1274	-0.000087	130.923733	0.000023	11.9
1275	-0.271612	130.866636	0.002768	9.4
1276	-0.000000	130.809605	0.000000	6.5
1277	-0.569743	130.752641	0.004367	7.2
1278	-0.449763	130.695742	0.006654	7.0
1279	-0.868575	130.638910	0.010614	7.6
1280	-0.000000	130.582143	0.000000	7.7
1281	-0.000000	130.525442	0.000000	6.2
1282	-0.000000	130.468807	0.000000	9.4
1283	-0.000000	130.412237	0.000000	7.4
1284	-0.124210	130.355733	0.002192	11.5
1285	-0.000000	130.299294	0.000000	8.9
1286	-0.008517	130.242920	0.000550	11.8
1287	-0.000000	130.186611	0.000000	13.2
1288	-0.120306	130.130366	0.002156	10.7
1289	-0.068358	130.074187	0.001741	11.6
1290	-0.000000	130.018072	0.000000	6.2
1291	-0.470188	129.962022	0.003276	10.1
1292	-1.047309	129.906036	0.013377	7.1
1293	-1.478799	129.850114	0.005423	8.8
1294	-0.880268	129.794257	0.009480	6.4
1295	-0.524756	129.738463	0.007598	9.6
1296	-0.544248	129.682734	0.006239	7.9
1297	-0.232654	129.627068	0.003355	7.3
1298	-0.122756	129.571466	0.002334	6.7
1299	-0.000000	129.515927	0.000000	7.2
1300	-0.003324	129.460452	0.000036	9.5
1301	-0.000000	129.405040	0.000000	6.8
1302	-0.011939	129.349692	0.000736	10.2
1303	-0.816100	129.294406	0.006467	6.2
1304	-0.000000	129.239183	0.000000	15.4
1305	-0.043838	129.184024	0.001095	9.6
1306	-0.000000	129.128927	0.000000	11.8
1307	-1.482214	129.073892	0.003530	6.7
1308	-0.325494	129.018921	0.004302	17.2
1309	-0.125122	128.964011	0.001465	2.1
1310	-0.255933	128.909164	0.001245	12.4
1311	-0.606327	128.854379	0.008353	12.0
1312	-0.028773	128.799656	0.000086	12.1
1313	-0.000458	128.744995	0.000063	9.1
1314	-0.610840	128.690396	0.003545	12.6
1315	-0.123085	128.635858	0.001318	6.5
1316	-0.046510	128.581382	0.002352	6.3
1317	-0.766177	128.526968	0.006064	6.5
1318	-0.349407	128.472615	0.006302	6.5
1319	-0.000216	128.418323	0.000023	6.9
1320	-0.000000	128.364092	0.000000	7.7
1321	-0.000015	128.309922	0.000001	6.8
1322	-0.000000	128.255814	0.000000	6.3
1323	-0.455485	128.201766	0.006088	6.8
1324	-0.905088	128.147778	0.012548	6.8
1325	-0.000000	128.093852	0.000000	9.8
1326	-0.191269	128.039985	0.004184	11.1
1327	-0.115077	127.986180	0.002536	6.8
1328	-0.244354	127.932434	0.002403	8.0
1329	-0.118826	127.878749	0.002615	6.9
1330	-0.140077	127.825123	0.004271	11.8
1331	-0.000000	127.771558	0.000000	11.6
1332	-0.000000	127.718052	0.000000	12.1
1333	-0.000000	127.664606	0.000000	6.5
1334	-0.000063	127.611220	0.000016	6.6
1335	-1.003286	127.557893	0.007567	11.8
1336	-0.002360	127.504625	0.000435	16.4
1337	-0.354863	127.451417	0.002788	9.9
1338	-0.656311	127.398268	0.002352	14.6
1339	-0.000070	127.345178	0.000000	6.8
1340	-0.000000	127.292147	0.000000	7.2
1341	-0.809723	127.239175	0.003841	7.0
1342	-0.298908	127.186261	0.006324	10.3
1343	-0.450481	127.133407	0.004039	7.1
1344	-0.327156	127.080610	0.004899	7.0
1345	-0.504013	127.027872	0.006433	7.8
1346	-1.081104	126.975193	0.010702	7.2
1347	-0.407271	126.922572	0.000737	12.0
1348	-0.000240	126.870008	0.000011	13.4
1349	-0.000000	126.817503	0.000000	3.1
1350	-0.441454	126.765056	0.005669	8.2
1351	-0.123813	126.712667	0.004729	9.4
1352	-0.027822	126.660335	0.001409	12.3
1353	-0.000000	126.608061	0.000000	10.7
1354	-0.294111	126.555844	0.004670	11.6
1355	-0.835687	126.503685	0.008649	7.5
1356	-0.536190	126.451583	0.005420	11.3
1357	-0.000000	126.399538	0.000000	9.0
1358	-0.000139	126.347550	0.000006	9.0
1359	-0.504240	126.295619	0.005390	9.1
1360	-0.242894	126.243745	0.004224	12.1
1361	-1.104412	126.191928	0.007025	7.1
1362	-0.000000	126.140168	0.000000	10.4
1363	-0.117686	126.088464	0.001093	11.0
1364	-1.255017	126.036817	0.006064	7.5
1365	-0.000000	125.985226	0.000000	7.4
1366	-0.639700	125.933691	0.006678	6.6
1367	-0.000000	125.882212	0.000000	8.7
1368	-0.592476	125.830790	0.006374	7.0
1369	-0.093370	125.779423	0.003018	12.8
1370	-0.000000	125.728113	0.000000	3.9
1371	-0.000000	125.676858	0.000000	14.5
1372	-0.115808	125.625659	0.001764	4.3
1373	-0.181249	125.574515	0.004767	6.9
1374	-0.689491	125.523427	0.008648	11.7
1375	-0.032432	125.472394	0.001110	7.5
1376	-0.304021	125.421417	0.004064	8.1
1377	-0.173045	125.370495	0.004126	11.6
1378	-0.403450	125.319628	0.007872	7.8
1379	-1.009335	125.268815	0.008362	7.8
1380	-0.441660	125.218058	0.004919	7.0
1381	-0.000000	125.167356	0.000000	6.5
1382	-0.180513	125.116708	0.002334	7.1
1383	-0.508209	125.066115	0.003893	8.2
1384	-0.847176	125.015576	0.005629	11.4
1385	-0.395502	124.965092	0.005843	6.4
1386	-0.726991	124.914662	0.004351	6.9
1387	-0.042712	124.864287	0.000186	6.7
1388	-0.000000	124.813965	0.000000	6.7
1389	-0.448278	124.763698	0.001869	6.6
1390	-0.990405	124.713485	0.005040	6.4
1391	-0.000000	124.663325	0.000000	7.5
1392	-0.602737	124.613219	0.010459	6.3
1393	-0.000000	124.563167	0.000000	7.1
1394	-0.000000	124.513168	0.000000	7.2
1395	-0.538871	124.463223	0.005306	7.1
1396	-0.212336	124.413332	0.008569	8.7
1397	-0.000000	124.363493	0.000000	7.4
1398	-0.096648	124.313708	0.002279	6.8
1399	-0.372936	124.263976	0.002608	9.1
1400	-0.760454	124.214297	0.002246	7.3
1401	-0.218129	124.164671	0.004181	8.8
1402	-1.081803	124.115097	0.005562	7.3
1403	-0.061660	124.065577	0.000734	8.4
1404	-0.420011	124.016109	0.007436	6.7
1405	-1.272572	123.966693	0.018119	6.6
1406	-0.467345	123.917330	0.005913	6.6
1407	-0.016966	123.868020	0.000723	8.0
1408	-0.000000	123.818762	0.000000	11.9
1409	-0.486510	123.769556	0.005354	13.1
1410	-0.378696	123.720402	0.006072	6.0
1411	-0.000004	123.671300	0.000001	6.3
1412	-1.089469	123.622250	0.006360	7.3
1413	-0.000000	123.573252	0.000000	10.3
1414	-0.529752	123.524305	0.008769	7.0
1415	-0.940197	123.475411	0.007937	7.0
1416	-0.005004	123.426568	0.000136	10.7
1417	-0.281697	123.377776	0.000926	6.6
1418	-0.560295	123.329036	0.005163	7.6
1419	-0.000007	123.280347	0.000002	7.0
1420	-0.349207	123.231709	0.003137	10.6
1421	-0.000000	123.183122	0.000000	6.6
1422	-0.000001	123.134587	0.000000	7.1
1423	-0.374779	123.086102	0.003960	10.2
1424	-0.650810	123.037669	0.006274	11.9
1425	-0.000000	122.989286	0.000000	7.5
1426	-0.106209	122.940954	0.001935	8.5
1427	-0.000819	122.892672	0.000036	6.3
1428	-0.000000	122.844441	0.000000	9.6
1429	-0.000000	122.796261	0.000000	6.6
1430	-0.000185	122.748130	0.000042	13.4
1431	-1.127396	122.700050	0.007136	7.9
1432	-0.109478	122.652021	0.001166	11.8
1433	-0.296786	122.604041	0.004007	8.6
1434	-0.119232	122.556111	0.000537	10.8
1435	-0.693183	122.508232	0.004599	7.4
1436	-0.528264	122.460402	0.003406	6.8
1437	-0.428968	122.412622	0.002224	7.3
1438	-0.000000	122.364891	0.000000	7.0
1439	-0.003319	122.317210	0.000083	7.6
1440	-0.775877	122.269579	0.005153	6.8
1441	-0.878123	122.221997	0.006021	6.8
1442	-0.002898	122.174465	0.000317	10.6
1443	-0.017797	122.126981	0.000289	7.9
1444	-0.000000	122.079547	0.000000	12.0
1445	-0.000000	122.032162	0.000000	11.6
1446	-0.078139	121.984826	0.000149	6.7
1447	-0.180099	121.937539	0.001357	11.2
1448	-0.725663	121.890301	0.006614	7.0
1449	-1.142897	121.843112	0.007694	6.6
1450	-0.970285	121.795971	0.008951	8.7
1451	-0.615080	121.748879	0.011947	6.6
1452	-0.114789	121.701835	0.001692	6.8
1453	-0.081159	121.654840	0.000688	6.5
1454	-0.000000	121.607893	0.000000	6.7
1455	-0.219299	121.560994	0.005904	9.1
1456	-0.879782	121.514144	0.005323	12.3
1457	-0.191001	121.467342	0.001530	7.6
1458	-0.748830	121.420588	0.008958	6.6
1459	-0.856429	121.373882	0.003180	9.4
1460	-1.097618	121.327223	0.012748	5.2
1461	-0.966905	121.280613	0.004140	6.8
1462	-0.000000	121.234050	0.000000	7.4
1463	-0.072567	121.187535	0.002351	6.8
1464	-0.051529	121.141067	0.001171	7.4
1465	-0.000000	121.094647	0.000000	10.0
1466	-0.151177	121.048274	0.005007	7.5
1467	-0.475447	121.001949	0.002155	6.5
1468	-0.898204	120.955671	0.002587	9.8
1469	-1.020406	120.909440	0.008301	6.8
1470	-0.000000	120.863256	0.000000	12.0
1471	-0.233799	120.817119	0.010149	11.5
1472	-1.182095	120.771029	0.009117	9.4
1473	-1.263776	120.724986	0.003231	8.0
1474	-0.001875	120.678990	0.000073	6.7
1475	-0.445709	120.633040	0.002431	9.2
1476	-0.010428	120.587137	0.000538	6.3
1477	-0.000000	120.541281	0.000000	11.4
1478	-0.000000	120.495471	0.000000	4.6
1479	-0.116802	120.449707	0.003283	7.3
1480	-0.313376	120.403990	0.005310	6.5
1481	-0.153626	120.358319	0.001115	6.9
1482	-0.000000	120.312694	0.000000	6.4
1483	-0.081619	120.267115	0.001671	6.6
1484	-0.874072	120.221582	0.008343	10.0
1485	-0.000000	120.176096	0.000000	7.8
1486	-0.439345	120.130655	0.004608	6.8
