1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
217	-0.461691	103.572951	153.723756	0.004537	7.4
218	-0.474170	104.572951	152.499577	0.002834	4.0
219	-0.456443	104.096648	153.080216	0.003477	4.0
220	-0.494458	105.092803	151.870856	0.004043	4.0
221	-0.457320	104.617560	152.445422	0.004373	3.8
222	-0.460899	105.477365	151.409083	0.003395	3.7
223	-0.464082	105.001062	151.981432	0.004372	3.7
224	-0.466276	104.524816	152.558055	0.004410	4.1
225	-0.513595	105.524816	151.352299	0.003550	6.7
226	-0.480502	105.051270	151.920896	0.007238	9.1
227	-0.482846	106.051270	150.725151	0.002637	5.9
228	-0.492112	107.051270	149.548083	0.003870	10.0
229	-0.460997	106.574986	150.106400	0.004512	5.9
230	-0.480434	107.574986	148.938938	0.005861	5.9
231	-0.476972	107.098682	149.492731	0.003924	5.8
232	-0.479305	108.098682	148.334758	0.003896	5.8
233	-0.493700	107.622379	148.884058	0.002632	6.0
234	-0.460563	107.146076	149.437442	0.003589	6.1
235	-0.452042	108.146026	148.280380	0.002312	11.1
236	-0.468144	109.051623	147.247850	0.002742	11.4
237	-0.466888	109.349420	146.911447	0.004310	5.7
238	-0.470455	108.908606	147.409955	0.002438	6.5
239	-0.474010	108.432489	147.952203	0.004081	5.8
240	-0.478190	109.432115	146.818304	0.005445	5.6
241	-0.480407	110.432114	145.701239	0.003013	5.9
242	-0.490674	110.277740	145.872574	0.005362	5.7
243	-0.457775	111.277740	144.769799	0.004613	5.7
244	-0.485649	112.277740	143.683573	0.002669	4.2
245	-0.434808	112.387224	143.565638	0.002577	4.4
246	-0.498621	111.910931	144.080112	0.002679	4.5
247	-0.469856	111.533641	144.490272	0.003439	5.5
248	-0.469258	112.533637	143.408225	0.002753	11.0
249	-0.469140	112.057344	143.921570	0.002037	6.1
250	-0.462443	112.315049	143.643362	0.005167	4.6
251	-0.447874	113.213316	142.681982	0.003808	5.8
252	-0.488256	114.199973	141.640723	0.002758	6.4
253	-0.493633	115.199920	140.600830	0.002712	5.8
254	-0.472250	114.875570	140.936460	0.004436	6.0
255	-0.467625	115.874581	139.907802	0.003399	13.0
256	-0.503791	116.868242	138.899442	0.004945	9.3
257	-0.452171	116.403608	139.369134	0.003314	5.8
258	-0.473488	116.029292	139.749841	0.006696	6.0
259	-0.471865	117.029292	138.737376	0.004451	6.0
260	-0.447315	118.028929	137.739836	0.005644	5.9
261	-0.449427	117.552626	138.213345	0.008811	7.9
262	-0.483770	118.552626	137.222942	0.003897	5.8
263	-0.480609	119.552626	136.246632	0.004495	6.1
264	-0.486743	120.552626	135.284116	0.003946	11.1
265	-0.477384	121.552623	134.335107	0.002378	6.0
266	-0.495024	121.251952	134.619044	0.008058	4.9
267	-0.471368	120.775649	135.071304	0.005483	3.7
268	-0.470624	120.299346	135.526613	0.002516	3.6
269	-0.460417	119.823043	135.985003	0.005375	3.8
270	-0.467994	120.823043	135.026167	0.002362	10.3
271	-0.448426	121.799382	134.102974	0.003778	4.9
272	-0.500334	121.379280	134.498656	0.007571	5.9
273	-0.449050	122.379229	133.560642	0.004452	6.0
274	-0.499999	121.902925	134.005807	0.005260	5.9
275	-0.456139	122.902925	133.074583	0.004931	6.0
276	-0.481677	123.899582	132.159262	0.005261	6.3
277	-0.438123	123.437492	132.582071	0.002499	6.1
278	-0.479010	122.961538	133.020403	0.002289	6.3
279	-0.475444	123.842263	132.211562	0.003894	7.3
280	-0.472693	124.842238	131.305046	0.007304	5.9
281	-0.466951	125.842238	130.410855	0.003098	9.9
282	-0.485097	126.842238	129.528760	0.004347	5.5
283	-0.479883	126.368886	129.944809	0.007232	5.7
284	-0.498644	125.897092	130.362157	0.005002	8.3
285	-0.460229	126.897092	129.480719	0.003761	11.1
286	-0.469083	126.441375	129.880923	0.002957	8.5
287	-0.493497	127.441375	129.005959	0.003920	5.9
288	-0.480702	127.060498	129.337818	0.001970	6.2
289	-0.478759	127.204005	129.212580	0.004762	5.8
290	-0.497975	126.728386	129.628586	0.003222	5.9
291	-0.472366	126.252120	130.047851	0.005030	6.1
292	-0.455562	127.252120	129.170644	0.003331	5.7
293	-0.471079	128.242238	128.313687	0.003518	4.4
294	-0.485468	127.770302	128.720729	0.002994	4.4
295	-0.472913	128.770159	127.861398	0.003058	4.4
296	-0.468278	129.769869	127.013587	0.004450	4.5
297	-0.500723	130.769857	126.176714	0.002037	4.3
298	-0.468124	131.769757	125.350869	0.004332	4.5
299	-0.467509	131.293513	125.742860	0.004273	4.4
300	-0.487567	130.817210	126.137358	0.004874	4.4
301	-0.486191	131.817210	125.311945	0.007473	4.5
302	-0.470538	131.340907	125.703741	0.006430	6.9
303	-0.485356	132.340897	124.883982	0.008306	10.9
304	-0.472328	133.340897	124.074838	0.003236	5.5
305	-0.470128	134.335227	123.280612	0.005034	6.3
306	-0.502663	135.335034	122.492197	0.005195	5.9
307	-0.468082	134.858864	122.866428	0.002561	6.1
308	-0.504079	134.382728	123.242925	0.004615	9.9
309	-0.473139	133.906424	123.621870	0.008454	5.9
310	-0.478682	134.906424	122.828946	0.003846	6.2
311	-0.472402	135.906424	122.046130	0.002618	5.9
312	-0.503330	135.953834	122.009264	0.002375	6.4
313	-0.476029	136.805353	121.350901	0.004093	6.3
314	-0.460648	137.537125	120.790773	0.007051	5.7
315	-0.515949	138.537125	120.033640	0.002250	5.8
316	-0.437179	138.063795	120.390827	0.005883	16.0
317	-0.442721	137.625445	120.723518	0.007464	2.1
318	-0.466481	137.149142	121.087105	0.002747	11.1
319	-0.446497	138.132736	120.338670	0.003951	6.2
320	-0.471462	139.132734	119.587179	0.002034	5.9
321	-0.499664	139.015028	119.675146	0.003721	5.7
322	-0.463848	138.743174	119.878811	0.003533	6.1
323	-0.501830	138.266871	120.237320	0.001859	5.8
324	-0.473460	139.266480	119.487380	0.005329	5.8
325	-0.463684	139.621782	119.223069	0.006126	5.8
326	-0.478667	140.621782	118.485402	0.005791	5.8
327	-0.441857	140.145479	118.835613	0.006198	5.8
328	-0.449859	141.016748	118.196557	0.004837	5.8
329	-0.475845	140.540445	118.545061	0.005126	5.0
330	-0.510355	141.540445	117.815734	0.002939	4.6
331	-0.465336	141.064142	118.161992	0.005295	4.4
332	-0.504317	141.206960	118.057954	0.004513	7.5
333	-0.462494	142.206960	117.334591	0.004507	6.8
334	-0.474729	141.730657	117.678022	0.003911	5.9
335	-0.472882	141.282494	118.003004	0.004619	5.3
336	-0.450176	142.244345	117.307719	0.006926	6.2
337	-0.491427	143.244345	116.593492	0.007998	6.3
338	-0.471147	144.239233	115.891496	0.006495	8.1
339	-0.452530	144.945421	115.398314	0.007941	6.2
340	-0.485105	145.945421	114.707080	0.003920	5.9
341	-0.472846	145.469118	115.035281	0.004207	10.9
342	-0.472926	146.469096	114.348392	0.003787	3.4
343	-0.471008	147.467801	113.670516	0.003976	6.2
344	-0.475566	148.416986	113.033659	0.004580	5.3
345	-0.502544	147.940692	113.352334	0.002393	6.1
346	-0.490388	148.938179	112.686989	0.002876	8.5
347	-0.510538	148.461928	113.003682	0.003252	11.1
348	-0.482351	149.461926	112.340757	0.002794	11.4
349	-0.494370	150.461901	111.685580	0.005825	5.8
350	-0.509592	150.471091	111.679594	0.003219	5.9
351	-0.478720	149.994792	111.990673	0.004296	4.5
352	-0.465725	150.025809	111.970362	0.004794	4.5
353	-0.471377	149.549506	112.283068	0.004121	4.3
354	-0.485817	149.073203	112.597525	0.006963	4.4
355	-0.492186	148.596900	112.913749	0.002703	4.4
356	-0.496703	149.596804	112.251938	0.002007	4.4
357	-0.455404	149.635659	112.226377	0.005668	4.5
358	-0.467768	150.635634	111.572530	0.002878	4.4
359	-0.470569	150.159331	111.883014	0.001926	4.3
360	-0.449177	150.935701	111.377810	0.003027	4.4
361	-0.480825	151.519738	111.000759	0.003687	5.5
362	-0.464719	152.519730	110.361063	0.005394	4.5
363	-0.454375	152.043427	110.664832	0.002631	4.5
364	-0.452105	153.043427	110.028986	0.006161	8.2
365	-0.500656	154.043414	109.400413	0.008402	11.2
366	-0.479523	155.040127	108.781004	0.003264	4.4
367	-0.468407	156.040127	108.166562	0.005886	5.9
368	-0.466451	157.040118	107.559027	0.005078	7.7
369	-0.473584	158.040118	106.958273	0.003590	4.5
370	-0.471717	158.069792	106.940549	0.005414	4.4
371	-0.507943	157.593488	107.225756	0.006221	4.3
372	-0.476921	158.593488	106.628709	0.002637	4.5
373	-0.470339	159.593488	106.038274	0.004595	4.4
374	-0.480259	159.589650	106.040528	0.004190	5.8
375	-0.464790	159.113347	106.320948	0.005030	6.0
376	-0.451585	160.113347	105.733907	0.003084	5.9
377	-0.512073	161.113347	105.153313	0.004948	11.1
378	-0.497834	160.637044	105.429055	0.004055	6.3
379	-0.493161	161.637044	104.851795	0.002653	4.6
380	-0.475247	161.179479	105.115142	0.003182	8.6
381	-0.450516	160.705140	105.389544	0.002394	11.6
382	-0.484292	161.705062	104.812760	0.002643	5.4
383	-0.496171	161.231267	105.085269	0.002664	5.8
384	-0.477986	160.768461	105.352830	0.002377	5.7
385	-0.466134	161.764476	104.778687	0.005529	5.9
386	-0.465017	161.659374	104.838976	0.003002	11.1
387	-0.510098	162.659374	104.268143	0.004182	9.5
388	-0.487222	162.183071	104.539255	0.005708	4.6
389	-0.488630	163.183071	103.971672	0.004214	5.9
390	-0.450988	162.706768	104.241243	0.003202	5.8
391	-0.464680	163.706768	103.676882	0.004414	6.7
392	-0.484413	164.706768	103.118600	0.004846	6.1
393	-0.490992	165.706768	102.566297	0.003823	16.3
394	-0.483859	165.230465	102.828621	0.002370	1.6
395	-0.477266	166.221876	102.284104	0.004439	5.8
396	-0.475646	167.153452	101.777680	0.005992	5.7
397	-0.482924	166.677149	102.035980	0.003323	8.7
398	-0.477599	167.677149	101.495183	0.003359	8.8
399	-0.490459	167.336842	101.678575	0.004475	5.8
400	-0.494867	168.333610	101.143277	0.006662	5.7
401	-0.514137	169.333610	100.611877	0.002090	8.4
402	-0.489029	168.917194	100.832481	0.003004	6.4
403	-0.456770	169.050731	100.761632	0.003743	5.8
404	-0.491962	168.598373	101.002037	0.004331	6.3
405	-0.478176	168.122070	101.256410	0.009784	5.9
406	-0.462245	169.122070	100.723824	0.003025	7.3
407	-0.475475	170.122069	100.196811	0.003953	8.0
408	-0.496845	170.141466	100.186643	0.002924	10.9
409	-0.448641	171.141320	99.665297	0.003504	5.0
410	-0.499107	170.670661	99.910032	0.003790	6.1
411	-0.470638	171.507830	99.475548	0.003648	5.8
412	-0.431455	171.031527	99.722280	0.003749	7.1
413	-0.457485	171.950587	99.247285	0.008338	5.9
414	-0.455322	171.474286	99.492884	0.003093	5.6
415	-0.454030	170.997983	99.739703	0.002490	5.9
416	-0.462889	170.533289	99.981689	0.005362	10.3
417	-0.485444	170.063156	100.227706	0.003894	5.7
418	-0.472879	170.983161	99.747403	0.002542	6.3
419	-0.473230	171.982488	99.230879	0.003551	10.6
420	-0.488267	172.980821	98.720182	0.003150	5.7
421	-0.467696	173.139770	98.639356	0.008418	7.3
422	-0.489306	172.663473	98.881950	0.003070	8.0
423	-0.460098	172.187171	99.125743	0.008925	5.7
424	-0.483109	171.710868	99.370742	0.005635	10.7
425	-0.489089	172.710868	98.857757	0.004859	4.5
426	-0.482397	172.234565	99.101431	0.004039	8.8
427	-0.480351	171.758261	99.346309	0.007102	5.8
428	-0.487387	172.758261	98.833576	0.006855	6.2
429	-0.453849	173.758261	98.326108	0.005714	5.9
430	-0.456584	174.758261	97.823825	0.004773	7.5
431	-0.449189	175.758261	97.326647	0.007007	6.2
432	-0.476050	176.758261	96.834497	0.002248	11.2
433	-0.483921	177.753589	96.349565	0.003576	6.1
434	-0.494596	177.278411	96.580469	0.003732	5.7
435	-0.475148	178.278411	96.095818	0.004747	8.7
436	-0.439154	179.276473	95.616932	0.003878	11.9
437	-0.491581	180.276473	95.141879	0.008747	5.5
438	-0.476343	179.800170	95.367558	0.008951	7.7
439	-0.490120	180.800170	94.894974	0.003459	5.4
440	-0.493058	181.791991	94.430859	0.007351	6.5
441	-0.478103	182.791991	93.967490	0.004121	6.2
442	-0.474349	183.778077	93.515000	0.003294	6.0
443	-0.501009	184.774939	93.061973	0.003313	5.8
444	-0.480706	184.298655	93.277873	0.003582	10.7
445	-0.476295	185.298603	92.825746	0.006542	6.1
446	-0.450264	184.822300	93.040559	0.005324	7.0
447	-0.499539	185.822300	92.590701	0.003814	5.5
448	-0.473673	185.345997	92.804426	0.003554	6.9
449	-0.471800	185.058969	92.933697	0.006029	5.8
450	-0.468513	186.058969	92.484870	0.002275	10.8
451	-0.488299	187.058969	92.040357	0.004470	10.8
452	-0.484742	186.582887	92.251448	0.001840	5.5
453	-0.447338	186.107514	92.463192	0.004559	7.1
454	-0.454455	185.642051	92.671466	0.004366	6.1
455	-0.484781	186.641965	92.225200	0.004460	6.3
456	-0.448958	186.165933	92.437118	0.004792	6.4
457	-0.481916	185.689630	92.650134	0.003659	10.8
458	-0.488021	185.213327	92.864133	0.003842	6.8
459	-0.483645	184.737025	93.079123	0.007788	6.3
460	-0.473670	185.737025	92.628893	0.003494	5.9
461	-0.474069	186.737025	92.182998	0.006140	13.6
462	-0.492308	186.296098	92.379075	0.008372	12.1
463	-0.483590	185.819795	92.591823	0.004402	11.1
464	-0.455049	185.343492	92.805553	0.002827	5.8
465	-0.475586	185.341125	92.806617	0.003598	5.8
466	-0.451605	186.329462	92.364209	0.002877	6.2
467	-0.463886	187.070446	92.035280	0.002387	10.8
468	-0.508977	187.734232	91.742603	0.003734	5.8
469	-0.469694	188.722858	91.310132	0.004550	6.1
470	-0.466694	189.722858	90.876813	0.002608	2.9
471	-0.440287	189.809129	90.839623	0.002349	2.9
472	-0.514609	189.719205	90.878389	0.005357	2.8
473	-0.471122	190.713606	90.451541	0.004804	3.0
474	-0.486382	190.237303	90.655493	0.003383	2.9
475	-0.448740	190.750098	90.435953	0.006003	2.8
476	-0.469349	190.446577	90.565769	0.003753	2.8
477	-0.472080	189.970274	90.770237	0.002050	5.4
478	-0.500690	190.948976	90.351094	0.004782	9.1
479	-0.494837	190.594505	90.502453	0.004873	9.0
480	-0.480326	191.594504	90.076749	0.003826	5.9
481	-0.475294	191.122624	90.277130	0.003226	6.5
482	-0.468904	192.122467	89.853604	0.004212	3.9
483	-0.468689	192.041420	89.887787	0.004680	3.7
484	-0.468176	193.041420	89.467832	0.004387	3.8
485	-0.478462	192.565126	89.667364	0.006854	3.7
486	-0.434526	192.088822	89.867791	0.002856	3.7
487	-0.496102	191.612519	90.069117	0.004541	3.7
488	-0.482421	192.612519	89.647470	0.004682	3.7
489	-0.474539	192.136216	89.847808	0.004606	3.8
490	-0.465828	191.659913	90.049044	0.001852	3.6
491	-0.492845	191.345630	90.182321	0.006076	3.7
492	-0.468905	190.870057	90.384749	0.003644	3.8
493	-0.467086	190.401222	90.585199	0.007912	3.7
494	-0.462043	191.401222	90.158718	0.003144	3.8
495	-0.502287	190.924919	90.361350	0.007278	3.9
496	-0.470548	191.924919	89.936969	0.001916	3.7
497	-0.497416	191.448616	90.138605	0.009272	3.7
498	-0.492587	190.972313	90.341147	0.003682	3.7
499	-0.474652	191.972166	89.917017	0.004787	4.5
500	-0.464381	192.972165	89.496790	0.002693	8.4
501	-0.470029	192.536038	89.679578	0.003167	5.9
502	-0.472599	193.451452	89.296769	0.003947	6.0
503	-0.474526	194.451452	88.882306	0.004407	11.3
504	-0.466609	194.201416	88.985575	0.004308	6.2
505	-0.476319	195.201416	88.573989	0.006067	6.0
506	-0.460095	196.201389	88.166203	0.004400	6.0
507	-0.479753	197.201389	87.762144	0.002808	4.4
508	-0.466216	197.752191	87.541166	0.003940	4.4
509	-0.471787	197.275951	87.732165	0.004514	4.4
510	-0.482975	198.275951	87.332066	0.002271	4.4
511	-0.483421	197.800586	87.521803	0.005353	4.6
512	-0.476539	197.324283	87.712744	0.004318	4.3
513	-0.490128	198.324283	87.312821	0.006100	4.3
514	-0.479052	199.324283	86.916529	0.004048	4.4
