1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
65	-0.494354	465.516573	0.003976	10.8
66	-0.123509	463.842050	0.002115	10.2
67	-0.470097	462.183494	0.002991	8.8
68	-0.363597	460.540658	0.001933	12.6
69	-0.420217	458.913303	0.005093	9.1
70	-0.749547	457.301192	0.005900	10.4
71	-0.000000	455.704096	0.000000	12.4
72	-0.000000	454.121787	0.000000	8.0
73	-0.349226	452.554045	0.002400	13.8
74	-0.277233	451.000653	0.005228	9.1
75	-0.486665	449.461399	0.002500	12.5
76	-0.566231	447.936075	0.006982	8.4
77	-0.694689	446.424477	0.005185	14.9
78	-0.743697	444.926406	0.004399	8.7
79	-0.748075	443.441666	0.004076	8.6
80	-0.002215	441.970065	0.000015	13.8
81	-0.088865	440.511415	0.000921	14.5
82	-0.689540	439.065533	0.003692	6.7
83	-0.082329	437.632238	0.000657	8.7
84	-0.645342	436.211351	0.003949	15.1
85	-0.236466	434.802701	0.003050	9.0
86	-0.265995	433.406117	0.001143	16.4
87	-0.000000	432.021430	0.000000	10.6
88	-0.594529	430.648479	0.005512	15.1
89	-0.724190	429.287101	0.005804	13.1
90	-0.048393	427.937140	0.002964	11.8
91	-0.335566	426.598440	0.002365	12.3
92	-0.378625	425.270849	0.003021	10.0
93	-0.000000	423.954220	0.000000	16.1
94	-0.558843	422.648404	0.002514	13.2
95	-0.400286	421.353259	0.002647	8.9
96	-0.000000	420.068643	0.000000	10.1
97	-0.000000	418.794419	0.000000	8.2
98	-0.584105	417.530451	0.003769	11.0
99	-0.396972	416.276604	0.003578	11.8
100	-0.000000	415.032748	0.000000	15.7
101	-0.000000	413.798754	0.000000	5.3
102	-0.000000	412.574495	0.000000	10.5
103	-0.707763	411.359849	0.005520	15.3
104	-0.000000	410.154691	0.000000	11.6
105	-0.099545	408.958904	0.002839	8.0
106	-0.296497	407.772368	0.005144	8.4
107	-0.000000	406.594968	0.000000	16.4
108	-0.000000	405.426590	0.000000	7.5
109	-0.540341	404.267122	0.005555	18.9
110	-0.000000	403.116456	0.000000	12.3
111	-0.195003	401.974481	0.001906	12.5
112	-0.737689	400.841093	0.005126	10.1
113	-0.104829	399.716187	0.002436	8.5
114	-0.000000	398.599660	0.000000	8.8
115	-0.000000	397.491411	0.000000	15.9
116	-0.631450	396.391342	0.008597	11.8
117	-0.553992	395.299353	0.004825	13.3
118	-0.000000	394.215350	0.000000	8.8
119	-0.282731	393.139238	0.004468	8.5
120	-0.483313	392.070924	0.005173	14.4
121	-0.000000	391.010316	0.000000	9.0
122	-0.000000	389.957325	0.000000	8.1
123	-0.537136	388.911862	0.004765	11.7
124	-0.110692	387.873839	0.001751	8.9
125	-0.000000	386.843173	0.000000	10.0
126	-0.000000	385.819777	0.000000	9.0
127	-0.299963	384.803569	0.002899	15.1
128	-0.751486	383.794468	0.007256	9.6
129	-0.349140	382.792393	0.003276	12.9
130	-0.425852	381.797264	0.004181	14.6
131	-0.187411	380.809005	0.002385	8.9
132	-0.087180	379.827537	0.001137	9.2
133	-0.000000	378.852786	0.000000	10.1
134	-0.638450	377.884678	0.002774	15.6
135	-0.187173	376.923138	0.001978	16.4
136	-0.241240	375.968095	0.004893	11.5
137	-0.000000	375.019479	0.000000	13.2
138	-0.000000	374.077218	0.000000	15.1
139	-0.036273	373.141244	0.000472	11.4
140	-0.000000	372.211489	0.000000	11.8
141	-0.327572	371.287887	0.002975	8.4
142	-0.080156	370.370370	0.002771	15.1
143	-0.666881	369.458876	0.005594	11.5
144	-0.014482	368.553338	0.000064	14.2
145	-0.000000	367.653696	0.000000	10.8
146	-0.603285	366.759885	0.004358	12.3
147	-0.713613	365.871846	0.002774	11.1
148	-0.437238	364.989518	0.005141	14.0
149	-0.807542	364.112841	0.004704	8.7
150	-0.233232	363.241757	0.002128	9.2
151	-0.001498	362.376208	0.000063	17.0
152	-0.692835	361.516137	0.004393	7.2
153	-0.414221	360.661488	0.002195	14.1
154	-0.511709	359.812206	0.003827	13.3
155	-0.000000	358.968236	0.000000	14.0
156	-0.505247	358.129524	0.004175	12.3
157	-0.000000	357.296018	0.000000	9.3
158	-0.000000	356.467665	0.000000	19.4
159	-0.328887	355.644414	0.004134	10.9
160	-0.049514	354.826213	0.000895	13.9
161	-0.532177	354.013012	0.003138	14.0
162	-0.000000	353.204763	0.000000	9.2
163	-0.000000	352.401415	0.000000	10.5
164	-0.500413	351.602922	0.004204	9.1
165	-0.318700	350.809235	0.002556	10.8
166	-0.552492	350.020308	0.003224	8.6
167	-0.000000	349.236095	0.000000	9.0
168	-0.000000	348.456550	0.000000	19.9
169	-0.624909	347.681627	0.005073	7.5
170	-0.040542	346.911283	0.000157	10.5
171	-0.107738	346.145474	0.001458	11.9
172	-0.691811	345.384157	0.005474	13.3
173	-0.517594	344.627288	0.003593	8.7
174	-0.000000	343.874826	0.000000	13.7
175	-0.068001	343.126729	0.000366	10.2
176	-0.000000	342.382957	0.000000	13.4
177	-0.000000	341.643469	0.000000	11.9
178	-0.566155	340.908224	0.005748	11.4
179	-0.640432	340.177184	0.004803	9.4
180	-0.487456	339.450309	0.002633	8.1
181	-0.337954	338.727561	0.002408	9.2
182	-0.139806	338.008902	0.001439	8.2
183	-0.000000	337.294295	0.000000	9.7
184	-0.542319	336.583703	0.002367	7.4
185	-0.523715	335.877089	0.002775	13.4
186	-0.648642	335.174416	0.004301	13.3
187	-0.624416	334.475651	0.006932	8.3
188	-0.000000	333.780756	0.000000	10.3
189	-0.340666	333.089698	0.004032	12.8
190	-0.123608	332.402443	0.002192	8.6
191	-0.000000	331.718955	0.000000	8.3
192	-0.165357	331.039203	0.001001	8.7
193	-0.000000	330.363153	0.000000	10.1
194	-0.245270	329.690771	0.001898	10.8
195	-0.358176	329.022027	0.002374	9.1
196	-0.443951	328.356888	0.003503	8.5
197	-0.672081	327.695322	0.007772	9.5
198	-0.000000	327.037299	0.000000	10.0
199	-0.733411	326.382787	0.004162	8.6
200	-0.494590	325.731758	0.002892	8.0
201	-0.000000	325.084179	0.000001	8.9
202	-0.000000	324.440023	0.000000	8.2
203	-0.683781	323.799258	0.002625	13.8
204	-0.618491	323.161858	0.004963	16.1
205	-0.701706	322.527792	0.004338	16.3
206	-0.599664	321.897034	0.006070	10.7
207	-0.605712	321.269554	0.005559	13.0
208	-0.584263	320.645325	0.003994	12.5
209	-0.000013	320.024320	0.000011	6.2
210	-0.000000	319.406512	0.000000	8.2
211	-0.000707	318.791875	0.000001	13.0
212	-0.619351	318.180381	0.006074	11.8
213	-0.000005	317.572005	0.000000	13.6
214	-0.000000	316.966721	0.000000	10.2
215	-0.000000	316.364504	0.000000	8.8
216	-0.000000	315.765329	0.000000	11.1
217	-0.552040	315.169170	0.003416	9.0
218	-0.276010	314.576003	0.002020	8.8
219	-0.758579	313.985804	0.005463	9.9
220	-0.000000	313.398548	0.000000	12.7
221	-0.364738	312.814213	0.004993	8.0
222	-0.182866	312.232773	0.002238	8.4
223	-0.602581	311.654207	0.004943	14.5
224	-0.088134	311.078491	0.001207	9.6
225	-0.765122	310.505602	0.004317	14.1
226	-0.000000	309.935518	0.000000	15.0
227	-0.277257	309.368217	0.003499	8.1
228	-0.754732	308.803676	0.003881	8.3
229	-0.156478	308.241874	0.001987	8.4
230	-0.000000	307.682789	0.000000	9.0
231	-0.351080	307.126400	0.003377	14.7
232	-0.000000	306.572687	0.000000	11.9
233	-0.561543	306.021627	0.001910	10.5
234	-0.761078	305.473201	0.004455	13.4
235	-0.494835	304.927388	0.004215	8.4
236	-0.548451	304.384168	0.004218	8.2
237	-0.026099	303.843521	0.001001	9.1
238	-0.772420	303.305427	0.005353	8.5
239	-0.141590	302.769867	0.002306	9.4
240	-0.226241	302.236821	0.007011	11.9
241	-0.818161	301.706270	0.005278	11.0
242	-0.000000	301.178196	0.000000	13.0
243	-0.000000	300.652580	0.000000	8.2
244	-0.336178	300.129402	0.002478	8.8
245	-0.000000	299.608645	0.000000	15.1
246	-0.000000	299.090291	0.000000	13.0
247	-0.006349	298.574321	0.000075	8.3
248	-0.426910	298.060718	0.002287	14.0
249	-0.000000	297.549465	0.000000	15.0
250	-0.000011	297.040543	0.000010	12.3
251	-0.344167	296.533936	0.003682	11.8
252	-0.400642	296.029626	0.003720	14.0
253	-0.284115	295.527597	0.002390	8.6
254	-0.279355	295.027832	0.003418	8.2
255	-0.469141	294.530315	0.004882	8.9
256	-0.000000	294.035028	0.000000	13.4
257	-0.262455	293.541956	0.005634	10.5
258	-0.000000	293.051083	0.000000	8.1
259	-0.000000	292.562393	0.000000	14.2
260	-0.757244	292.075870	0.004718	12.8
261	-0.000000	291.591498	0.000000	8.0
262	-0.000000	291.109263	0.000000	14.1
263	-0.422824	290.629149	0.005436	9.4
264	-0.755449	290.151140	0.005595	8.7
265	-0.032428	289.675222	0.000441	11.4
266	-0.680115	289.201380	0.003945	11.6
267	-0.270862	288.729600	0.003682	15.5
268	-0.000000	288.259866	0.000000	11.6
269	-0.164341	287.792165	0.001304	9.0
270	-0.249925	287.326481	0.003106	9.6
271	-0.497834	286.862802	0.003253	9.1
272	-0.356827	286.401113	0.001147	10.8
273	-0.386434	285.941400	0.002187	9.5
274	-0.103361	285.483649	0.001131	11.2
275	-0.679598	285.027847	0.009243	9.2
276	-0.231850	284.573981	0.004243	15.3
277	-0.424828	284.122037	0.005466	12.3
278	-0.702614	283.672002	0.004638	10.3
279	-0.787719	283.223863	0.002423	15.8
280	-0.000000	282.777607	0.000000	8.4
281	-0.000000	282.333221	0.000000	11.4
282	-0.000000	281.890692	0.000000	8.1
283	-0.534813	281.450008	0.001894	8.2
284	-0.062124	281.011157	0.001983	8.7
285	-0.000000	280.574125	0.000000	19.7
286	-0.489620	280.138901	0.004128	5.1
287	-0.000000	279.705473	0.000000	12.5
288	-0.520050	279.273829	0.003497	12.6
289	-0.538299	278.843956	0.005773	7.9
290	-0.562005	278.415844	0.002551	8.7
291	-0.444000	277.989479	0.005570	10.1
292	-0.707736	277.564851	0.005820	11.9
293	-0.565502	277.141949	0.005341	9.1
294	-0.053331	276.720761	0.001451	10.8
295	-0.742143	276.301275	0.006033	15.7
296	-0.723757	275.883480	0.006070	9.3
297	-0.000000	275.467366	0.000000	8.0
298	-0.180953	275.052922	0.002489	10.2
299	-0.655939	274.640136	0.006573	14.2
300	-0.125353	274.228998	0.001308	8.2
301	-0.301262	273.819497	0.003044	9.3
302	-0.000000	273.411623	0.000000	11.9
303	-0.096819	273.005365	0.001704	8.7
304	-0.711037	272.600712	0.004117	19.2
305	-0.622821	272.197655	0.003485	14.7
306	-0.260047	271.796184	0.004884	5.0
307	-0.000000	271.396287	0.000000	8.3
308	-0.347678	270.997956	0.004983	11.5
309	-0.000000	270.601180	0.000000	8.7
310	-0.297747	270.205949	0.002786	8.2
311	-0.740439	269.812254	0.004179	11.8
312	-0.556908	269.420085	0.005346	8.4
313	-0.553177	269.029432	0.003825	14.0
314	-0.141972	268.640287	0.004682	12.4
315	-0.000000	268.252638	0.000000	12.0
316	-0.326393	267.866478	0.003239	8.4
317	-0.000000	267.481796	0.000000	11.4
318	-0.000000	267.098584	0.000000	19.5
319	-0.615889	266.716833	0.004911	9.6
320	-0.100102	266.336533	0.001806	10.6
321	-0.450910	265.957676	0.002978	14.3
322	-0.490457	265.580253	0.004637	10.0
323	-0.584583	265.204254	0.005116	9.2
324	-0.722253	264.829672	0.003590	9.9
325	-0.764173	264.456497	0.004387	8.5
326	-0.729211	264.084721	0.004626	8.6
327	-0.302678	263.714335	0.003308	11.5
328	-0.000000	263.345332	0.000000	7.8
329	-0.512045	262.977702	0.002928	11.3
330	-0.062257	262.611438	0.001545	9.0
331	-0.338068	262.246531	0.001771	9.6
332	-0.000000	261.882973	0.000000	11.7
333	-0.221926	261.520756	0.002726	15.9
334	-0.000000	261.159871	0.000000	8.1
335	-0.156813	260.800312	0.001385	11.8
336	-0.737676	260.442070	0.004684	12.1
337	-0.478721	260.085137	0.003461	8.2
338	-0.664484	259.729505	0.004217	8.6
339	-0.408873	259.375167	0.003731	10.8
340	-0.695636	259.022116	0.010550	12.1
341	-0.438575	258.670343	0.003183	15.4
342	-0.000000	258.319841	0.000000	12.3
343	-0.778543	257.970602	0.003955	13.6
344	-0.000686	257.622620	0.000048	8.3
345	-0.550622	257.275887	0.003603	13.8
346	-0.326963	256.930396	0.003475	13.0
347	-0.333530	256.586139	0.001841	8.0
348	-0.516842	256.243109	0.003974	15.8
349	-0.000000	255.901300	0.000000	9.0
350	-0.194870	255.560703	0.002957	13.6
351	-0.000000	255.221313	0.000000	11.7
352	-0.000000	254.883122	0.000000	19.6
353	-0.572312	254.546124	0.002942	8.0
354	-0.004724	254.210311	0.000107	12.2
355	-0.298267	253.875677	0.002483	13.4
356	-0.372440	253.542215	0.003397	8.4
357	-0.000000	253.209918	0.000000	12.7
358	-0.000000	252.878781	0.000000	11.6
359	-0.314238	252.548795	0.004075	8.6
360	-0.202799	252.219956	0.001997	8.5
361	-0.622398	251.892255	0.004766	8.3
362	-0.289415	251.565688	0.002461	9.5
363	-0.602563	251.240247	0.007078	8.9
364	-0.586853	250.915926	0.003187	9.0
365	-0.658103	250.592720	0.003431	8.4
366	-0.000000	250.270621	0.000000	18.5
367	-0.000000	249.949624	0.000000	10.4
368	-0.712056	249.629723	0.006946	9.2
369	-0.396559	249.310911	0.001033	8.5
370	-0.723973	248.993182	0.004024	16.5
371	-0.772189	248.676531	0.004911	18.9
372	-0.039718	248.360952	0.000593	8.6
373	-0.064797	248.046438	0.000376	10.1
374	-0.582542	247.732984	0.006659	9.0
375	-0.003725	247.420584	0.000088	18.3
376	-0.650643	247.109233	0.006438	7.6
377	-0.000000	246.798924	0.000000	11.3
378	-0.828477	246.489652	0.002608	8.3
379	-0.151595	246.181412	0.003015	8.0
380	-0.000000	245.874197	0.000000	8.7
381	-0.038735	245.568002	0.000533	14.6
382	-0.749314	245.262822	0.004371	8.6
383	-0.139148	244.958652	0.001481	8.4
384	-0.000000	244.655485	0.000000	10.2
385	-0.718667	244.353317	0.005758	12.4
386	-0.333716	244.052142	0.003694	8.1
387	-0.000000	243.751955	0.000000	8.3
388	-0.790084	243.452750	0.002966	15.1
389	-0.611266	243.154523	0.003183	9.5
390	-0.244031	242.857268	0.002526	8.5
391	-0.356588	242.560980	0.002070	9.3
392	-0.662083	242.265654	0.006253	9.5
393	-0.263025	241.971285	0.003781	9.5
394	-0.281423	241.677868	0.004857	13.0
395	-0.765693	241.385397	0.007044	8.6
396	-0.084415	241.093869	0.001020	16.5
397	-0.108286	240.803278	0.002213	13.6
398	-0.540362	240.513619	0.005163	11.6
399	-0.479264	240.224887	0.004740	9.7
400	-0.622537	239.937077	0.005096	11.4
401	-0.000000	239.650186	0.000000	8.5
402	-0.138939	239.364207	0.000802	13.5
403	-0.153663	239.079136	0.002553	10.0
404	-0.543562	238.794969	0.004677	9.0
405	-0.674241	238.511701	0.002651	8.3
406	-0.781783	238.229327	0.007555	10.5
407	-0.527252	237.947843	0.004667	15.2
408	-0.305424	237.667244	0.003093	7.3
409	-0.000000	237.387526	0.000000	13.7
410	-0.492058	237.108684	0.004084	14.7
411	-0.000000	236.830714	0.000000	12.8
412	-0.406890	236.553610	0.004483	19.6
413	-0.114402	236.277370	0.002468	9.4
414	-0.429551	236.001989	0.006065	8.8
415	-0.000000	235.727461	0.000000	12.2
416	-0.408891	235.453784	0.003932	8.8
417	-0.381925	235.180952	0.005454	8.9
418	-0.682675	234.908962	0.003052	8.5
419	-0.680871	234.637809	0.004202	10.4
420	-0.000000	234.367488	0.000000	13.6
421	-0.000000	234.097997	0.000000	18.1
422	-0.159156	233.829331	0.002891	6.2
423	-0.131339	233.561485	0.001861	14.9
424	-0.275111	233.294456	0.002394	16.6
425	-0.785844	233.028239	0.005641	8.5
426	-0.351786	232.762831	0.003680	8.9
427	-0.145976	232.498228	0.001025	13.9
428	-0.188093	232.234425	0.001326	10.4
429	-0.157024	231.971419	0.001332	12.0
430	-0.704470	231.709205	0.003181	8.9
431	-0.419664	231.447781	0.005096	8.5
432	-0.440422	231.187141	0.001902	8.6
433	-0.331119	230.927283	0.003394	8.6
434	-0.001169	230.668202	0.000590	8.9
435	-0.000000	230.409895	0.000000	12.6
436	-0.455864	230.152358	0.001706	11.2
437	-0.343422	229.895587	0.002351	12.0
438	-0.000000	229.639578	0.000000	11.8
439	-0.302320	229.384329	0.002139	8.2
440	-0.385605	229.129834	0.004389	8.5
441	-0.571709	228.876091	0.006580	11.0
442	-0.615784	228.623096	0.007279	11.9
443	-0.671897	228.370846	0.002318	9.8
444	-0.000000	228.119336	0.000000	8.4
445	-0.457321	227.868563	0.003209	13.5
446	-0.632023	227.618525	0.004940	11.7
447	-0.808997	227.369216	0.003413	11.6
448	-0.000000	227.120635	0.000000	8.6
449	-0.325424	226.872777	0.001910	11.3
450	-0.379269	226.625638	0.001651	10.4
451	-0.252585	226.379217	0.003117	8.8
452	-0.000000	226.133509	0.000000	12.1
453	-0.231655	225.888510	0.000862	12.3
454	-0.014563	225.644218	0.001219	8.8
455	-0.000000	225.400630	0.000000	8.3
456	-0.027439	225.157741	0.000313	8.7
457	-0.000000	224.915549	0.000000	13.8
458	-0.451012	224.674051	0.003131	14.3
459	-0.000003	224.433242	0.000004	8.4
460	-0.744360	224.193121	0.004206	16.3
461	-0.000000	223.953684	0.000000	9.0
462	-0.490017	223.714927	0.005556	8.6
463	-0.000000	223.476848	0.000000	9.9
464	-0.000000	223.239444	0.000000	11.8
465	-0.727840	223.002710	0.004712	9.6
466	-0.000000	222.766645	0.000000	11.7
467	-0.000000	222.531245	0.000000	13.5
468	-0.779950	222.296508	0.005701	8.2
469	-0.000000	222.062429	0.000000	8.6
470	-0.598440	221.829007	0.006689	14.0
471	-0.000000	221.596238	0.000000	12.8
472	-0.131802	221.364119	0.001711	8.3
473	-0.527447	221.132647	0.003243	8.7
474	-0.000000	220.901820	0.000000	8.2
475	-0.617631	220.671634	0.003961	14.1
476	-0.750540	220.442086	0.004370	8.1
477	-0.000000	220.213174	0.000000	9.0
478	-0.166571	219.984895	0.000892	13.9
479	-0.380534	219.757246	0.001984	9.0
480	-0.420270	219.530224	0.002075	11.5
481	-0.000000	219.303826	0.000000	11.5
482	-0.000000	219.078050	0.000000	8.8
483	-0.316145	218.852893	0.004946	10.9
484	-0.000000	218.628352	0.000000	13.6
485	-0.000011	218.404424	0.000005	13.4
486	-0.380645	218.181106	0.004548	8.6
487	-0.216738	217.958397	0.001449	8.8
488	-0.000000	217.736292	0.000000	10.7
489	-0.663042	217.514790	0.005837	15.2
490	-0.041013	217.293888	0.000739	20.4
491	-0.780082	217.073584	0.003564	15.6
492	-0.299115	216.853873	0.001665	12.1
493	-0.554179	216.634755	0.006370	12.0
494	-0.000000	216.416227	0.000000	8.9
495	-0.222834	216.198285	0.005779	10.5
496	-0.506847	215.980927	0.003618	9.4
497	-0.000000	215.764151	0.000000	14.2
498	-0.005766	215.547955	0.000118	15.2
499	-0.561653	215.332335	0.004205	17.3
500	-0.158195	215.117289	0.003297	20.0
501	-0.000000	214.902815	0.000000	15.7
502	-0.323432	214.688911	0.003298	9.1
503	-0.431270	214.475573	0.004293	14.9
504	-0.000000	214.262800	0.000000	13.4
505	-0.454352	214.050588	0.002266	13.8
506	-0.378784	213.838936	0.002599	12.2
507	-0.000700	213.627842	0.000002	16.0
508	-0.169456	213.417302	0.004466	15.4
509	-0.036152	213.207314	0.000622	15.9
510	-0.423813	212.997877	0.002619	14.2
511	-0.414944	212.788987	0.004423	12.0
512	-0.611538	212.580642	0.002200	10.1
513	-0.000000	212.372841	0.000000	16.2
514	-0.005491	212.165581	0.000051	14.9
515	-0.459464	211.958859	0.005564	14.8
516	-0.225769	211.752673	0.003116	13.2
517	-0.000000	211.547021	0.000000	12.1
518	-0.091822	211.341902	0.001493	10.2
519	-0.005376	211.137311	0.000144	20.3
520	-0.184075	210.933248	0.001966	9.2
521	-0.176656	210.729710	0.003903	14.4
522	-0.670149	210.526695	0.007663	15.7
523	-0.116516	210.324200	0.001789	14.5
524	-0.759045	210.122224	0.004796	11.0
525	-0.198689	209.920765	0.003365	13.7
526	-0.000000	209.719820	0.000000	13.1
527	-0.000000	209.519387	0.000000	13.8
528	-0.134603	209.319463	0.002456	8.4
529	-0.000000	209.120048	0.000000	8.8
530	-0.498118	208.921139	0.002550	15.3
531	-0.000000	208.722733	0.000000	9.3
532	-0.142816	208.524829	0.000915	8.5
533	-0.492420	208.327425	0.002305	8.8
534	-0.503221	208.130518	0.004116	13.9
535	-0.337952	207.934107	0.003499	10.9
536	-0.152843	207.738189	0.001256	14.7
537	-0.571160	207.542762	0.002296	16.9
538	-0.656659	207.347825	0.005161	11.4
539	-0.767774	207.153376	0.004308	15.4
540	-0.306555	206.959412	0.003806	15.0
541	-0.036146	206.765932	0.000858	16.8
542	-0.556217	206.572933	0.002747	9.9
543	-0.000520	206.380414	0.000011	15.0
544	-0.000000	206.188373	0.000000	9.2
545	-0.000000	205.996807	0.000000	13.8
546	-0.673200	205.805716	0.003596	8.6
547	-0.012825	205.615096	0.000193	12.7
548	-0.763258	205.424946	0.004049	9.7
549	-0.412186	205.235265	0.006870	9.2
550	-0.115231	205.046050	0.000974	12.7
551	-0.310459	204.857299	0.002214	11.9
552	-0.107626	204.669011	0.002768	11.1
553	-0.667613	204.481184	0.007316	10.2
554	-0.266892	204.293816	0.004181	14.2
555	-0.379256	204.106905	0.003727	8.1
556	-0.651474	203.920449	0.004145	11.2
557	-0.182534	203.734447	0.002904	8.7
558	-0.204632	203.548896	0.001564	14.0
559	-0.435026	203.363795	0.003783	13.4
560	-0.201797	203.179143	0.001709	9.8
561	-0.501192	202.994937	0.005994	15.9
562	-0.199594	202.811176	0.001638	11.9
563	-0.000000	202.627857	0.000000	14.0
564	-0.538475	202.444980	0.004355	14.1
565	-0.736204	202.262543	0.004095	14.0
566	-0.000000	202.080543	0.000000	15.7
567	-0.147970	201.898979	0.000688	9.9
568	-0.816311	201.717849	0.005501	16.0
569	-0.193591	201.537153	0.001221	16.7
570	-0.000000	201.356887	0.000000	11.0
571	-0.113070	201.177050	0.001434	11.5
572	-0.523009	200.997642	0.007552	11.9
573	-0.428225	200.818659	0.003042	11.5
574	-0.715403	200.640100	0.003567	10.6
575	-0.220708	200.461965	0.003042	14.5
576	-0.498113	200.284250	0.006804	16.9
577	-0.253166	200.106955	0.003445	17.5
578	-0.035938	199.930078	0.000429	15.9
579	-0.000000	199.753617	0.000000	8.2
580	-0.711765	199.577571	0.004345	14.0
581	-0.000008	199.401938	0.000000	14.2
582	-0.595369	199.226717	0.004725	11.4
583	-0.000000	199.051905	0.000000	15.9
584	-0.214012	198.877502	0.004600	12.5
585	-0.309551	198.703506	0.002527	13.4
586	-0.214868	198.529916	0.001055	9.1
587	-0.272232	198.356729	0.003145	14.3
588	-0.116056	198.183944	0.001376	17.4
589	-0.000001	198.011560	0.000000	15.8
590	-0.136817	197.839576	0.002206	16.4
591	-0.739458	197.667989	0.003232	15.2
592	-0.149545	197.496798	0.001335	8.3
593	-0.692150	197.326002	0.005925	9.3
594	-0.114547	197.155600	0.001456	8.8
595	-0.286421	196.985589	0.006211	9.5
596	-0.000000	196.815969	0.000000	13.0
597	-0.000000	196.646738	0.000000	9.0
598	-0.000000	196.477894	0.000000	8.4
599	-0.000000	196.309436	0.000000	13.8
600	-0.689021	196.141363	0.004231	11.5
601	-0.000000	195.973673	0.000000	8.3
602	-0.000000	195.806365	0.000000	19.5
603	-0.128369	195.639437	0.002693	4.4
604	-0.000000	195.472888	0.000000	13.6
605	-0.633395	195.306717	0.004628	10.0
606	-0.729813	195.140922	0.003329	11.7
607	-0.395871	194.975501	0.003268	11.9
608	-0.679741	194.810454	0.003375	14.3
609	-0.125442	194.645779	0.000518	13.4
610	-0.000000	194.481475	0.000000	13.5
611	-0.801667	194.317540	0.004678	8.3
612	-0.321530	194.153973	0.004104	13.5
613	-0.318008	193.990773	0.002979	14.1
614	-0.319413	193.827938	0.003520	11.3
615	-0.000000	193.665467	0.000000	10.4
616	-0.686361	193.503358	0.004203	15.5
617	-0.000000	193.341611	0.000000	10.3
618	-0.000000	193.180224	0.000000	9.6
619	-0.177009	193.019196	0.003472	11.7
620	-0.607791	192.858525	0.003837	10.1
621	-0.584631	192.698210	0.004754	14.2
622	-0.000000	192.538251	0.000000	13.1
623	-0.349359	192.378644	0.005675	8.6
624	-0.493273	192.219391	0.005299	13.9
625	-0.074016	192.060488	0.000691	8.3
626	-0.000000	191.901935	0.000000	14.5
627	-0.271820	191.743730	0.004611	10.4
628	-0.015468	191.585873	0.000875	13.5
629	-0.765964	191.428362	0.010394	8.8
630	-0.315346	191.271196	0.003881	9.0
631	-0.705858	191.114374	0.003164	8.8
632	-0.505065	190.957893	0.001943	8.5
